,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
885,885,junior тестировщик по (продукт naumen service desk),Екатеринбург,,,NAUMEN,2019-10-21T08:10:00+0300,Нет опыта,Полный день,Полная занятость,"Naumen – один из IT-лидеров в России*. С 2001 года мы разрабатываем и внедряем интеллектуальные системы и сервисы, которые приносят пользу бизнесу и государству в реальной жизни, а не «на бумаге». Нашими ИТ-продуктами пользуются крупнейшие компании России, входящие в топ-500, из разных отраслей: энергетика, финансовый сектор, телекоммуникации, промышленность, ритейл и госструктуры. Мы амбициозны и не останавливаемся на достигнутом: ежегодно оборот Naumen растет на 30%, количество сотрудников увеличивается на 17%, открываются новые офисы компании. * ТОП-10 крупнейших разработчиков ПО по числу инсталляций в РФ (по версии TAdviser), разработчик №1 в России в сегменте аутсорсинговых контакт-центров (по версии iKS-Consulting) и входим в ТОП-20 работодателей России (по версии HeadHunter). Мы ищем Тестировщика в проектную группу. Проектные группы занимаются настройкой бизнес-процессов для крупных клиентов на базе нашего продукта Naumen SMP . У каждой задачи есть реальный клиент и есть определенный срок, поэтому главное, чего мы ожидаем от тестировщика – это качественное тестирование и соблюдение срока. Чем предстоит заниматься: тестировать настройку бизнес-процессов для клиента; уточнять требования по задаче, если находятся непонятные моменты; при необходимости договариваться с тим-лидом и заказчиком задачи о сроках тестирования; писать небольшие статьи во внутреннюю базу знаний о клиентских настройках; исследовать странное поведение системы и регистрировать баги; участвовать в оценке трудозатрат на задачи; тестировать исправление дефектов и небольшие разработки по основной платформе SMP; писать тест-кейсы для автоматизации. Чего мы ожидаем от кандидата: базовые знания о техниках тест-дизайна: они позволяют сокращать список проверок без потери качества тестирования; желание работать именно в тестировании; стрессоустойчивость: иногда в очереди на тест могут оказаться несколько высокоприоритетных задач со сроком сегодня; отсутствие страха перед задачами с неполным описанием требований (хорошо, если уже был такой опыт работы); отсутствие отвержения перед работой с многостраничным техническим заданием (хорошо, если уже был такой опыт работы); умение грамотно формулировать вопросы, чётко выражать свои мысли; умение отстаивать свою точку зрения, но если того требуют обстоятельства, идти на компромисс; отлично, если вы знаете, что такое ITIL/ITSM; отлично, если у вас есть знания любого языка программирования. В Naumen есть все условия для профессионального развития начинающих специалистов: у тебя будет опытный наставник. Он поможет адаптироваться в команде и к рабочему процессу; сможешь вырасти от стажера или junior’а до профи за 1 год; будешь развиваться в атмосфере поддержки и дружелюбия, а не жесткой конкуренции; сможешь работать в команде над реальным продуктом; будешь участвовать во внешних и внутренних конференциях, в митапах, и проходить профессиональное обучение; ты сможешь пользоваться bookcrossing, мы приобретаем необходимую профессиональную литературу; посетишь яркие корпоративы, мы поздравим с календарными и профессиональными праздниками; поддержим твою любовь к спорту: есть своя волейбольная команда, команды по кикеру, велопрогулки, участвуем в Спартакиаде айтишников; оценишь современный и комфортный офис (Татищева). В офисе оборудованы комната активного отдыха (настольный теннис, настольный футбол, тренажеры, массажное кресло), душевая кабина. Есть корпоративное кафе, кофе-поинты с разнообразными перекусами. Сможешь пользоваться велопарковкой в подземном паркинге.",,,,Функциональное тестирование|Тестирование|Test case
