,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
794,794,scala разработчик,Екатеринбург,,,Тинькофф,2019-10-20T09:40:01+0300,Нет опыта,Полный день,Полная занятость,"Привет! Мы разрабатываем высоконагруженное API, на котором работают многие внешние продукты компании Tinkoff.ru. API имеет много интеграция с внутренними API и сторонними сервисами. У тебя появится опыт разработки сложного распределенного продукта. Мы собрали внутри себя, самое большое сообщество Scala разработчиков в России(более 90 профессионалов) и накопили уникальный опыт запуска бэкенда на этом стеке технологий. Используем: cats, zio, kafka, akka, monix,doobie, cats-effect. Требования : Живой ум; Опыт решения задач интеграции с другими системами; Опыт работы с реляционными и документоориентированными СУБД; Убежденность в важности тестов, кодревью и командной работы; Нацеленность на результат; Желание создавать лучшие в России fintech-продукты. Будет плюсом: Опыт разработки приложений на Scala; От нас: Интересные и нетривиальные задачи; Выбор оборудования и ОС (Win/Lin/MacOS); Отличный дружный коллектив профессионалов, у которых есть чему поучиться; Белая заработная плата, размер которой обсуждаем индивидуально на собеседовании; Добровольное медицинское страхование (ДМС +стоматология); Компенсация на выбор: обедов, парковочного места; Компенсация 50% на спорт; Специальные предложения на продукты Tinkoff; Поездки на конференции и обучающие курсы; Современный офис в БЦ &quot;Палладиум&quot;.",,,,SCALA
