,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
696,696,ведущий java разработчик,Челябинск,90000.0,160000.0,ИЦ АЙ-ТЕКО,2019-10-08T11:30:15+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Предлагаем присоединиться к новой команде Инновационного центра &quot;Ай-Теко&quot; в г. Екатеринбурге с оплачиваемой релокацией! Обязанности: Разработка программного обеспечения для финансовых учреждений, розничной торговли и т.д. Требования: Высшее техническое образование Опыт разработки программного обеспечения от 2-х лет; Хорошее знание и опыт программирования на Java 7 и выше; Знание и опыт работы со Spring (Spring IoC, Spring core, Spring JDBC, Spring JMS); Знание и опыт использования технологий интеграции приложений; Хорошее знание и опыт работы со средствами контроля версий; Хорошее знание и опыт работы со средствами сборки (Ant, Maven, Gradle); Знание SQL, умение писать запросы; Знание и опыт работы с одной из промышленных IDE; Умение работать в команде. Приветствуется: Знание и опыт работы с Hibernate; Знание и опыт работы с IBM WebSphere MQ, ActiveMQ или иной реализацией JMS; Знание и опыт работы с Jenkins (Hudson); Опыт использования юнит-тестирования и оценки покрытия тестами — JUnit, Mockito, Eclemma, Cobertura. Условия: Работа в стабильной компании, белая заработная плата График работы 5/2, гибкое утро и возможность удаленной работы Социальный пакет (медицинская страховка, включая стоматологию) Корпоративный спорт: скидки на посещение фитнес-клубов, футбольная и волейбольная секции Работу в команде, использующей гибкий подход к разработке Оформление в соответствии с ТК РФ с первого дня работы Оплачиваемая релокация в г. Екатеринбург."," Высшее техническое образование Опыт разработки программного обеспечения от 2-х лет; Хорошее знание и опыт программирования на Java 7 и выше; Знание и опыт работы со Spring (Spring IoC, Spring core, Spring JDBC, Spring JMS); Знание и опыт использования технологий интеграции приложений; Хорошее знание и опыт работы со средствами контроля версий; Хорошее знание и опыт работы со средствами сборки (Ant, Maven, Gradle); Знание SQL, умение писать запросы; Знание и опыт работы с одной из промышленных IDE; Умение работать в команде. Приветствуется: Знание и опыт работы с Hibernate; Знание и опыт работы с IBM WebSphere MQ, ActiveMQ или иной реализацией JMS; Знание и опыт работы с Jenkins (Hudson); Опыт использования юнит-тестирования и оценки покрытия тестами — JUnit, Mockito, Eclemma, Cobertura. "," Разработка программного обеспечения для финансовых учреждений, розничной торговли и т.д. "," Работа в стабильной компании, белая заработная плата График работы 5/2, гибкое утро и возможность удаленной работы Социальный пакет (медицинская страховка, включая стоматологию) Корпоративный спорт: скидки на посещение фитнес-клубов, футбольная и волейбольная секции Работу в команде, использующей гибкий подход к разработке Оформление в соответствии с ТК РФ с первого дня работы Оплачиваемая релокация в г. Екатеринбург.",JUnit|Spring Framework|Hibernate ORM|Apache Maven|Java
