,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
291,291,разработчик ios ios developer,Новосибирск,70000.0,150000.0,Навигационные системы,2019-10-15T08:35:24+0300,От 1 года до 3 лет,Полный день,Полная занятость,"NAVITEL - производитель портативных автонавигаторов и видеорегистраторов, разработчик навигационного программного обеспечения, картографических онлайн-сервисов. Наш основной продукт - Навител Навигатор - это навигационное ПО для мобильных платформ (Android, iOS), автомобильных навигаторов (Linux, Android, QNX) и других устройств. Сервис покрывает страны СНГ, Европы, Азии и Латинской Америки. На протяжении 13 лет мы помогаем в путешествиях более 40 миллионам пользователей. Мы являемся компанией полного цикла: самостоятельно создаем продукт, начиная с производства картографического материала и заканчивая релизами текущих версий для собственной линейки устройств. Чем предстоит заниматься: Участвовать в написании нативного GUI Навител Навигатора для iPhone; Создавать мобильные приложения «с нуля»: например, приложение для записи, передачи и управления данными для видеорегистраторов; Поддерживать существующие проекты. Основные технические требования: Уверенные знания Objective-C или Swift; Опыт коммерческой разработки под iOS, в том числе мобильных приложений «с нуля»; Понимание принципов ООП; Понимание принципов многопоточной и асинхронной работы; Технический английский; Широкий кругозор, желание работать в команде и развиваться. Будет плюсом : Знание git, cmake, рython, bash; Опубликованные приложения в App Store. Мы предлагаем: Возможность для развития в команде профессионалов; Официальное трудоустройство, полный соц. пакет (оплачиваемый больничный, отпуск); Комфортное рабочее место в новом офисе Наукограда Кольцово, большая парковка, прямой общ. транспорт из Академгородка и от м. Речной вокзал; Гибкий график работы, пятидневная рабочая неделя; Полностью оборудованная кухня в офисе, чай и кофе, комфортная комната отдыха; Насыщенная корпоративная жизнь.",,,,iOS|Objective-C|Swift|ООП
