,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
500,500,программист стажер 1c (специалист техподдержки по 1с),Челябинск,30000.0,40000.0,Союз-Игрушка,2019-10-04T13:32:45+0300,Нет опыта,Полный день,Стажировка,"Мы приглашаем на работу в стабильную и быстро развивающую Компанию! Нашей компании больше 20 лет!!! Свою главную задачу мы видим в том, чтобы представлять для наших любимых покупателей широкий ассортимент продукции. В нашем дружном коллективе каждый сотрудник представляет собой особую ценность, поэтому мы тщательно подходим к выбору каждого нового участника. Мы ищем человека с аналитическим складом ума и активной жизненной позицией, желающего учиться, расти и развиваться, нести ответственность за проделанную работу. Если Вы считаете себя профессионалом в своем деле, и Вас не испугать интенсивным рабочим днем, тогда отправляйте свой отклик! Обязанности: Техподдержка пользователей компании в работе с системами на баз 1С; Анализ возникающих ситуаций; Решение вопросов пользователей, передача неустранимых проблем разработчикам; Участие в проекте смены учётной системы. Требования: Плюсом будет являться знакомство с типовыми конфигурациями (Розница, УТ, КА, ERP, Бухгалтерия, ЗУП и т.д.); Навыки работы с конфигурацией, понять происходящее по коду, посмотреть в отладке. Компания предоставляет: Своевременная заработная плата 2 раза в месяц; Дружный коллектив; Приобретение товара по ценам оптовиков; Подарки Вашим детям на Новый год и 1 сентября первоклассникам; Бесплатная доставка служебным транспортом с различных районов города . График работы 5/2 с 09.00 до 18.00.",," Техподдержка пользователей компании в работе с системами на баз 1С; Анализ возникающих ситуаций; Решение вопросов пользователей, передача неустранимых проблем разработчикам; Участие в проекте смены учётной системы. ",,1С: Розница|1С: Зарплата и управление персоналом|1С: Бухгалтерия|1С: Управление Торговлей|1С: Торговля
