,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1048,1048,frontend разработчик (php) в новосибирске,Новосибирск,25000.0,70000.0,Тэглайн,2019-09-19T12:28:03+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"О нас Привет. Пожалуйста, внимательно прочитайте всю вакансию и посмотрите наши проекты перед тем, как откликнуться. В первом сообщении просим написать краткий текст о том, как вы видите свою работу у нас. Наши основные проекты — система отображения рейтингов, анкета для сбора информации, каталог компаний digital-рынка, крупнейшее в России кадровое исследование, масштабные учебные курсы с лидерами рынка, Tagline Awards, Digital-календарь, Летопись, Библиотека, Энциклопедия и другие. Frontend-разработчик с php-скиллами в Новосибирске Должностные обязанности Требуются знания backend-стека (php / Yii / MySQL) и умение сверстать и заставить работать страницу при наличии адекватного макета. Требуется оперативно влиться в процесс разработки наших текущих проектов, а также приступить к созданию новых; впитывать в себя компетенции коллег-девелоперов и менеджеров, и впоследствии забрать себе некоторые направления и проекты. Чем нужно будет заниматься: — Проектирование и разработка интернет-сервисов — Работа с подрядчиками: создание гайдов, написание ТЗ, контроль, прием работы, интеграция кода в инфраструктуру компании, деплой, тестирование — Ведение хорошей документации по собственным проектам и направлениям — Верстка новых страниц: рейтинговых проектов, сервисов — Рефакторинг уже сверстанных страниц и административных интерфейсов — Поиск и разработка frontend-решений — Реализация анимации и эффектов — Оптимизация технологического стека и политик разработки. В перспективе — разработка продвинутых frontend-приложений, административных интерфейсов с применением современных технологий. Ваша сфера ответственности также может включать (а может и нет) все, что связано с поиском / созданием / обработкой / ресайзом различных визуалов: логотипов, иконок, фотографий, картинок, баннеров, графиков и макетов. Мы — компания, которая за 9 лет сформировала российский рынок заказной веб-разработки и digital-маркетинга с помощью своих информационных и сервисных продуктов. Чем мы лучше стартапа? — Результаты вашего труда будут доступны публично уже через несколько недель работы. — Мы точно не закроемся завтра, через месяц и через год из-за кризиса или нехватки инвестиций (мы их не брали и пока не собираемся), вы можете видеть многолетнюю историю проектов и учиться проектировать на много лет вперед. — Вы знаете, чего от ваших проектов ждут пользователи и все гипотезы апробируете на реальной аудитории. — Большой спектр задач и разнообразие проектов, в разработке которых можно принимать участие, позволяет попробовать разные направления и выбрать те, что приносят больше профита/удовольствия. — Мы ведем проекты, рассчитанные на ключевых специалистов рынка веб-разработки и digital-маркетинга, а также крупнейших заказчиков этих услуг — проекты долгие, достаточно сложные и предполагают быстрое развитие скиллов по поддержке кода и развитию архитектуры. Чем мы лучше крупного предприятия? — Результаты вашего труда будут доступны публично уже через несколько недель работы. — Вы будете регулярно видеть реакцию пользователей наших сервисов на результаты своей работы, что очень мотивирует к быстрому и эффективному росту, а не разрабатывать 2 года маленькую процедуру в огромной системе, назначения которой вы даже не понимаете. — У вас будет регулярный доступ к учредителям и ключевым менеджерам компании, чей опыт вы сможете использовать в профессиональной деятельности и за ее пределами, в отличие от необъятного и неразговорчивого «Океана» из Соляриса в корпорациях. Предлагаемые условия Официально: — Работа в уютном офисе в центре Новосибирска — 8-часовой рабочий день, начало работы с 9–12 часов — Отпуск 2–3 раза в год до полутора месяцев в сумме, половина — оплачиваемая — Обучение и развитие внутри компании и за её пределами — Команда профессионалов, которым небезразлично ваше отношение к жизни, работе и профессии — Большой спектр задач и разнообразие проектов, в разработке которых можно принимать участие, позволяет попробовать разные направления и выбрать те, что приносят больше профита/удовольствия Неофициально: — Результаты вашего труда будут доступны публично уже через несколько недель работы — Вы будете регулярно видеть реакцию пользователей наших сервисов (это первые лица рынка веб-разработки и digital-маркетинга, а также крупнейшие заказчики этих услуг) на результаты своей работы, что очень мотивирует к быстрому и эффективному росту Требования: — Вы занимались разработкой интернет-проектов (официальное трудоустройство на прежних местах нас не интересует, но очень важно, чтобы до и во время работы у нас вы относились предельно цивилизованно к порядку в делах и отношениях), до этого несколько лет вы учились веб-технологиям и программированию в вузе или самостоятельно, но очень упорно и системно — Вы готовы отдать работе 100% своего рабочего времени, энергии и изобретательности — Вы умеете концентрироваться на одной задаче, но в состояний переключаться при необходимости — С вами приятно иметь дело, вы готовы тратить свое время и силы на понятные и публичные проекты, которые гарантированно будут жить еще много лет, в том числе, благодаря вам — Огромное внимание к деталям — Стремление к качеству при умении укладываться в сроки — Готовность нести ответственность за разработанный продукт; понимание того, что ближайшие не менее 3–7 лет с ним будут работать редакторы и менеджеры, в его развитии будут принимать участие программисты и дизайнеры, а аудитория должна ежедневно получать удовольствие от его использования — Абсолютная бесконфликтность, спокойствие, рассудительность, умение находить компромиссы — Понимание того, что код считается написанным только когда он соответствует ТЗ, внедрен, протестирован во всех основных сценариях, сдан заказчику и заказчик считает, что этот код задачу решает — Готовность быстро расставаться со стереотипами — Желание и умение учиться всегда и везде — Сочетание усидчивости и инициативности — Умение разбираться в чужом коде; понимание того, что с вашим кодом будут работать коллеги — Умение быстро задавать вопросы коллегам лично или на форумах, а также искать, адаптировать и внедрять готовые и надежные решения, а не писать собственные плохие и ненадежные — Отличное знание HTML5 + CSS3 и CSS-фреймворка Bootstrap — Уверенное владение чистым JS и фрейворками (JQuery) — Понимание работы AJAX, XML, JSON — Кроссбраузерная верстка (все экраны, все ОС, все девайсы) — Адаптивная и отзывчивая верстка — Умение тестировать верстку и пользоваться сервисами по автоматизации тестирования верстки — Умение разбираться в чужом коде — Уверенное владение Adobe Photoshop — Умение быстро задавать вопросы коллегам лично или на форумах, а также искать, адаптировать и внедрять готовые и надежные решения, а не писать собственные Будет плюсом: — Git, Bitbucket и GitHub Flow — Использование в работе CSS-предпроцессоров (SASS, LESS) — Методология БЭМ, как минимум на уровне именования классов — Знание последних тенденций в средствах и методологиях верстки — Отличная коллекция анимаций, эффектов, картинок и иконок в арсенале — Опыт интеграции с Facebook, Twitter и Google Maps — Adobe Illustrator, Adobe Flash и InDesign — Чтение, как минимум, ста бизнес-линчей и «Ководства» Артемия Лебедева — Базовые бекэнд-скиллы, если вы хотите получать более комплексные задачи Желательны — JavaScript/Ajax/Json/jQuery, Bootstrap/Booster, методологии БЭМ и опыт работы с RESTful-приложениями. Приветствуется опыт работы с MVC-фреймворками — Yii или похожими (ASP.NET, CakePHP, CodeIgniter и различными CMS (1С-Битрикс, UMI, Drupal, Joomla!). Примечания Мы готовы побеседовать с вами и без резюме, если у вас есть сложность с его подготовкой. Наличие портфолио при рассмотрении вашей кандидатуры нас сильно порадует. Мы готовы работать как с опытными, так и с начинающими, но перспективными и способными к быстрому росту, специалистами. Первым готовы сразу же отдать сложные федеральные веб-проекты, вторым — возможность стажировки и обучения с параллельным вливанием в рабочий процесс. Офис — Вокзальная магистраль, м. Площадь Ленина. 8-часовой рабочий день, начало работы с 9–12 часов (по согласованию с вами). 0 Links",,,,
50,50,php разработчик,Новосибирск,30000.0,70000.0,Ex-In,2019-10-09T15:07:46+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В компанию Bullet требуется веб-разработчик. Охотно рассматриваем кандидатов с небольшим опытом, но большим желанием развиваться в веб-разработке. Bullet — набор сервисов для предпринимателей и маркетологов: конструктор сайтов, CRM-система, конструктор контекстной рекламы и модуль mail-рассылок. Ведем совместную разработку с «Яндекс», «Рамблер», «Сбербанк» и др. Наши клиенты — известные блогеры и крупные компании. Обязанности веб-разработчика: — Разработка нового функционала (новые продукты и модули, новые фичи, новые инструменты). — Рефакторинг существующего кода (мы развиваемся и растем, и нужно находить медленные и некачественные части кода и улучшать их). — Исправление возникающих ошибок (иногда возникают баги и ошибки, которые не смогли предусмотреть на этапе проектирования и конструирования, их нужно отлавливать и исправлять). — Решение внутренних задач (добавление отчетов и выгрузок, визуализация внутренней статистики, работа над внутренней CRM). — Помощь контент-отделу с версткой (иногда контент-отдел не справляется с версткой внутренних страниц и им нужна помощь знающих людей). Минимальные требования: — Внимательность и аккуратность в разработке. — Умение писать комментарии и документацию к своему коду. — Опыт работы с PHP 7 на уровне ООП. — Опыт работы с Yii2 Framework (либо с другим MVC-фреймворком). — Опыт работы с миграциями. — Знание SQL (индексы, сложные запросы). — Верстка и фронт на уровне HTML5, jQuery, AJAX, Bootstrap. — Git, Composer, Unix Bash. Условия: — ​​​Полный рабочий день. — Удаленка (при условии ежедневной отчетности). — Испытательный срок 3 месяца. — Оплачиваемое тестовое задание. — Заработная плата от 30 000 до 60 000 на руки по результатам тестового задания.",,, — ​​​Полный рабочий день. — Удаленка (при условии ежедневной отчетности). — Испытательный срок 3 месяца. — Оплачиваемое тестовое задание. — Заработная плата от 30 000 до 60 000 на руки по результатам тестового задания.,CSS|JavaScript|MySQL|PHP|HTML|Yii
368,368,php разработчик в новосибирске,Новосибирск,30000.0,75000.0,Тэглайн,2019-09-19T12:27:57+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Ищем уверенного PHP-разработчика. О нас Привет. Пожалуйста, внимательно прочитайте всю вакансию и посмотрите наши проекты перед тем, как откликнуться. В первом сообщении просим написать краткий текст о том, как вы видите свою работу у нас. Наши основные проекты — система отображения рейтингов, анкета для сбора информации, каталог компаний digital-рынка, крупнейшее в России кадровое исследование, масштабные учебные курсы с лидерами рынка, Tagline Awards, Digital-календарь, Летопись, Библиотека,Энциклопедия и другие. Должностные обязанности: — Приглашаем уверенного инженера-разработчика, специалиста по разработке интернет-продуктов (не заказная разработка и не enterprise). Требуются отличные знания backend-стека (php / Yii / MySQL) и умение сверстать и заставить работать страницу при наличии адекватного макета. — Требуется оперативно влиться в процесс разработки наших текущих проектов, а также приступить к созданию новых; впитывать в себя компетенции коллег-девелоперов и менеджеров, и впоследствии забрать себе некоторые направления и проекты. Чем нужно будет заниматься: — Проектирование и разработка интернет-сервисов — Проектирование и разработка внутренних движков компании — Работа с подрядчиками: создание гайдов, написание ТЗ, контроль, прием работы, интеграция кода в инфраструктуру компании, деплой, тестирование — Ведение хорошей документации по собственным проектам и направлениям — Рефакторинг уже сверстанных страниц и административных интерфейсов — Поиск и разработка backend-решений — Оптимизация технологического стека и политик разработки. В перспективе — разработка продвинутых приложений, административных интерфейсов с применением современных технологий. Мы — компания, которая за 9 лет сформировала российский рынок заказной веб-разработки и digital-маркетинга с помощью своих информационных и сервисных продуктов. Чем мы лучше стартапа? — Результаты вашего труда будут доступны публично уже через несколько недель работы. — Мы точно не закроемся завтра, через месяц и через год из-за кризиса или нехватки инвестиций (мы их не брали и пока не собираемся), вы можете видеть многолетнюю историю проектов и учиться проектировать на много лет вперед. — У нас неизбежен быстрый профессиональный, личностный и карьерный рост. — Вы знаете, чего от ваших проектов ждут пользователи и все гипотезы апробируете на реальной аудитории. — Большой спектр задач и разнообразие проектов, в разработке которых можно принимать участие, позволяет попробовать разные направления и выбрать те, что приносят больше профита/удовольствия. — Мы ведем проекты, рассчитанные на ключевых специалистов лиц рынка веб-разработки и digital-маркетинга, а также крупнейших заказчиков этих услуг — проекты долгие, достаточно сложные и предполагают быстрое развитие скиллов по поддержке кода и развитию архитектуры. Чем мы лучше крупного предприятия? — Результаты вашего труда будут доступны публично уже через несколько недель работы. — Вы будете регулярно видеть реакцию пользователей наших сервисов на результаты своей работы, что очень мотивирует к быстрому и эффективному росту, а не разрабатывать 2 года маленькую процедуру в огромной системе, назначения которой вы даже не понимаете. — У вас будет регулярный доступ к учредителям и ключевым менеджерам компании, чей опыт вы сможете использовать в профессиональной деятельности и за ее пределами, в отличие от необъятного и неразговорчивого «Океана» из Соляриса в корпорациях Предлагаемые условия: Официально: — Работа в уютном офисе в центре Новосибирска — 8-часовой рабочий день, начало работы с 9–12 часов — Обучение и развитие внутри компании и за ее пределами — Вы будете окружены командой профессионалов, которым небезразлично ваше отношение к жизни, работе и профессии — Большой спектр задач и разнообразие проектов, в разработке которых можно принимать участие, позволяет попробовать разные направления и выбрать те, что приносят больше профита/удовольствия Неофициально: — Результаты вашего труда будут доступны публично уже через несколько недель работы — Вы будете регулярно видеть реакцию пользователей наших сервисов (это первые лица рынка веб-разработки и digital-маркетинга, а также крупнейшие заказчики этих услуг) на результаты своей работы, что очень мотивирует к быстрому и эффективному росту Требования: — Вы занимались разработкой интернет-проектов (официальное трудоустройство на прежних местах нас не интересует, но очень важно, чтобы до и во время работы у нас вы относились предельно цивилизованно к порядку в делах и отношениях), — До этого несколько лет вы учились веб-технологиям и программированию в вузе или самостоятельно, но очень упорно и системно. — Опыт работы с MVC-фреймворками — Yii или похожими (ASP.NET, CakePHP, CodeIgniter и различными CMS (1С-Битрикс, UMI, Drupal, Joomla!). — Знание JavaScript/Ajax/Json/jQuery — Вы готовы отдать работе 100% своего рабочего времени, энергии и изобретательности. — Вы умеете концентрироваться на одной задаче, но в состояний переключаться при необходимости. — С вами приятно иметь дело, вы готовы тратить свое время и силы на понятные и публичные проекты, которые гарантированно будут жить еще много лет, в том числе, благодаря вам. — Огромное внимание к деталям. — Стремление к качеству при умении укладываться в сроки. — Готовность нести ответственность за разработанный продукт; понимание того, что ближайшие не менее 3–7 лет с ним будут работать редакторы и менеджеры, в его развитии будут принимать участие программисты и дизайнеры, а аудитория должна ежедневно получать удовольствие от его использования. — Абсолютная бесконфликтность, спокойствие, рассудительность, умение находить компромиссы. — Понимание того, что код считается написанным только когда он соответствует ТЗ, внедрен, протестирован во всех основных сценариях, сдан заказчику и заказчик считает, что этот код задачу решает. — Готовность быстро расставаться со стереотипами. — Желание и умение учиться всегда и везде. — Сочетание усидчивости и инициативности. — Умение разбираться в чужом коде; понимание того, что с вашим кодом будут работать коллеги — Умение быстро задавать вопросы коллегам лично или на форумах, а также искать, адаптировать и внедрять готовые и надежные решения, а не писать собственные плохие и ненадежные. — Обязательны знания php, HTML5, CSS3, MySQL; — Уверенное владение чистым JS и фрейворками (jQuery) — Хорошее понимание работы AJAX, XML и JSON верстки — Умение разбираться в чужом коде — Умение быстро задавать вопросы коллегам лично или на форумах, а также искать, адаптировать и внедрять готовые и надежные решения, а не писать собственные Будет плюсом: — Владение и навыки работы с Git, Bitbucket, GitHub Flow, PhpStorm, Asana и другим инвентарем для организации работы — Использование в работе CSS-препроцессоров (SASS, LESS) — Методология БЭМ, как минимум на уровне именования классов — Знание последних тенденций в средствах и методологиях верстки — Отличная коллекция анимаций, эффектов, картинок и иконок в арсенале — Кроссбраузерная верстка (все экраны, все ОС, все устройства, девайсы) — Опыт работы с RESTful-приложениями — Написание Unit-тестов на Yii и Yii2 — Адаптивная, отзывчивая и резиновая верстка — Bootstrap/Booster — Опыт интеграции с Facebook, Twitter и Google Maps — Adobe Illustrator, и InDesign — Уверенное владение Adobe Photoshop в рамках задач по верстке — Чтение, как минимум, ста бизнес-линчей и «Ководства» Артемия Лебедева, «Мифического человеко-месяца» и «Психбольницы в руках пациентов» — Интерес к веб-технологиям и последним тенденциям в средствах и методологиях разработки, владение некоторыми из них. — Умение выполнять базовые функции продукт-менеджера: сбор требований, проектирование, согласование приоритетов, управления трудозатратами и сроками, разработка документации (да мы, считаем это правильным, как и все, кто делает удобные веб-сервисы) — Умение читать и задавать вопросы по-английски и грамотно писать по-русски. Примечания: — Мы готовы побеседовать с вами и без резюме, если у вас есть сложность с его подготовкой. — Наличие портфолио при рассмотрении вашей кандидатуры нас сильно порадует. — Мы готовы работать как с опытными, так и с начинающими, но перспективными и способными к быстрому росту, специалистами. Первым готовы сразу же отдать сложные федеральные веб-проекты, вторым — возможность стажировки и обучения с параллельным вливанием в рабочий процесс. Офис — Вокзальная магистраль, м. Площадь Ленина. 8-часовой рабочий день, начало работы с 9–12 часов (по согласованию с вами).",,,,
115,115,front end разработчик (верстальщик),Новосибирск,30000.0,80000.0,Вакио,2019-10-13T04:36:58+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Один очень крутой и востребованный продукт - система вентиляции и очистки воздуха Vakio, хочет усилить отдел маркетинга Front-end разработчиком. Вместе мы спасем не только нашу страну, но и весь мир. Будь нашим собратом по оружию. У нас очень круто: Внутри компании только демократичный стиль общения. Какие еще барьеры, бюрократия и офисная политика? Нет таких. У нас все открыты для диалога; Инициативность каждого поощряется особенно искренне и положительно; Твой карьерный и профессиональный рост – наш приоритет; Час в день на развитие профессиональных навыков – выделяешь, читаешь, смотришь, слушаешь, учишься; Интересные и веселые корпоративные мероприятия; Рабочие места отличает комфорт, а на мини-кухнях всегда есть чай и кофе. Адрес, время, про официальность: Офис рядом с метро Заельцовская (12 минут пешком) График работы с 9:00 или с 10:00; Оформление по нормам ТК и классная зарплата (оклад + бонусы) – всегда вовремя; Уровень заработной платы обсуждается индивидуально при личной встрече. Умеешь, знаешь, обладаешь? Обстрелян в бою и вообще твой опыт реален – хотя бы годика два, как минимум; Кроссбраузерная аккуратная верстка дизайн-макетов; Уверенно знаешь HTML5, CSS3 (Flexbox / Grid) и прочие jQuery. Создаешь мобильные версии сайтов; Умеешь верстать HTML + CSS, пользуешься препроцессором SASS. Знаешь CSS-фреймворк Bootstrap; Знаешь WordPress на уровне правки темы; Развернешь локальную копию сайта; Знаешь основные принципы юзабилити. А еще ты и у тебя: Горящие глаза, ответственность, и понимание важности поставленных задач (мотивация, интерес, креатив, безграничная мудрость и т.д. и т.п.); Хочешь учиться новым боевым приемам и техникам, а также умеешь GoogleИТЬ в поиске ответов на возникающие вопросы. Будут плюсом: Знания и опыт работы с React Native, RoR, Node.js; Опыт использования паттернов любого из JavaScript фреймворков; Знание и понимание css-препроцессоров; Работа со сборщиком проекта; Умение просто и доходчиво объяснять сложные вещи; Реалистичное прогнозирование сроков и сил для решения поставленных задач; Чувство юмора Заинтересован? Присылай свое резюме и ссылку на свой самый удачный проект! Ты нужен нам, боевой товарищ! Vakio нуждается в тебе!",,,,HTML|Sass|JavaScript|jQuery|CSS3|Bootstrap|HTML5|CSS|Node.js|Кроссбраузерная верстка|CMS Wordpress|Креативность|Adobe Photoshop|Less|CorelDRAW|Грамотная речь|Грамотность|Управление временем|IBM Lotus Notes|Mac Os
338,338,react native разработчик,Новосибирск,30000.0,80000.0,Информационные Решения Сибири,2019-09-25T11:32:00+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Привет! Мы ИРС, существуем на рынке с 2010 года, и все это время стабильно растем. За это время сделали много проектов различной сложности и стоимости. На данном этапе нашего развития мы помогаем среднему и крупному бизнесу по всей России, ориентируемся на индивидуальные проекты. Нам в команду требуется React разработчик, можно со знаниями ниже среднего. Ожидаем от вас знаний HTML, CSS, JS, фреймворк React а также способность быстро изучить новую технологию и применить ее. Условия: Отличный комфортабельный офис в центре города. ТК РФ, отпуска - само собой. Участие в профильных конференциях, корпоративное обучение. Возможность развития - мы растем, и есть много путей для проф. роста. Внутренние проекты - мы периодически организуем стартапы внутри компании и есть возможность реализоваться в них (мобильные игры/приложения, сервисы, образовательные онлайн-порталы). Интересный и веселый коллектив - у нас неформальная обстановка, но без разгильдяйства. Печенек в офисе нет - есть зарплата, на которую можно купить довольно много печенек. Размер зарплаты по результатам интервью.",,," Отличный комфортабельный офис в центре города. ТК РФ, отпуска - само собой. Участие в профильных конференциях, корпоративное обучение. Возможность развития - мы растем, и есть много путей для проф. роста. Внутренние проекты - мы периодически организуем стартапы внутри компании и есть возможность реализоваться в них (мобильные игры/приложения, сервисы, образовательные онлайн-порталы). Интересный и веселый коллектив - у нас неформальная обстановка, но без разгильдяйства. Печенек в офисе нет - есть зарплата, на которую можно купить довольно много печенек. Размер зарплаты по результатам интервью.",CSS|HTML|Мобильность|Умение работать в коллективе
407,407,qa engineer,Новосибирск,30000.0,70000.0,DataWorks,2019-10-15T07:06:10+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Привет, дорогой кандидат! Мы рады, что тебя заинтересовала наша вакансия QA Engineer, и сейчас всё про неё расскажем :) Кто такие мы? Классные ребята, объединённые в компанию DataWorks. Специализируемся на создании программного обеспечения для анализа данных и генерации печатных и интерактивных отчётов. Делаем это с 1999 года и можем уверенно сказать, что являемся профессионалами в своей области. Наша визитная карточка – флагманский продукт ActiveReports – используется по всему миру, именно поэтому качество разрабатываемого продукта для нас стоит во главе угла. Это большой, интересный и сложный (очень!) проект, который на рынке уже 15 лет. Мы хотим, чтобы наши решения не просто работали, но также были красивыми и удобными. В продуктовую линейку входят Active Reports и Active Reports Server, их выпуском занимается наш генеральный партнёр компания Grapecity (на их сайте можно посмотреть, что такое AR, как оно работает и из чего состоит). Большинство наших клиентов - зарубежные компании. Кого мы ищем? Начинающих и продолжающих тестировщиков. Нам нужен человек с нестандартным мышлением, способный не только ломать, но и чинить, в идеале готовый вырасти до Software development engineer in test. Чего мы ждем от тебя: Опыт работы в тестировании и понимание методологий тестирования ПО, умение писать тест-планы, находить баги Опыт работы с Visual Studio Опыт работы с багтрекинговой системой и системой контроля версий Умение грамотно формулировать свои мысли в письменном виде на английском Желание развиваться в области тестирования (в частности - автоматизации тестирования), стремление к самообучению Будет плюсом: Знание C# на уровне, достаточном для написания простых приложений, и понимания написанного кода Знание какого-либо скриптового языка, знакомство с NUnit, NAnt, Selenium (webdriver) Что предлагаем: Официальное трудоустройство согласно ТК РФ и белую заработную плату Офис в самом сердце Академгородка, с уютными соснами за окном Изучение английского в офисе за счёт компании Ещё со своей стороны гарантируем тактичных коллег (интеллигентное ревью и вдумчивое тестирование), грамотный подход к разработке (никакого хардкодинга), Scrum без переработок, развитие без насилия, а также корпоративы, печеньки, пиццу и уважение к личности. Какие этапы общения: 1. Выдаем тестовое задание. 2. Приглашаем в гости к нам в офис, чтобы познакомиться поближе, рассказать о нас подробнее и ответить на все вопросы. Иногда можем сначала позвать в офис, а потом предложить тестовое. Интересно? Откликайся, обсудим! :)",,,,Тестирование|Автоматизация тестирования|C#
