,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
346,346,программист 1с (2 линия поддержки) [id11312],Новосибирск,,,Газпром нефть,2019-09-25T13:07:54+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Будем рады, если вы проголосуете за нас в разделе &quot;Энергетика, добыча и переработка сырья&quot; по ссылке: http://rating.hh.ru/poll/ В связи со значительным увеличением объема внедрения и развития продуктов 1С в группе компаний «Газпром нефть» требуются Специалисты 1С (2 линия поддержки). Задачи: Оказание поддержки пользователей корпоративных систем на базе решений 1С: ERP, Документооборот, УПП, Управление холдингом, Консолидация Консультационная поддержка, администрирование информационной базы, моделирование/тестирование доработок Создание внешних отчетов и обработок Анализ данных с помощью построения запросов к БД Анализ требований пользователей и постановка задачи разработчику Разработка пользовательских инструкций Изучение/применение в работе корпоративных стандартов и нормативных актов. Пожелания: Высшее образование по направлениям: прикладная математика, информатика, компьютерная электроника, математические методы в экономике Общие принципы построения и организации локальных вычислительных сетей (ЛВС) Иметь уверенные знания предметной области Приветствуется опыт решения прикладных задач на платформе 1С (либо иных средств разработки) от 1 года Знание/опыт работы с продуктами Microsoft Office (MS Word, MS Excel, MS Outlook, MS SQL) Наличие сертификатов 1С как преимущество Стремление стать профессионалом в области внедрения и поддержки продуктов 1С Обучаемость, коммуникабельность, креативность, дисциплинированность. Мы предлагаем: Наставничество для начинающих специалистов Составление индивидуального плана развития Возможность обучения за счет компании в сертифицированных учебных центрах фирмы «1С» Подготовку к сдаче экзаменов для получения сертификатов по направлению 1С Возможность использования корпоративных источников для самообразования и развития Возможность участия во внедрении и развитии автоматизированных систем на крупных предприятиях группы компаний «Газпром нефть» Возможность изучения нестандартных решений корпоративной отчетности, шаблонных решений для группы компаний, нетиповых интеграционных механизмов Возможность применения инженерных практик (многопоточная разработка, автоматизация тестирования) Возможность приобретения навыков работы в крупных компаниях: иерархия управления, требования служб безопасности, взаимодействие со службами поддержки Клиента и т.д. Комфортный офис Участие в корпоративных тимбилдингах, конференциях, конкурсах Работу в профессиональном коллективе. Условия: ДМС со стоматологией, страхование жизни Уровень заработной платы обсуждаем по итогам собеседования.",,," ДМС со стоматологией, страхование жизни Уровень заработной платы обсуждаем по итогам собеседования.",1С|1С программирование|ERP-системы на базе 1С|1С: Управление Производственным Предприятием|1С: Управление Торговлей|1С: Документооборот|1С: Управление холдингом|1С: ERP|1С УПП|1С ERP|1С УТ|1С УХ|1С ДО|1С: Бухгалтерия|1С: Предприятие 8
