,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
967,967,qa engineer (с#),Екатеринбург,,,Прософт-Системы,2019-10-01T08:20:16+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Инженерная компания &quot;Прософт-Системы&quot; приглашает специалиста на должность QA engineer (С#). Обязанности: Разработка и сопровождение автоматических тестов приложений для Windows и веб-приложений; Функциональное и нагрузочное тестирование; Подготовка тестовых сред; Разработка программ и методик испытаний. Требования: Опыт программирования на C# под Windows; Опыт тестирования веб-приложений или Windows-приложений. Будет плюсом: Опыт разработки авто-тестов; Selenium WebDriver; VCL или MFC; Устройство ОС Windows (окна, сообщения, многопоточность); HTML, CSS; SQL Server; Cmd, Powershell; SVN; VMWare или Hyper-V; AutoIt, TSQL, JS, Pascal, C++; Опыт создания авто-тестов для WPF. Условия: Заработная плата : оклад (от 50 000 руб.) + квартальные премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента; Место работы: Волгоградская; Если Вы заинтересованы в данной вакансии и Ваш опыт соответствует заявленным требованиям - высылайте Ваше резюме!"," Опыт программирования на C# под Windows; Опыт тестирования веб-приложений или Windows-приложений. Будет плюсом: Опыт разработки авто-тестов; Selenium WebDriver; VCL или MFC; Устройство ОС Windows (окна, сообщения, многопоточность); HTML, CSS; SQL Server; Cmd, Powershell; SVN; VMWare или Hyper-V; AutoIt, TSQL, JS, Pascal, C++; Опыт создания авто-тестов для WPF. ", Разработка и сопровождение автоматических тестов приложений для Windows и веб-приложений; Функциональное и нагрузочное тестирование; Подготовка тестовых сред; Разработка программ и методик испытаний. ," Заработная плата : оклад (от 50 000 руб.) + квартальные премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента; Место работы: Волгоградская; Если Вы заинтересованы в данной вакансии и Ваш опыт соответствует заявленным требованиям - высылайте Ваше резюме!",
