,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
873,873,web разработчик (php),Екатеринбург,,,Кадровик,2019-10-19T17:25:58+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В FinTech компанию требуется уверенный Web-разработчик . Что мы ожидаем: - Знание PHP, Yii2; - Уверенное знание HTML, CSS, JS; - Опыт работы с базами данных на уровне администрирования (MySQL, Postgre SQL); - Желательны базовые знания администрирования Linux, работы с Git. Что мы предлагаем: - Работа в профессиональной команде; - Зарплата точно в срок 2 раза в месяц; - Возможность профессионального роста, обучение; - Возможность влиять на продукт или процесс разработки, реализовывать и внедрять свои идеи; - Отсутствие бюрократии; - Чай/кофе/плюшки. Что нужно делать: - Поддерживать действующие продукты, вносить изменения; - Реализовывать новые проекты с нуля - Ответственно подходить к реализации задачи, адекватно планировать сроки.",,,,Git|MySQL|CSS|HTML|PHP|Yii
