,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
611,611,ведущий инженер группы машинного обучения и анализа данных,Челябинск,,,"Челябинский Трубопрокатный Завод, (ЧТПЗ)",2019-10-21T00:04:44+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Сфера деятельности: Информационные технологии Требования: высшее образование (математическое или IT); опыт работы в аналогичной должности от 2-х лет; понимание отличий градиентного бустинга от нейронных сетей; навыки разработки и применения алгоритмов машинного обучения; опыт разработки на Python; знание программ: pandas, Keras, scikit, NumPy; знание английского языка приветствуется. Обязанности: написание алгоритмов на Python; работа с базами данных; разработка систем автоматизированного анализа работы оборудования (работа по фактическому состоянию); разработка математических алгоритмов с применением технологий машинного обучения; разработка программного обеспечения и предсказательных систем; работа по запросам заказчиков, связанных с автоматизацией процессов производства. Условия работы: официальное трудоустройство, полное соблюдение ТК; постоянная штатная единица; график работы: ПН-ПТ с 8:15 до 17:00, нормированный рабочий день; ежемесячная премия по результатам работы до 15% (от оклада); возможность профессионального развития и карьерного роста; право пользования корпоративным фитнес-центром по льготным ценам; медицинское обслуживание в корпоративной клинике «Вся медицина», включая ежегодный медицинский осмотр, а также санаторно-курортное лечение в корпоративном санатории «Изумруд»; при достижении 2-х летнего стажа работы в Компании медицинские услуги в соответствии с договором добровольного медицинского страхования; льготные абонементы на посещение бассейна в СК «Восход»; льготные путевки на корпоративную базу отдыха «Лесная сказка». Более подробную информацию о вакансии можно узнать по тел.",,,,Python
