,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
527,527,middle+ senior frontend developer,Новосибирск,,,Зарплата.ру,2019-09-24T08:44:58+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Привет! Меня зовут Антон, я тимлид команды HR в компании Зарплата.ру. Моя команда занимается разработкой и поддержкой личного кабинета работодателя. Мы хотим расширить команду на еще одного разработчика фронтенда. А кто мы вообще такие и что делаем? В июне Зарплате.ру исполнилось 4 года. На сегодняшний день наша компания входит в ТОП-3 сайтов по поиску работы и персонала в России. В Сибири и на Урале мы лидируем, и ежемесячно наш ресурс посещает 4 миллиона уникальных пользователей. Это значит, что мы делаем действительно полезный и нужный продукт, мы им гордимся и хотим, чтобы он развивался, и день ото дня становился только лучше:) Общее число наших сотрудников перевалило за 250, в команде разработки 55 человек, и мы постоянно растем. Мы используем в работе Scrum и Kanban, проводим митинги/ретроспективы/демонстрации. Как и с чем работаем: Используем React.js, redux/reflux; jsx; ES6+, babel, eslint - мы любим сахар и чистый код; Для сборки Webpack; Нравится красота и скорость создания интерфейсов на Semantic-UI, LESS, postcss; Flow для типизации данных. Наш идеальный кандидат имеет 3 и более лет опыта коммерческой разработки, умеет играючи кодить на JS, пишет тесты, может в React/Vue/Angular, понимает принципы функционирования сети. Он отвечает за проект до уровня деплоя и направлен на бизнес. Мы предлагаем: Мы официально устраиваем своих сотрудников в первый рабочий день. Никаких зарплат в конверте и срочных договоров – все по закону и по красоте. Мы предоставляем комфортное рабочее место в нашем уютном опенспейсе в самом центре города в двух минутах ходьбы от метро «Площадь Ленина». Мы поддерживаем желание сотрудников учиться и профессионально расти, поэтому постоянно участвуем в профильных конференциях, тренингах и семинарах, а также создаем внутренние проекты по обмену знаниями. В офисе расположена удобная обеденная зона, кстати, завтраки/печеньки/фрукты мы предоставляем за счет компании, а также тебя ждут две кофемашины и бесконечные Дни рождения с пиццей и пирогами (не забывай, что нас 250 человек). В свободное время ты можешь играть в настолки, пить кофе на террасе, рубиться в кикер или Sega и пытаться удержаться на балансборде. Любишь спорт? У нас есть корпоративные скидки на фитнес, а еще футбольная и волейбольная команды. Откликайся уже:)",,,,React|Redux
