,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
315,315,data developer,Новосибирск,,,Openprovider,2019-10-07T15:00:08+0300,От 3 до 6 лет,Полный день,Полная занятость,"Openprovider - международная компания с головным офисом в Нидерландах и подразделениями в России, Испании и Индии. Компания занимается разработкой веб приложений для хостинга и автоматизацией бизнес-процессов на основе технологий машинного обучения. Наш бизнес стабильно растет, в том числе, благодаря развитию инновационных технологических решений. Наши проекты: - платформа для продажи услуг для хостинга (Openprovider API и панель управления услугами). - биллинг платформа для управления хостингом (PowerPanel API и PowerPanel UI). Кого мы ищем: В команду Business Intelligence / Business applications требуется специалист для поддержания технической реализации процессов аналитики и доставки данных. Что предстоит делать: Поддерживать и развивать работу хранилища данных и системы отчётности на уровне администратора базы данных и администратора системы Tableau Реализовывать интеграцию между разными сервисами внутри компании. Разработка ETL-процессов, процедур, отчетов. Разработка автоматически обновляемых отчетов и дашбордов Tableau. Подготовка выборки данных посредством SQL. Поиск и тестирование новых инструментов для решение бизнес задач. Требования: университетское образование владение реляционными базами данных на уровне администратора (MySQL и Postgresql) умение программировать (в приоритете python и php) умение работать с программными интерфейсами (rest, soap) владение консолью linux, в особенности умение работать с серверным CentOS Дополнительным преимуществом будет: продвинутый английский опыт работы с Tableau опыт работы с OLAP опыт работы в международной компании Условия: мультиязычная международная компания возможность самостоятельно принимать решения график гибкий, но не свободный зарплата по результатам собеседования частичная оплата участия/поездок на конференции и хакатоны Процедура: откликаетесь на вакансию; все отклики идут напрямую руководителю команды, так что если есть вопросы - спрашивайте, любопытство приветствуется; если мы друг другу интересны - короткое общение с руководителем команды по скайпу собеседование с командой после встречи можем попросить сделать тестовое задание"," университетское образование владение реляционными базами данных на уровне администратора (MySQL и Postgresql) умение программировать (в приоритете python и php) умение работать с программными интерфейсами (rest, soap) владение консолью linux, в особенности умение работать с серверным CentOS Дополнительным преимуществом будет: продвинутый английский опыт работы с Tableau опыт работы с OLAP опыт работы в международной компании ",," мультиязычная международная компания возможность самостоятельно принимать решения график гибкий, но не свободный зарплата по результатам собеседования частичная оплата участия/поездок на конференции и хакатоны Процедура: откликаетесь на вакансию; все отклики идут напрямую руководителю команды, так что если есть вопросы - спрашивайте, любопытство приветствуется; если мы друг другу интересны - короткое общение с руководителем команды по скайпу собеседование с командой после встречи можем попросить сделать тестовое задание",Linux|MySQL|PostgreSQL|Работа в команде|Data Analysis|Big Data
