,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
793,793,oracle pl sql разработчик,Екатеринбург,,,ANCOR FinTech,2019-10-14T07:14:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Активно ищем Разработчика Oracle PL/ SQL в продуктовую команду одного из крупнейших банков России. Вакансия в городе Екатеринбург (кандидаты НЕ из Екатеринбурга, информация для вас ниже) . Основная задача – разработка аналитических сервисов для корпоративных клиентов по всей стране. Эти сервисы помогают пользователям проводить клиентскую и конкурентную аналитику, получать нужные данные и принимать верные стратегические решения. SQL – основной язык разработки для команды. Чем предстоит заниматься? – разрабатывать и реализовывать программные модули в Oracle PL/SQL; – разрабатывать новые и дорабатывать уже существующие приложения на Oracle Application Express; – тестировать и отлаживать инфосервисы; – проектировать БД и оптимизировать программные модули; – участвовать в создании логики интерфейсов. Чем в данном случае необходимо обладать для успеха? – глубокими знаниями SQL, опытом промышленной разработки PL/ SQL; – умением писать чистый и эффективный код с нуля; – если вы знаете HTML, CSS, JS (включая JQuery), это будет вашим преимуществом в конкурсе, но не является обязательным условием для участия. Вы можете рассчитывать на: – реальный профессиональный и карьерный рост ; – индивидуальный план обучения (учебные курсы, поездки на конференции и т.п); – адекватный фиксированный оклад + бонусы (ежеквартальные и годовые); – расширенный социальный пакет (ДМС, страхование жизни), бесплатный тренажерный зал; – просторный офис в центре города, в котором будет приятно провести значительную часть своего дня (есть комнаты отдыха и всё, что нужно для комфорта); – возможность работать с гибким графиком . !!! Очень важно !!! Если вы не из Екатеринбурга, но нашли для себя предложение интересным, поняли, что вакансия отвечает вашим требованиям и вы готовы к релокации – компания финансово и организационно поддержит успешного кандидата при переезде! Поэтому смело пишите, обсудим детали. Откликайтесь, задавайте свои вопросы, уточняйте! Мы открыты для диалога. Активная почта ниже.",,,,
