,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1086,1086,руководитель ит проектов,Самара,100000.0,,СМАРТС,2019-10-09T14:11:52+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: - формирование и реализация ИТ-стратегии Проекта в соответствие с бизнес-стратегией Общества; - руководство разработкой и внедрением Проекта (проектов, подпроектов), включая проекты/подпроекты в рамках НИОКР; - реализация принятой в Обществе стратегии информационной безопасности; - организация и обеспечение технического сопровождения программно-аппаратных комплексов, обеспечивающих автоматизацию процессов в Проекте, в том числе на основе хозяйственных договоров; - организация и обеспечение технического сопровождения комплекса рабочих мест и ИТ-инфраструктуры Проекта, поддержка пользователей. Требования: ​​​​​​​ Высшее образование (специальность в IT или в телекоммуникациях); Хорошо разбираться в программном обеспечении и технической составляющей Python, Java, C/C++, С#, JavaScript, Golang, PHP и других современных языков программирования; Наличие компетенций в области информационной безопасности, инноваций и нововведений в сфере информационных технологий; Приветствуется опыт работы в телекоммуникационных или IT компаниях, а также в компаниях, обслуживающих ЦОДы; Умение работать с коллективом, кооперировать работу нескольких человек, эффективно использовать человеческие ресурсы; Умение разработать свою стратегию, в зависимости от сложности и сроков выполнения задачи, способность создать правильный настрой и умение организовать коллективную работу; Аналитическое мышление, коммуникабельность, бизнес-ориентированность (понимание потребностей бизнеса), целеустремленность, ответственность, креативность (творческий подход), стрессоустойчивость; Наличие положительного опыта реализации проектов – обязательно. Должен знать: - руководящие и нормативные документы, касающиеся методов программирования и использования вычислительной техники при обработке информации; - технико-эксплуатационные характеристики, конструктивные особенности, назначение и режимы работы оборудования, правила его технической эксплуатации; - технологию механизированной обработки информации; - методы классификации и кодирования информации; - нормализованные языки программирования; - методы программирования; - порядок оформления технической документации. Условия: ​​​​​​​офис, 5-дневная рабочая неделя, официальное оформление, &quot;белая&quot; зарплата, все социальные гарантии в соответствии с законодательством РФ, ненормированный рабочий день, периодические командировки. Окончательный размер оплаты труда - по результатам собеседования."," ​​​​​​​ Высшее образование (специальность в IT или в телекоммуникациях); Хорошо разбираться в программном обеспечении и технической составляющей Python, Java, C/C++, С#, JavaScript, Golang, PHP и других современных языков программирования; Наличие компетенций в области информационной безопасности, инноваций и нововведений в сфере информационных технологий; Приветствуется опыт работы в телекоммуникационных или IT компаниях, а также в компаниях, обслуживающих ЦОДы; Умение работать с коллективом, кооперировать работу нескольких человек, эффективно использовать человеческие ресурсы; Умение разработать свою стратегию, в зависимости от сложности и сроков выполнения задачи, способность создать правильный настрой и умение организовать коллективную работу; Аналитическое мышление, коммуникабельность, бизнес-ориентированность (понимание потребностей бизнеса), целеустремленность, ответственность, креативность (творческий подход), стрессоустойчивость; Наличие положительного опыта реализации проектов – обязательно. Должен знать: - руководящие и нормативные документы, касающиеся методов программирования и использования вычислительной техники при обработке информации; - технико-эксплуатационные характеристики, конструктивные особенности, назначение и режимы работы оборудования, правила его технической эксплуатации; - технологию механизированной обработки информации; - методы классификации и кодирования информации; - нормализованные языки программирования; - методы программирования; - порядок оформления технической документации. "," - формирование и реализация ИТ-стратегии Проекта в соответствие с бизнес-стратегией Общества; - руководство разработкой и внедрением Проекта (проектов, подпроектов), включая проекты/подпроекты в рамках НИОКР; - реализация принятой в Обществе стратегии информационной безопасности; - организация и обеспечение технического сопровождения программно-аппаратных комплексов, обеспечивающих автоматизацию процессов в Проекте, в том числе на основе хозяйственных договоров; - организация и обеспечение технического сопровождения комплекса рабочих мест и ИТ-инфраструктуры Проекта, поддержка пользователей. "," ​​​​​​​офис, 5-дневная рабочая неделя, официальное оформление, &quot;белая&quot; зарплата, все социальные гарантии в соответствии с законодательством РФ, ненормированный рабочий день, периодические командировки. Окончательный размер оплаты труда - по результатам собеседования.",Управление проектами|Информационные технологии|MS Project|MS Visio|Стратегическое мышление
