,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
414,414,старший разработчик ит систем,Новосибирск,,,МТС,2019-09-23T17:36:54+0300,От 1 года до 3 лет,Полный день,Полная занятость,"МТС - ведущий телекоммуникационный оператор России и стран СНГ. Компания предоставляет широкий спектр услуг и продуктов более чем 100 миллионам абонентов. В сегодняшнем Digital-мире IT становится конкурентным преимуществом. IT направление в нашей компании стремительно развивается. Мы создаем инновационные решения для клиентов и сотрудников компании. Мы применяем современные framework’и и практики разработки. Мы даем возможности для роста и раскрытия потенциала. Мы делаем МТС Digital компанией. В ваши обязанности будет входить: Разработка и сопровождение ИТ решений на базе MS Sharepoint в интересах различных бизнес-подразделений компании; Участие в проектах по анализу, разработке и внедрению нового функционала; Ведение базы знаний по своему направлению; Разработка по методологии Agile. От Вас мы ждем: Твёрдое понимание принципов объектно-ориентированного проектирования, TDD; Уверенное знание платформы .NET (.Net Framework и языка программирования С#), JavaScript, CSS; Опыт разработки на SharePoint 2013/2016 WebParts, TimerJobs, EventRecievers, WorkFlow от 2х лет. Будет плюсом: Опыт участия в командных проектах; Понимание DDD, Scrum; Опыт в администрировании и развёртывании веб-приложений, семейств узлов; Знание PowerShell, T-SQL: написание запросов, процедур, функций; Опыт настройки Continuous integration, Continuous delivery. Мы, в свою очередь гарантируем: Стабильная белая заработная плата, премии; Скучно не будет - множество интересных и сложных проектов; Саморазвитие - мы сделали обучение доступным. Вы можете проходить тренинги очно, дистанционно, в Корпоративном университете, у провайдеров, у наставников; Развитие в компании - Вы сами выбираете: стать экспертом или руководителем; Здоровье своих сотрудников - ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж; Спорт - корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы или компенсация вашего фитнес-абонемента; Хороший отдых- отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно, а также различные скидки на путешествия от наших партнеров; Возможности раскрыть талант - мы поддерживаем хобби сотрудников, у нас есть корпоративный театр и кукольный театр; Социальную ответственность - мы помогаем детям из детских домов, обучаем пенсионеров безопасному поведению в сети, сдаем кровь, очищаем парки от мусора на волонтерских субботниках и многое другое.",,,,
