,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
728,728,"системный администратор, devops (лимасол, кипр)",Челябинск,224000.0,,Wisebits,2019-09-25T11:41:48+0300,От 3 до 6 лет,Полный день,Полная занятость,"Мы создаём высоконагруженный продукт в области видео развлечений. Куча трафа, борьба за сроки, современный офис с видом на море и горы. Ищем опытного системного администратора (DevOps), который сможет присоединиться к нашей профессиональной (но совсем не занудной) команде. Мы работаем для десятков миллионов пользователей и используем передовые технологии. Если вы мечтаете о профессиональном росте и теплом климате, ждем ваше резюме! :) Задачи: - Развертывание и поддержка серверов проекта (bare-metal), взаимодействие с персоналом дата-центров. - Автоматизация процессов развертывания приложений в множественных окружениях (Docker, Ansible). - Поддержка окружений проекта. - Поддержка Atlassian стека (Jira, Bitbucket, Bamboo), настройка CI/CD процессов. - Поддержка production-кластера CephFS (1,2Pb), мониторинг, оптимизация, настройка. - Мониторинг проекта (Zabbix,Sentry, Grafana, Prometheus). - Оптимизация сервисов в условиях высоких нагрузок. Требуемый опыт: - Опыт работы с Debian, Ubuntu на уровне senior system administrator. - Опыт автоматизации через Ansible, написания собственных плейбуков, ролей, кастомизации для окружений. - Опыт установки, тюнинга и поддержки Postgresql, с репликацией и бэкапами. - Опыт работы с виртуализацией в целом и KVM-based в частности. - Опыт работы с Docker на уровне собирания собственных контейнеров для специфических нужд. - Опыт работы со связкой Nginx+Php-fpm, оптимизация производительности, написание сложных конфигов. - Опыт работы с Ceph, CephFS filestore, на больших объемах в production. - Знание экосистемы PHP и специфики сборки PHP приложений. Желательно: - Опыт сборки пакетов под Debian, поддержки приватного deb-репозитория, сборки приложений из исходников. - Опыт работы с MySQL. - Опыт работы с ffmpeg, раздачей/стримингом видео. - Опыт работы с Clickhouse. Наш технологический стек: - Debian-based OS - CephFS - Nginx - PHP 7+ - PostgreSQL, MySQL - Clickhouse - Memcached/Redis - Sphinxsearch - ffmpeg \ imagemagick - Golang Что мы предлагаем: - Отсутствие дресс-кода и бюрократии; - Дружная интернациональная команда; - Отличные обеды в офисе за счёт компании (шведский стол); - Апартаменты на первый месяц за наш счет; - Всегда полные корзины фруктов, шоколада, орехов и прочего вкусного на кухнях в офисе; - Медицинская страховка по всему миру для Вас и Вашей семьи; - Оплата авиабилетов до Кипра, помощь с переездом семьи из любого региона России и Европы; - Полностью белый оклад.",,,,CephFS|Nginx|PHP 7+|PostgreSQL|MySQL|Clickhouse|Memcached/Redis|Sphinxsearch|ffmpeg \ imagemagick|Debian
