,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
872,872,javascript (angular + node.js) developer,Новосибирск,,,"EPAM Systems, Inc.",2019-09-20T09:36:43+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Striving for excellence is in our DNA. Since 1993, we have been helping the world’s leading companies imagine, design, engineer, and deliver software and digital Currently we are looking for JavaScript (Angluar + Node.js) Developer for any EPAM offices (Moscow or another city where Epam office is) to make the team even stronger. Also, we are ready to consider candidates working remotely. We believe that the team you build is the company you build. Our offices are digital laboratories. Our clients are major global brands. We’re always looking for talented teammates. Think you’ve got what it take. RESPONSIBILITIES Design and create a complex JavaScript application with a big team located in different countries Perform development from conception, user interface and implementation Be involved in a code review process Be involved in performance improvement and bug fixing Collaborate with the customer to clarify business requirements Collaborate with the UX Designers team REQUIREMENTS Great knowledge of Angular Platform Experience with Redux pattern You must be totally favored with TypeScript Good knowledge in Node.js Experience with tests (unit, e2e) Intermediate and higher level of English NICE TO HAVE AWS experience Docker CI/CDD pipelines WE OFFER Permanent job in a modern office in the company of many skilled associates. Regular training and development opportunities. Use of high-valued applications. Bilingual work environment. Competitive salary and benefits. International projects. Flexible working schedule",,,,JavaScript|Node.js|AngularJS
