,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
406,406,тестировщик по qa engineer,Новосибирск,40000.0,60000.0,Евростудио,2019-10-04T00:04:22+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания «Евростудио» — это крупная веб-студия полного цикла, предлагающая целый спектр услуг по разработке, дизайну и продвижению сайтов, автоматизации бизнес-процессов и разработке высоко нагруженных веб-приложений. Мы находимся в новосибирском Академгородке, где интерес к наукам и информационным технологиям традиционно высок. В данный момент нам требуется специалист для тестирования веб-приложений, мобильных приложений, крупных программных систем по автоматизации бизнеса. Обязанности: понимание бизнес-логики приложений; анализ и формализация требований; разработка сценариев тестирования; поиск, выявление, анализ и документирование обнаруженных ошибок в работе приложений; анализ проблемных областей и внесение предложений для улучшения; коммуникации с разработчиками и менеджерами проекта со стороны клиента; составление кратких отчетов о проделанной работе. Требования: знание жизненного цикла ПО и методологий разработки; умение разбираться в сложных бизнес-системах и документации; знание основных подходов тестирования и умение их применять на практике; желателен опыт работы с базами данных и умение писать простые SQL запросы; высокий уровень ответственности, опыт работы в команде; знание английского языка (как минимум для переписки и общения в чате, разговорный будет плюсом). Условия: просторный современный эко-офис в Академгородке, занимающий этаж в бизнес-центре «Гнесинка» (хорошая транспортная доступность, рядом ж/д станция «Сеятель»); кулеры с чистой водой, кухня-столовая, холодильник, кофе-машина, кофе, молоко и др. мелочи обеспечивает компания; корпоративное профессиональное обучение; официальное трудоустройство по ТК РФ, заработная плата без задержек, оплачиваемый отпуск; дружественная и деловая атмосфера в коллективе, жесткого дресс-кода нет, но есть нормы адекватности и стиля; уровень заработной платы обсуждается на собеседовании и зависит от квалификации и результативности."," знание жизненного цикла ПО и методологий разработки; умение разбираться в сложных бизнес-системах и документации; знание основных подходов тестирования и умение их применять на практике; желателен опыт работы с базами данных и умение писать простые SQL запросы; высокий уровень ответственности, опыт работы в команде; знание английского языка (как минимум для переписки и общения в чате, разговорный будет плюсом). "," понимание бизнес-логики приложений; анализ и формализация требований; разработка сценариев тестирования; поиск, выявление, анализ и документирование обнаруженных ошибок в работе приложений; анализ проблемных областей и внесение предложений для улучшения; коммуникации с разработчиками и менеджерами проекта со стороны клиента; составление кратких отчетов о проделанной работе. "," просторный современный эко-офис в Академгородке, занимающий этаж в бизнес-центре «Гнесинка» (хорошая транспортная доступность, рядом ж/д станция «Сеятель»); кулеры с чистой водой, кухня-столовая, холодильник, кофе-машина, кофе, молоко и др. мелочи обеспечивает компания; корпоративное профессиональное обучение; официальное трудоустройство по ТК РФ, заработная плата без задержек, оплачиваемый отпуск; дружественная и деловая атмосфера в коллективе, жесткого дресс-кода нет, но есть нормы адекватности и стиля; уровень заработной платы обсуждается на собеседовании и зависит от квалификации и результативности.",
766,766,тестировщик по qa engineer,Новосибирск,60000.0,,ЭЛСИ ГРУПП,2019-10-14T05:18:01+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Высокотехнологичная IT компания «ЭЛСИ Групп» открывает поиск на позицию QA инженера , для расширения своей команды и развития новых проектов. Ориентируясь в работе на личностно-профессиональный подход, мы собрали команду, способную реализовать задачу практически любой сложности. Сегодня мы стремимся к покорению новых высот разработки IT проектов, и для достижения этой цели, вполне возможно, нам необходимы именно твои навыки! Подробнее о предстоящих челленджах читай ниже. Задачи: Анализ реализованных задач на соответствие требованиям. Реализация тест-планов / сценариев для нового / измененного функционала в виде ручных и авто-тестов. Сбор и анализ требований для выполнения поставленных задач. Проектирование и актуализация планов и сценариев тестирования. Развертывание и поддержание в работоспособном состоянии тестовых комплексов. Требования: Технический IT-background, особенно в web (хотя бы на уровне понимания разницы между GET и POST-запросами :)) Знание подходов к тестированию и тест-дизайну. Хорошие коммуникативные навыки. Внимание и аккуратность. Будет большим плюсом: Опыт в написании авто-тестов (Selenium IDE, Nunit, VS, ...) Опыт в написании unit-тестов (.NET C#). Опыт настройки Continuous Integration (Team city). Наши условия : ДМС (амбулаторное лечение + стоматология). Заключен договор с крупными и известными клиниками Новосибирска, возможность получать консультацию и наблюдаться у лучших врачей города. У Вас будет возможность заказать любые необходимые комплектующие к рабочему компьютеру. Постоянная динамика в профессиональном развитии. Развитая система наставничества и работа в условиях взаимопомощи между коллегами. Обсуждаемый график работы 5/2, стандартно 09.00-18.00 / 10.00-19.00 / 11.00-20.00. Возможность инвестировать в нашу группу компаний на выгодных условиях (ставка в районе 20 процентов годовых; срок от 1 года). Отсутствие дресс-кода и жестких условий труда, кофе и чай в неограниченном количестве. 2 комфортных оборудованных офиса в центре Новосибирска и в центре Академгородка. Насыщенная корпоративная жизнь - ежегодные корпоративы и тимбилдинги! О нас: «ЭЛСИ Групп» это высокотехнологичная IT компания в составе международного холдинга . Наша основная цель – создание передовых технологий для внутренних и внешних заказчиков fintech отрасли, мы ведем как российские, так и зарубежные проекты. Энергичность, свежесть взглядов и стремление реализовать себя как в профессиональном, так и в личностном аспекте – это то, чего мы ждём от своих коллег и за что поощряем их. Если задачи и условия тебя устраивают, и тебе есть, что предложить компании – оставляй свой отклик, мы позвоним в течение первых 1-2 рабочих дней и начнем наше знакомство.",,,,C#|Selenium IDE|ASP.NET|Team city|unit-тесты|авто-тесты|Continuous Integration
732,732,тестировщик по qa engineer,Новосибирск,60000.0,,LIME,2019-10-14T05:19:39+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В группу компаний Lime Credit group в связи с развитием и расширением IT-департамента требуется QA инженер . На сегодняшний день, мы сформировали сплоченную команду из сотни высококвалифицированных профессионалов, способных решать задачи любого уровня сложности, но мы не стоим на месте! Перед IT-отделом возникают все новые и новые челленджи, разрабатываются дополнительные проекты, требующие безраздельного внимания и полной сосредоточенности, и мы готовы принять в свои ряды новых сотрудников, для совместной реализации всех наших планов. Задачи: Анализ реализованных задач на соответствие требованиям. Реализация тест-планов / сценариев для нового / измененного функционала в виде ручных и авто-тестов. Сбор и анализ требований для выполнения поставленных задач. Проектирование и актуализация планов и сценариев тестирования. Развертывание и поддержание в работоспособном состоянии тестовых комплексов. Требования: Технический IT-background, особенно в web (хотя бы на уровне понимания разницы между GET и POST-запросами :)) Знание подходов к тестированию и тест-дизайну. Хорошие коммуникативные навыки. Внимание и аккуратность. Будет большим плюсом: Опыт в написании авто-тестов (Selenium IDE, Nunit, VS, ...) Опыт в написании unit-тестов (.NET C#). Опыт настройки Continuous Integration (Team city). Наши условия : Постоянная динамика в профессиональном развитии. Развитая система наставничества и работа в условиях взаимопомощи между коллегами. Обсуждаемый график работы 5/2, стандартно 09.00-18.00 / 10.00-19.00 / 11.00-20.00. Трудоустройство в полном соответствии с ТК РФ, на 100% официальная заработная плата (уровень обозначается обоюдно, исходя из компетенций кандидата). Отсутствие дресс-кода и жестких условий труда, кофе и чай в неограниченном количестве, комфортный оборудованный офис в бизнес-центре класса «А». ДМС (амбулаторное лечение + стоматология). Заключен договор с крупными и известными клиниками Новосибирска, возможность получать консультацию и наблюдаться у лучших врачей города. Насыщенная корпоративная жизнь - ежегодные корпоративы и тимбилдинги! О нас: LIME - международная финансовая компания, представленная в 4-х странах и осуществляющая свою деятельность полностью в режиме онлайн. Работает на российском рынке финансовых услуг с 2013 г.. За 4 года превратилась из небольшого стартапа в международный бренд. Имеет собственное IT подразделение и занимается разработками в области fintech-технологий. На данный момент внедрена собственная уникальная система скоринга, что позволило полностью автоматизировать бизнес-процессы и повысить точность принимаемых решений. Цель компании - создание передовых технологий для внутренних и внешних заказчиков финтех отрасли. Численность команды в России – более 500 человек. У нас более миллиона клиентов в странах нашего присутствия. Около 10 килограммов кофейных зерен исчезают в нашей кофемашине каждый месяц. Отсутствие бюрократии, профессионализм, уважение, развитие и интересные задачи - это лишь малая часть того, с чем ежедневно сталкиваются наши сотрудники.",,,,С#|Selenium IDE|ASP.NET|.NET Framework|MySQL|Continuous Integration|авто-тесты|unit-тесты|внимательность|Работа в команде|нацеленность на результат|Коммуникабельность|аккуратность
635,635,тестировщик по qa engineer,Новосибирск,,,Azoft,2019-10-14T06:48:21+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Почти 17 лет компания Azoft предоставляет услуги разработки компьютерного и мобильного ПО для компаний по всему миру. Команда Azoft - увлеченные люди, разбирающиеся в современных технологиях, готовые осваивать новое и помогать другим. Ты - тестировщик? Всегда ориентируешься на качество и красоту? При виде бага не можешь быть спокоен? Любишь делиться опытом? Тогда ты нужен нам! Чем предстоит заниматься? Писать тест-планы, тест-кейсы (в т.ч. для юнит-тестов), составлять чек-листы. Ручным функциональным тестированием ПО (преимущественно - веб-приложения, а также мобильные приложения). Писать инструкции пользователя по разработанному функционалу. Отвечать за качество выпускаемых проектов, а значит, много общаться с командой разработки! Мы ищем человека и готовы рассмотреть кандидатов без опыта с некоторыми технологиями, т.к. у нас есть опытные наставники, которые будут помогать с их освоением С опытом тестирования веб-приложений (идеально, если опыт от 1 года). Имеющего опыт тестирования API (REST, SOAP), опыт работы с Charles Proxy / Fiddler / Postman. Умение работать с логами (Java). Умение самостоятельно разворачивать проект, настраивать среду, работать с конфигурацией проекта и всей системы. С опытом работы с базами данных на уровне “чтения”: работа через графический интерфейс или консоль, умение найти требуемые данные. Знающего английский язык на уровне чтения тех. документации. Будут плюсом: опыт работы с системами CI/CD, базовые знания языка программирования Java / JavaScript / HTML, CSS и навыки чтения кода Условия: Мы предлагаем интересный, масштабный проект по разработке ПО в банковской сфере, которым пользуются более 30 миллионов человек Технологии в проекте: Java, Spring, Hibernate, Vue.js, REST, SOAP. Для тестирования используем DBeaver, SSH-клиент (на выбор), IntelliJ IDEA, TeamCity, Jenkins, Charles Proxy / Fiddler, изучаем логи и активно пользуемся головой По-настоящему гибкий график работы Стабильную работу и гарантированную загрузку Возможность развиваться в тестировании вебного ПО, осваивать новые инструменты и подходы Развитие сотрудников: семинары, конференции, English Забота о здоровье: 2 крутые команды - ИТ-футбол и ИТ-баскетбол, частичная компенсация абонементов в бассейн и фитнес-клубы Хороший отдых: совместные праздники и еженедельные Печенька-Party и сканворды Закрытая парковка: для автомобилей, велосипедов, самокатов, гироскутеров.",,," Мы предлагаем интересный, масштабный проект по разработке ПО в банковской сфере, которым пользуются более 30 миллионов человек Технологии в проекте: Java, Spring, Hibernate, Vue.js, REST, SOAP. Для тестирования используем DBeaver, SSH-клиент (на выбор), IntelliJ IDEA, TeamCity, Jenkins, Charles Proxy / Fiddler, изучаем логи и активно пользуемся головой По-настоящему гибкий график работы Стабильную работу и гарантированную загрузку Возможность развиваться в тестировании вебного ПО, осваивать новые инструменты и подходы Развитие сотрудников: семинары, конференции, English Забота о здоровье: 2 крутые команды - ИТ-футбол и ИТ-баскетбол, частичная компенсация абонементов в бассейн и фитнес-клубы Хороший отдых: совместные праздники и еженедельные Печенька-Party и сканворды Закрытая парковка: для автомобилей, велосипедов, самокатов, гироскутеров.",
