,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
308,308,frontend разработчик (vue.js node.js),Краснодар,70000.0,150000.0,kt.team,2019-10-07T14:10:41+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы — интегратор, специализирующийся на сложных решениях, в нашем портфеле 4 из 500 самых крупных международных компаний. В нашей команде будет возможность развиваться в тим/техлида и даже в партнера. У нас нет однотипных задач, и мы регулярно пробуем что-то новое. Если ты понимаешь, что такое реактивность, устал от раздробленности React, хочешь оставаться в JS стеке и заниматься ныне самым трендовым — Vue.js, мы ждем тебя! Мы работаем с микросервисами, пишем и верстаем, пишем тесты (Cypress), познакомим тебя с Elasticsearch и NoSQL индексерами, масштабируемыми кластерами (Openshift). На каждом новом большом проекте мы пробуем что-то новое. VSF вообще первые в мире вывели в прод! Стек: ES 6, Vue.js 2.6.x, Vue Storefront 1.10, Node.js, Express.js, CodeceptJS, Cypress, Webpack 4, Elasticsearch. Мы предлагаем: Много интересных задач, которые заставят вас развиваться; Мы делаем все возможное для роста и развития наших сотрудников: проводим ревью с постановкой индивидуальных целей, привозим лучших тренеров и коучей, отправляем на конференции в качестве участников и спикеров; Обеспечиваем понятный рост оклада по результатам ревью; График 5/2, гибкое начало дня, иногда можно поработать удаленно; Компания предполагает мягкий стиль руководства, без бюрократии и современные автоматизированные бизнес-процессы ; У нас плоская структура, у всех сотрудников есть возможность совершенствовать процессы, независимо от должности и стажа; Agile подход к разработке, TQM (total quality management); Мощный PC и большие мониторы для работы: Dell Latitude, MacBook, 2/4К экраны Что нужно будет делать? Разрабатывать на Vue.js/Vue Storefront Реализовывать frontend приложений SPA, PWA Работать с данными в Elasticsearch Заниматься версткой HTML5, CSS3, JS(ES5, ES6+), W3C валидная Работать с API интерфейсами Magento, Akeneo, Битрикс: REST/JSON, GraphQL Писать по TDD (сначала тест, потом код) Заниматься написанием документации по разработанным модулям Разрабатывать серверные приложения на Node.js Заниматься performance-оптимизацией — оптимизировать количество запросов, упрощать DOM. От тебя мы ждём : Опыт работы с JavaScript и одним из современных фреймворков: React, RxJS, Angular, Vue Знание HTML5, CSS3, JS(ES5, ES6+), less или sass; Опыт работы в linux, уметь работать в командной строке. Опыт работы с GIT Кросс-браузерная HTML-верстка Плюсом будет: Знание yarn, webpack, npm, Docker, Vuex, Node.js, Elasticsearch Опыт работы с JIRA Оставь отклик или напиши нам, чтобы больше узнать о вакансии!",,,,HTML5|CSS|Less|jQuery|JavaScript|Vue.js|REACT|Elasticsearch|Cypress
