,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
856,856,с# разработчик,Екатеринбург,,,Восточный Ветер,2019-10-08T08:23:03+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Мы ищем backend разработчиков в одну из наших команд. Команда состоит из продуктового менеджера, дизайнера, front- и backend разработчиков и специалиста по тестированию. Наш продукт – платформа управления маркетинговыми кампаниями . С помощью нашего софта «большие бизнесы» строят взаимоотношения со своими клиентами. Через SMS-сообщения, электронные письма, push-уведомления, USSD-нотификации, мобильные-приложения, на сайтах и вообще, где захотят. Все данные для этого готовит большая BigData на Hadoop в соседней команде. Наш продукт востребован на рынке. Существующей версией системы уже пользуется в 5 странах СНГ крупные операторы мобильной и фиксированной связи. Наша цель – делать лучший софт в своем классе. Мы расширяем продуктовые направления и географию присутствия. Команда использует agile-практики, стремится писать чистый код, много времени уделяет тестированию. Предстоит выполнять самые разные задачи : Разрабатывать новую функциональность и дорабатывать существующую Разрабатывать WebAPI в стиле REST Рефакторить Писать unit- и интеграционные тесты Делать CodeReview задач коллег Заниматься оптимизацией частей системы, требующих высокой производительности Участвовать во внедрениях продукта нашим заказчикам И многое другое… Используемые технологии: Back-end: C#, .NET Core, EF Core, ASP.NET Core, Redis, PostgreSQL, ClickHouse, RabbitMQ. Front-end: React, Redux Инструменты, облегчающие нашу работу: Visual Studio 2019, Resharper Youtrack, Teamcity GitLab Slack Мы ждем от вас: Опыт разработки на C# (или желание приобрести такой опыт) Понимание шаблонов проектирования, классических алгоритмов и структур данных Желание работать в команде Английский язык – чтение технической литературы Способность к самообучению Мы предлагаем: Участие в международных проектах Профессиональный рост Режим работы с 9.30 до 18.00 с возможностью сдвига графика в пределах 2-х часов Интересный большой проект с передовыми технологиями и процессами Белая заработная плата, которая зависит от ваших способностей Корпоративная авто и вело парковка Офис на Лукиных 20а (Уралмаш) Своя закрытая территория с беседками, в которых приятно работать летом Чай, кофе, печеньки Игры в PlayStation по пятницам",,,,С #|.NET Core|EF Core|PostgreSQL|ASP.NET Core|RabbitMQ
