,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
868,868,software developer программист,Новосибирск,,,Восточная Техника,2019-09-23T05:56:14+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы – российское подразделение крупной международной компании, официальный дилер компании Caterpillar – всемирно известного производителя горной, карьерной, строительной техники и машин для дорожного строительства. Наша территория обслуживания - Западная и Восточная Сибирь, Якутия, Дальний Восток. Головной офис «Восточной Техники» расположен в Новосибирске. На сегодняшний день в российском подразделении работает около 1000 человек. Ищем в нашу дружную ИТ-команду специалиста, готового развивать и поддерживать различное программное обеспечение. ТЕХНОЛОГИИ: Система отчетности и планирования IBM Cognos BI\TM1 ERP система на базе MS DAX 2009 WMS система Система внутреннего документооборота Система внешнего документооборота Диадок Интернет магазин Мобильные приложения Облачная ERP система на базе DAX 365 ВАМ ПРЕДСТОИТ : Построение отчетности и разработка модели данных Построение и сопровождение ETL – решений Сопровождение DWH Проектирование OLAP кубов Оптимизация производительности существующих отчетов Разработка и сопровождение тесткейсов; Взаимодействие с бизнес-заказчиками для выяснения и уточнения требований ВАМ НЕОБХОДИМО : Высшее образование в сфере ИТ Опыт работы с базами данных (MS SQL, MySQL и прочее) Понимание принципов архитектуры DWH Опыт в тестировании результатов и подготовки сценариев тестирования Понимание программного кода (C#, Java или другие) Умение работать с программными интерфейсами (rest, soap) Готовность работать в команде Английский язык на уровне чтения технической документации БУДЕТ ПРЕИМУЩЕСТВОМ ЕСЛИ У ВАС: Опыт работы внедрения или сопровождения, следующего ПО: IBM COGNOS, Microsoft Dynamics Имеются навыки проектирования DWH Английский язык (разговорный, письменный) Владение одним из языков программирования Уверенный пользователь Excel, Word МЫ ПРЕДЛАГАЕМ : Работу в стабильной компании Конкуретная заработная плата и ежегодная индексация Доставка корпоративным транспортом Работа с иностранными коллегами",,,,С#|MS SQL|MySQL|Java|MS Visual Studio|C++|XML
