,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
82,82,системный администратор (эникейщик),Новосибирск,35000.0,,Ферроком Рекрутинг,2019-10-18T09:58:45+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В крупную стабильную компанию, для долгосрочного сотрудничества требуется &quot;Системный администратор&quot;. Обязанности: Консультация и поддержка пользователей; Прокладка ЛВС, монтаж систем видеонаблюдения; Заправка картриджей. Требования: Опыт работы от 2-х лет; Наличие профильного средне-специального/высшего образования будет преимуществом; Желателен опыт мелкого ремонта орг техники; Знание OC Windows (настройка, установка); Условия: Возможность профессионального и карьерного роста; Сильная команда единомышленников; Социальный пакет (Оф. трудоустройство с 1-го рабочего дня); Достойная заработная плата; График работы с 9 до 18."," Опыт работы от 2-х лет; Наличие профильного средне-специального/высшего образования будет преимуществом; Желателен опыт мелкого ремонта орг техники; Знание OC Windows (настройка, установка); "," Консультация и поддержка пользователей; Прокладка ЛВС, монтаж систем видеонаблюдения; Заправка картриджей. ", Возможность профессионального и карьерного роста; Сильная команда единомышленников; Социальный пакет (Оф. трудоустройство с 1-го рабочего дня); Достойная заработная плата; График работы с 9 до 18.,
