,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
725,725,java разработчик big data java developer big data,Новосибирск,,,Noveo,2019-10-02T10:44:22+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Ищем профессионалов в Java-разработке для сложного и интересного проекта: Big-data проект, ответственный за сбор, обработку и хранение данных конечных пользователей для сервиса AB-тестирования приложений (web, mobile). Проект основан на google cloud platform, использует множество из предоставляемых сервисов (Dataflow, AppEngine, Kubernetes, BigQuery, BigTable, etc). Разрабатывается в концепции микросервисной архитектуры, с регулярными обновлениями на production (CI/CD). Средняя нагрузка: 30K запросов в секунду, 1TB новых данных в день. В задачи входит как разработка нового функционала и bug-fix, так и оптимизация текущего кода, инфраструктуры, development workflow. Требования: Разговорный английский; Глубокие знание Java8 (многопоточность, generics, class-loading, Stream API); Основы docker, gradle, SQL; Понимание принципов объектно-ориентированного и функционального программирования; Готовность решать нестандартные задачи; Опыт работы от 3 лет. Приветствуется : Знание Apache Beam, gRPC, protobuf, Go; Опыт работы с Google Cloud Platform (PubSub, Dataflow, Kubernetes, BigQuery, BigTable); Понимание особенностей работы распределенных систем; Понимание принципов и опыт оптимизации производительности. В Noveo вас ждет: достойный уровень заработной платы и регулярный ее пересмотр на performance review; официальное трудоустройство, оплачиваемый отпуск и больничные; помощь сотрудникам в вопросах кредитования; гибкий график работы; место работы на выбор в одном из офисов компании в Новосибирске (Академгородок или ст.м. Гагаринская) или Санкт-Петербурге (ст.м. Площадь Ленина); работа в профессиональной команде над интересными проектами; четко выстроенные процессы и методология разработки; возможность реализовывать свои знания в разнообразных проектах; внутреннее обучение; бесплатное изучение английского и французского языков в офисе компании в рабочее время; молодой дружелюбный коллектив; активное и позитивное отношение к жизни.",,,,Java|SQL|Stream API|class-loading|Apache Beam|gRPC|protobuf|Go|docker|gradle|Google Cloud Platform
