,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
370,370,программист с++ под мобильные устройства,Новосибирск,75000.0,120000.0,Тензор,2019-09-30T12:56:08+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Систему СБИС придумали, создали и постоянно совершенствуют более 1000 разработчиков в 11 филиалах по стране. У нас есть фанаты дата-майнинга, эксперты в разработке кроссплатформенных приложений и высоконагруженных систем, разработчики мобильных, настольных и веб-приложений, специалисты по обработке, анализу и хранению больших массивов данных. Мы ищем людей, способных реализовывать крупные проекты от идеи до “продакшена”. Присоединившись к нашей команде, у вас будет возможность усовершенствовать систему СБИС. Результатом вашей работы будут пользоваться более миллиона людей – на компьютерах, планшетах и смартфонах. Мы ждем от Вас: Опыт коммерческой разработки на С++; Знание С++11, STL, Boost; Понимание принципов ООП; Знание основных и архитектурных паттернов программирования; Умение писать защищенный код; Опыт написания многопоточных приложений; Опыт работы с системами контроля версий. Будет плюсом: Знакомство с iOS и Android; Опыт работы с торговым оборудованием. Мы предлагаем: трудоустройство по ТК РФ; премии от 5 до 20% по итогам работы за месяц; кроссплатформенную разработку - Android, iOS, Windows, Linux, Mac OS; опытную и постоянно развивающуюся команду профессиональных разработчиков; пространство для реализации себя, своих профессиональных и финансовых амбиций; комфортный офис в центре города с зонами отдыха и корпоративной столовой; курсы английского языка и компенсация занятий спортом; ДМС после 1 года работы.",,,,C++
