,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
101,101,tech lead senior developer,Новосибирск,,,БАРС Груп,2019-10-09T06:04:52+0300,От 3 до 6 лет,Полный день,Полная занятость,"Компания «БАРС Груп», ведущий разработчик и интегратор решений для государственного и коммерческого секторов, ищет Tech Lead/ Senior Developer Мы предлагаем: Работу в крупной компании; Более 1200 сотрудников в офисах Новосибирска, Казани, Иннополиса, Москвы и Санкт-Петербурга. Интересные задачи; Более 70 инсталляций в разных регионах России, развернутых более чем на 200 серверах; Комфортный офис в самом центре города с удобной транспортной развязкой в бизнес-центре класса &quot;А&quot; на ул. Вокзальная магистраль; В офисе есть кухня с холодильниками, микроволновками, столами и стульями, зерновая кофе машина; Кроме этого в шаговой доступности от офиса большое количество кафе с демократичными ценами и вкусными горячими обедами; Официальная зарплата, греющая тело и душу (2 раза в месяц вы будете получать аванс и расчет); Широкие возможности профессионального роста (возможность расти и добиваться новых карьерных высот благодаря системе грейдов); Программа адаптации, постановка личных целей на испытательный срок и в последующем на каждые полгода, периодическое подведение итогов и корректировка целей; Комфортные условия для переезда (мы предоставим для проживания корпоративную квартиру на первый месяц работы, поможем с выбором жилья и знакомством с городом); Яркую корпоративную жизнь; ДМС. Задачи, которые Вам предстоит решать: Разработка сервисов интеграции (SOAP, REST, СМЭВ); Развитие существующих и разработка новых проектов; Проектирование кроссплатформенных web приложений. Какие технологии мы применяем: ASP.NET MVC ASP.NET WEB API C# .NET Core PostgreSQL SOAP/REST RabbitMQ Redis IIS Javascript ORM NHibernate Мы ожидаем от Вас: Опыт разработки от 3-5 лет; Уверенное владение C#, ООП; Знание ASP.NET MVC 4+; Знание SOAP/REST Уверенное знание Javascript; Опыт разработки коммерческого ПО; опыт в разработке / проектировании высоконагруженных систем; Уверенное владение SQL, проектирование, индексы, оптимизация запросов PostrgeSQL; Будет плюсом: ExtJS 4+ версии, Angular, React; Опыт работы с трекерами задач (Jira, Redmine); Опыт командной работы; Опыт разработки архитектурных решений.",,,,PostgreSQL|JavaScript|AngularJS|ASP.NET|Entity Framework|.NET Framework|C#|SQL|MS SQL|Системный подход|Стратегическое мышление
