,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
706,706,программист 1c упп,Челябинск,,,Группа Компаний Мечел,2019-10-10T11:23:22+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мечел-Сервис - одна из крупнейших металлоторговых компаний России и СНГ с широкой географией и профессиональным коллективом, обладающим колоссальным опытом и знанием рынка. Нашим партнерам и сотрудникам мы предлагаем долгосрочные, прозрачные и честные отношения. Все наши усилия направлены по трем важным для нас направлениям - это персонал, партнеры и технологии. Мы приглашаем в команду разработчиков Программиста 1 C :УПП на крупные перспективные проекты в сфере складского и управленческого учета. Обязанности: Доработка, обновление и сопровождение конфигурации 1С:УПП; Разработка и внедрение новых модулей; Разработка отчетов, написание обменов с другими системами; Консультирование пользователей Требования: Высшее образование (техническое); Знание платформы 8.2, 8.3; Значимый опыт работы с СКД; Опыт разработки сервисов обмена данных с внешними системами; Знание основ бухгалтерского и налогового учета Работа в Мечел-Сервис это: Сложные и интересные задачи, внедряя которые, вы будете вносить значимый вклад в развитие компании; Своевременная, стабильная, официальная зарплата; Современное оборудование, есть возможность установки второго монитора; Развитие. Наши ведущие разработчики будут делиться с вами ценными знаниями и направлять в развитии; Глубокое погружение в бизнес-процессы; рабочий день: нормированный 8 часов+обед, 5/2, субб-воскр. выходные; возможность частичной удаленной работы: после испытательного срока, по договоренности. трудовой договор: оформление в штат на полную ставку; зарплата : 100% «белая», уровень дохода обсуждаем по итогам собеседования; парковка: оплачиваемая, также парковка для велосипедов; питание: чай, кофе, новая кофемашина; в непосредственной близости от офиса несколько столовых; транспортная доступность: автобусные, троллейбусные, трамвайные остановки, маршрутное такси - время от центра 25 минут на машине, 35 на маршрутке - время от спальных районов 20-30 минут на машине, 30-45 минут на маршрутке расположение: ул. 2-я Павелецкая",," Доработка, обновление и сопровождение конфигурации 1С:УПП; Разработка и внедрение новых модулей; Разработка отчетов, написание обменов с другими системами; Консультирование пользователей ",,1С: Управление Производственным Предприятием
