,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
208,208,стажер (направление it),Новосибирск,,,МегаФон,2019-10-18T06:53:03+0300,Нет опыта,Гибкий график,Стажировка,"За годы работы мы накопили громадный опыт построения и обслуживания IT-систем и по праву считаем себя командой профессионалов! Мы готовы делиться опытом и принять в свой коллектив желающих развиваться. Мы владеем перспективным стеком технологий и постоянно следим за мировым прогрессом в области IT. Мы умеем применять в промышленных системах, то что видим полезным для компании. Если ты разбираешься в IT и хочешь прокачать свои скилы как в технике, так и работы в команде. Если ты хочешь получить бесценный опыт, который может стать отправной точкой твоей карьере. То у тебя есть возможность поработать с настоящими экспертами в области телекоммуникаций и стать полноправным членом крутой команды. Для стажировки мы от тебя ждем: Желание развиваться в IT-сфере; Готовность работать в команде; Высшее образование, преимущественно техническое или IT (последний курс/магистратура/выпускники не позднее 2018 года); Умение осваивать новые рабочие инструменты, работать быстро и схватывать главное; Теоретические знания или опыт работы с базами данных (Oracle, PostgreSQL, Microsoft SQL Server, MySQL), с языками разработки (SQL, Python, C++). У нас тебе предстоит: Работать с биллинговыми системами, которые предоставляют сервис нашим абонентам, нашим внутренним клиентам и нашим партнерам; Научиться работать с БД Oracle и моментально применять свои знания в работе; Участвовать в больших и маленьких IT-проектах. Сколько их будет и какие - зависит от тебя; Разрабатывать автоматизации для облегчения внедрения и тестирования систем. Работать все должно стабильно и без рутинных ручных задач. Придя к нам, ты получишь: Оплачиваемая стажировка; Возможность совмещения с учебой для студентов (20 часов в неделю); Продолжительность стажировки до 31 декабря 2019; Компенсация сотовой связи; Рабочее место в офисе со всем необходимым.",,,,ORACLE|Python|Разработка|SQL|Работа с базами данных|СУБД
