,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1090,1090,"веб программист python django, full stack",Новосибирск,80000.0,,Синтезис,2019-10-14T22:46:53+0300,От 3 до 6 лет,Полный день,Полная занятость,"Компания «Синтезис», в связи с расширением штата, приглашает в свою команду опытного full-stack разработчика со знанием Python/Django. Работа в офисе в центре города или удаленная по желанию. Обязанности: Разработка и поддержка интернет-проектов Написание тестов на уже имеющийся код Требования: Опыт программирования на Python не менее 2 лет Опыт разработки на Django от одного года Крайне желателен опыт работы с Wagtail CMS Уверенное знание HTML, css, scss, javascript, jQuery Опыт кроссбраузерной и адаптивной вёрстки Опыт работы с bootstrap Опыт работы с MySQL и Posgtres Опыт работы Git Опыт написания автоматизированных тестов Linux на уровне продвинутого пользователя, умение устанавливать и настраивать основные сервисы: nginx, mysql и т.п Умение разбираться в чужом коде Условия: возможна удаленная работа обязательно требуется ИП тестовое задание"," Опыт программирования на Python не менее 2 лет Опыт разработки на Django от одного года Крайне желателен опыт работы с Wagtail CMS Уверенное знание HTML, css, scss, javascript, jQuery Опыт кроссбраузерной и адаптивной вёрстки Опыт работы с bootstrap Опыт работы с MySQL и Posgtres Опыт работы Git Опыт написания автоматизированных тестов Linux на уровне продвинутого пользователя, умение устанавливать и настраивать основные сервисы: nginx, mysql и т.п Умение разбираться в чужом коде ", Разработка и поддержка интернет-проектов Написание тестов на уже имеющийся код , возможна удаленная работа обязательно требуется ИП тестовое задание,HTML|CSS|JavaScript|HTML5|MS SQL|Git|Linux|Python|Django Framework|jQuery|PostgreSQL|Sass|Bootstrap
