,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
576,576,начинающий frontend разработчик,Челябинск,45000.0,60000.0,СофтПлюс,2019-10-19T00:10:30+0300,От 3 до 6 лет,Полный день,Полная занятость,"(Переход c другого языка программирования) Требования – От 2х лет коммерческого опыта на любом языке программирования. – Вы уже сделали первые шаги в освоении html/css/js. – Работа в офисе в Челябинске, рассчитываем на длительное сотрудничество. У нас вы научитесь – Верстать; – Пользоваться webpack; – И React, и Vue, и Angular, и разработку на чистом JS; – Вносить правки и доработки на backend (node.js и php); – Работать со сверхбыстрой БД ClickHouse от Яндекс; – Обеспечивать безопасность продукта с HashiCorp(Consul, Vault); – Строить сервисную архитектуру и пользоваться очередями RabbitMQ; – Настраивать мониторинг на Prometheus и Graphite. Учиться предстоит, в основном, самостоятельно, при поддержке опытной команды и с возможностью получать консультации у лучших экспертов Челябинска (мы оплачиваем). Условия – Офис открыт с 08.00 до 22.00, выберите своё время работы самостоятельно. – С вас - качество работ, с нас - информация и оборудование по запросу. – Оплачиваем образование: курсы и профильные конференции. – Работаем без жестких дедлайнов и KPI. – Есть возможность договориться о зарплате выше чем у обычного Junior, учитывая ваш опыт. Процесс собеседования 1. Ваш отклик. 2. Техническая анкета-опросник на минимальные навыки, время выполнения - от 20 минут. 3. Обратная связь по анкете и дополнительные вопросы. 4. Встреча - знакомство, где мы ответим на все ваши вопросы и проведём углублённое техническое интервью - 1,5 часа. 5. Оплачиваемое нами тестовое задание, реальная рабочая задача, по принципу заказа на фриланс/аутсорс - от 1 дня до 2х недель, в зависимости от задачи, индивидуально. 6. Приглашение на постоянную работу. Zaycev.FM – одна из первых интернет станций в Рунете, существует с 2010 г. Работает без стационарной студии. Занимаемся различными музыкальными проектами стриминга (интернет вещания): от интернет-радио, до интеллектуального музыкального помощника - рекомендательной сети на искусственном интеллекте. Стек основных технологий: php, node.js, MySQL. В разных проектах использованы React, Vue.js и Angular 6. Стремимся внедрить CI/CD на 100% проектов. Команда разработки трудится в офисе в Челябинске.",,,,JavaScript|HTML|CSS3
