,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
924,924,architect senior frontend разработчик,Новосибирск,,,Тинькофф,2019-10-08T12:48:20+0300,От 3 до 6 лет,Полный день,Полная занятость,"Мы ищем талантливого Architect/Senior-разработчика для развития фронтенд-приложений нашей экосистемы. Экосистема Tinkoff.ru объединяет финансовые услуги, мобильную связь, страхование, тревел-агентство, развлечения и многое другое. На фронтенде это десятки сервисов. Мы топим за качество, поэтому рефакторинг, уровень покрытия кода тестами, исследование новых технологий — наша жизнь. Если тебе все это близко, то ждем в нашей команде! Наш блог на Хабре – https://habr.com/ru/company/tinkoff/ Мы любим open-source – https://github.com/TinkoffCreditSystems Что Вас ждет на проекте Развитие общих библиотек и фреймворков, которые используют множество команд; Разработка плагинов для webpack/babel/eslint; Реализация SSR на React; Оптимизация universal/isomorphic приложений; Внедрение новых подходов и инструментов. Что мы ждем от вас Отличное знание JavaScript; Знание паттернов проектирования; Опыт или желание разрабатывать большие проекты; Понимание современного стека фронтенд разработки; Умение работать в команде и ориентация на результат. От нас: Офис в центре города в 10 мин. от м. пл. Ленина в БЦ “Кронос”; Хорошо оборудованное рабочее место на выбор (Mac/Win/Linux, Notebook/PC); Отличный коллектив профессионалов, у которых есть чему поучиться; Добровольное медицинское страхование (ДМС); Кэшбек на выбор: обедов, такси, парковочного места; Компенсация 50% на спорт; Софинансирование обучения (оплата конференций, курсов); Скидка 30% на КАСКО в СК Тинькофф.",,,,
