,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
66,66,инженер по тестированию qa engineer,Новосибирск,,,АЙФЭЛЛ,2019-09-26T11:16:46+0300,От 1 года до 3 лет,Полный день,Полная занятость,"iFellow собирает профессиональную команду тестирования. Компания АЙФЭЛЛ пополняет команду QA Engineer для работы над сложным и интересным кредитным продуктом на проекте Банка ТОП-10. Наш будущий коллега будет тестировать веб-приложение, которое является частью интернет-банка. Проект интересен тем, кто готов и хочет развиваться до full-stack тестировщика! Обязанности: Опыт тестирования веб- или мобильных приложений Практический опыт применения практик тест-дизайна Рабочие знания клиент-серверной архитектуры Умение проектировать тест-кейсы и подготавливать тестовые данные для тестирования Аналитический склад ума и внимание к деталям Готовность обучаться и применять в работе новые технологии и тестовое ПО Умение быстро адаптироваться к различным рабочим ситуациям и принимать решения на основе логики Стремление расти в профессиональном и личном плане SOAP/REST Дополнительные (желательные) требования: Знание любого языка программирования на начальном уровне Опыт работы с автотестами на selenium или selenide Условия: Оформление по ТК РФ Конкурентная заработная плата ДМС Возможность участвовать в разработке крутых проектов Шанс присоединиться к уникальной команде молодых и талантливых единомышленников Возможность развиваться в личностном и профессиональном планах Корпоративное обучение на платформе Coursera Работа в современном/технологичном офисе Корпоративные мероприятия, meetup, конференции",,," Оформление по ТК РФ Конкурентная заработная плата ДМС Возможность участвовать в разработке крутых проектов Шанс присоединиться к уникальной команде молодых и талантливых единомышленников Возможность развиваться в личностном и профессиональном планах Корпоративное обучение на платформе Coursera Работа в современном/технологичном офисе Корпоративные мероприятия, meetup, конференции",Functional testing|Integration testing|Regression testing|UAT|SAOP|REST|JIRA|Test design|Test Plan
