,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
968,968,программист с# (санкт петербург),Екатеринбург,,,ЦРТ | Группа компаний,2019-10-10T09:02:09+0300,От 3 до 6 лет,Полный день,Полная занятость,"Имеете уверенный опыт на C#? Можете проектировать и самостоятельно вести участок проекта? Фразы распознавание речи, текстовая аналитика, big data и хардкор только подогревают интерес? Если вы хотите создавать лучшие в России и мире решения в области биометрии, систем регистрации телефонных переговоров, речевой аналитики, то это к нам! Ваши задачи : Разработка программных решений на С#/.NET Поддержка кода проектов на .NET Интеграция с другими системами Наши ожидания от Вас : Уверенное знание языка C#; Знание WPF; Знание паттернов проектирования; Владение многопоточным программированием. Преимущества работы у нас предоставляем помощь в переезде (релокационный пакет) Работа на проектах в роли разработчика системы, являющейся одним из лидеров систем регистрации телефонных разговоров. Дружная команда, размер команды до 20 человек. Использование инструментов разработки (VS, JIRA, Confluence). Получение новых знаний по VoIP, протоколам SIP, RTP. Получение новых знания по интеграции с CTI платформами ведущих вендоров: Genesys, Avaya, Cisco - все это используется в проектах. Большое количество программных модулей в проекте удовлетворяет высоким требованиям к производительности (масштабируемости) и надежности (до 500 каналов записи на одной станции записи, доступность 24/7, отказоустойчивость), работа с BigData, Data Mining Другое возможное направление проектов представляет собой сложную распределенную систему, которая предназначена для сбора и обработки аудиоинформации с возможностью идентификации по голосу и распознавания речи. Основное применение системы – решение задач по обеспечению безопасности.",,,,C#|.NET Framework|SQL|WPF|WCF|Entity Framework|ООП|MS Visual Studio|MS SQL Server|Visual Studio C#|Multithread Programming
1102,1102,программист с# (санкт петербург),Самара,,,ЦРТ | Группа компаний,2019-10-10T09:02:04+0300,От 3 до 6 лет,Полный день,Полная занятость,"ЦРТ - ИТ-компания, занимающаяся разработкой ПО и электронной техники на протяжении 27 лет. Мы - российский вендор, который самостоятельно создает идею, разрабатывает решения и продает их по всему миру. Наши продукты - нетривиальные и современные решения в области биометрии, речевой аналитики, распознавания голоса и образов, которые в конечном итоге необходимы крупным государственным и коммерческим компаниям по всему миру. Подробнее о том, что конкретно делает наша команда можно почитать в интервью наших ведущих специалистов: https://spb.hh.ru/article/312409 Имеете уверенный опыт на C#? Можете проектировать и самостоятельно вести участок проекта? Фразы распознавание речи, текстовая аналитика, big data и хардкор только подогревают интерес? Если вы хотите создавать лучшие в России и мире решения в области биометрии, систем регистрации телефонных переговоров, речевой аналитики, то это к нам! Ваши задачи : Разработка программных решений на С#/.NET Поддержка кода проектов на .NET Интеграция с другими системами Наши ожидания от Вас : Уверенное знание языка C#; Знание WPF; Знание паттернов проектирования; Владение многопоточным программированием. Преимущества работы у нас предоставляем помощь в переезде (релокационный пакет) Работа на проектах в роли разработчика системы, являющейся одним из лидеров систем регистрации телефонных разговоров. Дружная команда, размер команды до 20 человек. Использование инструментов разработки (VS, JIRA, Confluence). Получение новых знаний по VoIP, протоколам SIP, RTP. Получение новых знания по интеграции с CTI платформами ведущих вендоров: Genesys, Avaya, Cisco - все это используется в проектах. Большое количество программных модулей в проекте удовлетворяет высоким требованиям к производительности (масштабируемости) и надежности (до 500 каналов записи на одной станции записи, доступность 24/7, отказоустойчивость), работа с BigData, Data Mining Другое возможное направление проектов представляет собой сложную распределенную систему, которая предназначена для сбора и обработки аудиоинформации с возможностью идентификации по голосу и распознавания речи. Основное применение системы – решение задач по обеспечению безопасности.",,,,C#|.NET Framework|SQL|WPF|WCF|Entity Framework|ООП|MS Visual Studio|MS SQL Server|Visual Studio C#|Multithread Programming
