,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
921,921,web разработчик front end back end,Екатеринбург,,,Интернет Университет,2019-09-27T14:39:25+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Web-разработчик FrontEnd\BackEnd (удаленно) зп 60 000 - 100 000 (!) Удаленная работа на полный день, без совместительства Мы Интернет-Университет. За 7 лет на рынке мы создали ряд продуктов, в числе которых онлайн-платформа для образовательных бизнесов (B2B), образовательные программы для взрослых (B2C) и различные смежные сервисы, например, система приема платежей. У нас еще много идей, которые нужно реализовать. В том числе, необходимо будет поддерживать и уже существующие сервисы. Мы постоянно растем и поэтому мы ищем в нашу команду дополнительные ресурсы. Если Вы: хотите работать над интересными проектами в профессиональной команде, постоянно развиваетесь и интересуетесь новыми технологиями, слышали или знаете что такое php, zend, webpack и react. Если это всё про вас, у нас есть то, что Вам нужно. Условия: У нас нет физического офиса. Работа удаленная, из любой точки мира и в удобное время по согласованию с руководителем. Мы гибкие. У нас недельные планы разработки и ежедневные релизы. Программируем на php7, zend framework, smarty. Сейчас активно внедряем webpack и react. Мы уже не стартап. Проекты имеют достаточную выручку, чтобы содержать себя самостоятельно. Обязанности: Разработка новых сервисов; Поддержка текущих сервисов. Требования: Опыт промышленного программирования на php не менее 2х лет; Умение качественно и эффективно программировать; Понимание принципа работы высоконагруженных сервисов; Гибкий и системный подход к решению сложных задач; Языки: PHP 7 (ООП), SQL, Javascript, HTML, AJAX; Базы данных: MYSQL, Sphinx, Redis, MongoDB (что-то одного достаточно); Шаблонизаторы: Smarty Фреймворки: Zend Framework, Doctrine Frontend: Bootstrap, React (React опционально) Опыт с любой из систем контроля версий: GIT, SVN, CVS",, Разработка новых сервисов; Поддержка текущих сервисов. ," У нас нет физического офиса. Работа удаленная, из любой точки мира и в удобное время по согласованию с руководителем. Мы гибкие. У нас недельные планы разработки и ежедневные релизы. Программируем на php7, zend framework, smarty. Сейчас активно внедряем webpack и react. Мы уже не стартап. Проекты имеют достаточную выручку, чтобы содержать себя самостоятельно. Обязанности: Разработка новых сервисов; Поддержка текущих сервисов. Требования: Опыт промышленного программирования на php не менее 2х лет; Умение качественно и эффективно программировать; Понимание принципа работы высоконагруженных сервисов; Гибкий и системный подход к решению сложных задач; Языки: PHP 7 (ООП), SQL, Javascript, HTML, AJAX; Базы данных: MYSQL, Sphinx, Redis, MongoDB (что-то одного достаточно); Шаблонизаторы: Smarty Фреймворки: Zend Framework, Doctrine Frontend: Bootstrap, React (React опционально) Опыт с любой из систем контроля версий: GIT, SVN, CVS",
