,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
12,12,программист 1с (толмачево),Новосибирск,,,Сибалюкс Ресурс,2019-10-17T09:55:39+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Группа компаний «Сибалюкс&quot; – крупнейший федеральный производитель Алюминиевых и Стальных композитных панелей собственной торговой марки SIBALUX, приглашает на работу ПРОГРАММИСТА 1 С: Обязанности: Программирование на платформе 1С 8.3; Доработка, написание отчётов, работа с пользователями; Составление документации, ТЗ, инструкций пользователя; Настройки обмена данными между базами. Требования: Высшее профильное образование; Опыт разработки в среде 1С: Предприятие 8.3 от 1 года; Владение основными механизмами платформы: язык запросов, СКД, механизмы обмена данными; Знания в области бухгалтерского и управленческого учета. Условия : Официальное трудоустройство согласно ТК РФ; Белая заработная плата, (оклад + премия); Уровень обсуждается индивидуально от опыта и навыков программирования; Работа в стабильной и постоянно развивающейся производственной компании; Есть доставка служебным транспортом (от метро пл. Маркса и Заельцовская); Есть корпоративная столовая.",," Программирование на платформе 1С 8.3; Доработка, написание отчётов, работа с пользователями; Составление документации, ТЗ, инструкций пользователя; Настройки обмена данными между базами. ",,
