,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
980,980,разработчик веб интерфейсов яндекс.такси,Екатеринбург,,,Яндекс,2019-10-07T10:37:11+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Наша команда разрабатывает интерфейсы, которыми пользуются внешние пользователи сервисов Яндекс.Такси / Uber Russia / Yango, а также инструменты для внутренних пользователей компании. Мы работаем над самыми разными проектами, от интересных промопроектов и конструкторов до сложных приложений, взаимодействующих со множеством смежных сервисов. Мы создаём интерфейсы для службы поддержки, колл-центра, постоянно улучшаем веб-интерфейс Яндекс.Такси. Вы нам подходите, если у вас есть: опыт работы с библиотеками React, Redux, TS; знание платформы Node.js и спецификации ES6; отличное владение JavaScript; хорошее знание HTML/CSS; опыт работы с системой управления версиями Git. Кроме того, приветствуются: опыт клиентской веб-разработки больше двух лет; знакомство с Unix-подобными системами; опыт работы с картами; опыт написания интеграционных или юнит-тестов. Вам предстоит: разрабатывать инфраструктуру и веб-интерфейсы; разрабатывать клиентскую логику на JavaScript; визуализировать данные; поддерживать существующие сервисы.",,,,
