,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
467,467,стажер разработчик python,Новосибирск,,,Яндекс,2019-10-14T15:42:59+0300,Нет опыта,Гибкий график,Стажировка,"Яндекс ищет стажера для разработки проекта &quot;Кабинет разработчика&quot;. Этот сервис отвечает за авторизацию и аутентификацию клиентов, контроль лимитов и тарификацию различных API Яндекса. Текущая нагрузка - 5000 RPS. Вам предстоит: принимать участие в проектировании и доработке высоконагруженной распределенной системы; расширять функционал под новые требования; повышать надежность и пропускную способность сервиса. Требования: знание и понимание алгоритмов и структур данных; владение языком программирования Python; опыт работы с MongoDB, Oracle (будет преимуществом); хорошие аналитические способности, аккуратность и внимание к деталям. ​​ Условия: стажировку длительностью 3-4 месяца; гибкий график работы (от 30 до 40 часов в неделю); достойный уровень заработной платы; работу в просторном и современном офисе; компенсацию питания в ближайших к офису кафе и ресторанах."," знание и понимание алгоритмов и структур данных; владение языком программирования Python; опыт работы с MongoDB, Oracle (будет преимуществом); хорошие аналитические способности, аккуратность и внимание к деталям. ​​ ",, стажировку длительностью 3-4 месяца; гибкий график работы (от 30 до 40 часов в неделю); достойный уровень заработной платы; работу в просторном и современном офисе; компенсацию питания в ближайших к офису кафе и ресторанах.,Python|MongoDB
