,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
461,461,python engineer with data engineer or data science background,Новосибирск,80000.0,,Shortest Track,2019-10-02T13:10:08+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Шортест Трек – российское подразделение The Shortest Track Company (США), быстрорастущей американской компании, предоставляющей услугу &quot;Интеллект, как сервис&quot;, ключевым элементом деятельности которой является разработка собственного продукта для каталогизации, разработки, конфигурирования и доставки продуктов машинного обучения и программного обеспечения. Структура нашей глобальной команды: Руководство и команды продажи и разработчик: Чикаго Команды разработки: Новосибирск Команда data scientists: Бостон Направления работы Новосибирской команды: Разработка и улучшение функционала продукта: построение complex adaptive system на основе метаданных, интерфейсов для работы с системами доставки и разработки приложений, каталогизации интеллектуальных активов и пользовательского интерфейса. Обеспечение полного жизненного цикла доставки аналитических решений. Инфраструктурное развитие продукта и проектов клиентов. В команду инженеров требуется Python разработчик с опытом работы в качестве Data Engineer или Data Scientist. Обязанности : Участие в разработке инструментов поддержки жизненного цикла приложений; Генерация гипотез, постановка экспериментов; Разработка, доставка и поддержка прикладных решений машинного обучения. Требования : Опыт построения Production решений с использованием Python 3.7 и SQL; Понимание теории вероятности и мат. статистики; Знание английского языка на уровне Intermediate. Также будут большим плюсом будет : Опыт работы с data science стеком: sklearn, keras, pytorch; Понимание принципов работы асинхронных приложений; Опыт работы в Linux и Docker; Опыт работы с Python frameworks: Django, Flask, Asynchronous I/O; Знание R; Опыт участия в соревнованиях по машинному обучению. Мы предлагаем : Интересный и амбициозный проект; Корпоративные уроки английского; Достойную зарплату; Официальное трудоустройство; Комфортный офис в центре города (в пешей доступности от метро).",,,,Python|SQL|Git|Docker|Linux|AsyncIO|Machine Learning|sklearn|keras|pytorch
