,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
707,707,node.js backend developer,Новосибирск,100000.0,,SAVL GmbH,2019-09-26T00:07:00+0300,От 3 до 6 лет,Гибкий график,Проектная работа,"Обязанности: разрабатывать модули backend для приложения: криптовалютный кошелек, торговая площадка, чат совместно с командой сопровождать и дорабатывать криптовалютный обменник/биржу проектировать и реализовывать новые сервисы и модули проекта, улучшать и оптимизировать существующие инструменты работать над интеграциями с различными сервисами (биржи, blockchain-сервисы) вести техническую документацию по задачам Требования: уверенное знание Node.js, понимание масштабирования и узких мест у вас есть опыт разработки на Express.js или Koa.js опыт работы с реляционными БД (PostgreSQL, знание SQL) опыт работы с нереляционными БД (Redis, MongoDB) умение писать тесты (Jest) знание протоколов HTTP и WS (Socket.io), умение работать с ними Будет плюсом: опыт написания высоконагруженных сервисов опыт написания финансовых приложений использование TypeScript базовое понимание работы Bitcoin, Ethereum базовое понимание функционального программирования, использование библиотеки Ramda способность максимально быстро и качественно решать поставленные задачи, ориентированность на результат самостоятельность, ответственность, инициатива и внимание к деталям Условия: работа в современном и комфортном офисе класса А (БЦ Кобра, в центре Новосибирска). современная техника Apple для разработки. все iOS и Android устройства для тестирования. мы работаем по Agile, задачи в Jira и коммуникации в Slack. безлимитные чай, кофе и все, что к ним полагается. гибкое начало рабочего дня. высокая заработная плата, которая определяется по результатам собеседования и тестового задания. обучение от компании на курсах, семинарах и конференциях"," уверенное знание Node.js, понимание масштабирования и узких мест у вас есть опыт разработки на Express.js или Koa.js опыт работы с реляционными БД (PostgreSQL, знание SQL) опыт работы с нереляционными БД (Redis, MongoDB) умение писать тесты (Jest) знание протоколов HTTP и WS (Socket.io), умение работать с ними Будет плюсом: опыт написания высоконагруженных сервисов опыт написания финансовых приложений использование TypeScript базовое понимание работы Bitcoin, Ethereum базовое понимание функционального программирования, использование библиотеки Ramda способность максимально быстро и качественно решать поставленные задачи, ориентированность на результат самостоятельность, ответственность, инициатива и внимание к деталям "," разрабатывать модули backend для приложения: криптовалютный кошелек, торговая площадка, чат совместно с командой сопровождать и дорабатывать криптовалютный обменник/биржу проектировать и реализовывать новые сервисы и модули проекта, улучшать и оптимизировать существующие инструменты работать над интеграциями с различными сервисами (биржи, blockchain-сервисы) вести техническую документацию по задачам "," работа в современном и комфортном офисе класса А (БЦ Кобра, в центре Новосибирска). современная техника Apple для разработки. все iOS и Android устройства для тестирования. мы работаем по Agile, задачи в Jira и коммуникации в Slack. безлимитные чай, кофе и все, что к ним полагается. гибкое начало рабочего дня. высокая заработная плата, которая определяется по результатам собеседования и тестового задания. обучение от компании на курсах, семинарах и конференциях",Git|Linux|Typescript|PostgreSQL|JavaScript|Node.js|Socket.io|Redis
