,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
996,996,программист omnitracker,Екатеринбург,35000.0,50000.0,Уральский центр систем безопасности,2019-10-21T11:31:36+0300,Нет опыта,Полный день,Полная занятость,"УЦСБ - один из ведущих системных интеграторов на Урале, мы специализируемся на решениях по информационной безопасности. Мы открываем вакансию в группе поддержки системы OMNITRACKER, с помощью которой мы автоматизируем большое количество бизнес-процессов нашей компании. Нам нужен сотрудник, желающий развиваться в прикладной и аналитической областях направления автоматизации бизнес-процессов, имеющий хотя бы базовые навыки программирования и готовый изучать новые для себя продукты и процессы. Со своей стороны гарантируем обучение, поддержку и большое количество интересных задач - скучно не будет, мы обещаем :) Мы ждем от вас: Высшее образование (техническое, математическое). Логическое/системное мышление, склонность к упорядочиванию и систематизации информации. Понимание, что такое ООП, умение разрабатывать и описывать алгоритмы. Навык написания скриптов на vb/vba (макросы в MS Office подходят). Умение разбираться в чужой логике и выявлять в ней ошибки. Умение объяснять «на пальцах» очевидные и не очень вещи непосвященным пользователям. Устную и письменную грамотность. Терпеливость и дружелюбие. Обучаемость и желание учиться. Приветствуются: Знания VBS / CSS / PHP / HTML. Опыт разработки сопроводительной документации, инструкций для пользователей. Опыт работы с базами данных MS SQL. Обязанности: Доработка существующей конфигурации OMNITRACKER в соответствии с имеющимися требованиями. Документирование результата (разработка инструкций, памяток). Оказание консультаций по функционалу и использованию системы (поддержка пользователей). Мы предлагаем: Обучение всем необходимым навыкам. Большое количество разноплановых и интересных задач. Возможность профессионального роста и развития. Дружную команду и здоровую атмосферу :)",,,,VBScript|CSS|PHP|HTML|MS SQL|ООП|VBA
