,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
355,355,программист c# (middle senior),Краснодар,90000.0,,ПРОФИТКЛИКС,2019-10-21T13:19:05+0300,От 3 до 6 лет,Полный день,Полная занятость,"Привет! Мы - ProfitClicks, развиваемся в сфере интернет-рекламы по модели CPA c 2016 года. Мы - продуктовая компания и уже реализовали множество успешных проектов: тизерная рекламная сеть для информационных сайтов, сеть по монетизации push-уведомлений, трекер для аналитики трафика, новостной портал и другие решения. Все эти продукты - highload-системы со средней нагрузкой 3000 хитов в секунду. В нашей команде 90+ человек и только за последние полгода мы выросли в 1,5 раза. Сейчас мы запускаем новый проект и ищем в команду программиста С# . Не просто кодера, а программиста, который проникнется проектом и сможет предлагать дельные решения, которые в нашей команде только приветствуются! Немного о проекте. Это система по автоматизации закупки рекламы. Продукт с микросервисной архитектурой: сервис личного кабинета на PHP/PostgreSQL, сервис для выбора объявлений по таргетингу для показа (DSP) на c# (ASP.NET MVC)/PostgresSQL, сервисы по обработке запросов и взаимодействию между элементами на Go/Сlickhouse/Redis/Aerospike. Максимальная нагрузка на сервер по нашим тестам - 25k rps, но это не предел. Для нового коллеги у нас будут крутые задачи: Создание алгоритмов ротаций в рекламной сети (написание сверхоптимизированных запросов для максимально быстрой выборки) Реализация интеграции с внутренними и внешними сервисами Проектирование внутренней архитектуры сервиса От нашего идеального кандидата ожидаем: Опыт программирования на платформе .NET от 2 лет Знание ASP.NET MVC Уверенное знание C# Опыт работы с реляционными базами данных MySQL, PostgreSQL Будет плюсом Опыт разработки высоконагруженных систем Опыт работы с СУБД Redis, Clickhouse Опыт работы с брокерами сообщений NATS, RabbitMQ Опыт разработки с использованием ASP.NET CORE MVC (мы понимаем, что технология довольно новая, но если ты уже реализовывал проекты на этой платформе - это для нас жирный плюс!) Опыт работы в scrum-команде Что мы предлагаем? полный highload интересные и разнообразные задачи по проектам компании обмен опытом в сильной команде возможность профессионального и финансового роста плавающее начало рабочего дня (возможность приезжать на работу с 7:30 до 10:30 утра), график 5/2 молодой и дружный коллектив компании, который эффективно работает и также отдыхает (совместные корпоративы гарантированы :) крутой дизайнерский офис на Красных Партизан (PlayStation, зоны отдыха) ДМС или компенсация абонемента в спортзал на выбор оформление с первого дня, испытательный срок 2 месяца чай и сладости в офисе, все по канонам конкретные цифры по доходу готовы обсуждать после прохождения отбора. На старте, конечно же, отталкиваемся от пожеланий кандидата Формат работы — офис в г. Краснодаре. Удаленная работа невозможна. Но мы готовы взять на себя расходы по релокации иногородних кандидатов и членов их семьи: оплата перелета/ переезда, оплата 50% или 100% стоимости 1 месяца проживания в съемной квартире в Краснодаре. Если у тебя остались вопросы - пиши нам на почту - мы расскажем обо всех интересующих деталях и будем рады знакомству :)",,,,C#|Visual Studio C#|.NET Framework|ASP.NET|Git|MySQL|WEB API|JavaScript|Redis
