,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
296,296,аналитик по эффективности логистики грузоперевозок,Краснодар,,42500.0,"МАГНИТ, Розничная сеть",2019-10-18T10:33:08+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Сопровождение контрактования наемного транспорта; расчет уровня сервиса контрагентов; планирование расстановки транспорта по РФ; анализ разработанных бизнес-процессов и инструментов контроля; формирование и анализ регулярной отчетности; взаимодействие с контрагентами по вопросам качества предоставленных услуг. Требования: высшее образование (математическое, информатика, системный анализ, математические методы в экономике); опыт работы в аналогичной должности от 1 года; уверенный пользователь ПК: MS Office (Excel). Условия: Работа в Головной Компании сети магазинов &quot;Магнит&quot; (г. Краснодар) Официальная заработная плата; Интересная работа в команде профессионалов; Корпоративное обучение; Корпоративные пенсионные программы; Спортивный зал для сотрудников."," высшее образование (математическое, информатика, системный анализ, математические методы в экономике); опыт работы в аналогичной должности от 1 года; уверенный пользователь ПК: MS Office (Excel). ", Сопровождение контрактования наемного транспорта; расчет уровня сервиса контрагентов; планирование расстановки транспорта по РФ; анализ разработанных бизнес-процессов и инструментов контроля; формирование и анализ регулярной отчетности; взаимодействие с контрагентами по вопросам качества предоставленных услуг. , Работа в Головной Компании сети магазинов &quot;Магнит&quot; (г. Краснодар) Официальная заработная плата; Интересная работа в команде профессионалов; Корпоративное обучение; Корпоративные пенсионные программы; Спортивный зал для сотрудников.,Анализ данных|Аналитические исследования|Факторный анализ|Математический анализ
