,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
980,980,системный программист 1с,Новосибирск,,,АК АЛРОСА,2019-09-26T17:28:57+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: разработка, внедрение и поддержка дополнительного функционала в существующих конфигурациях программных продуктов: 1С Бухгалтерия 8.3, 1С Комбинат питания, Рестарт, 1С ЗУП 8.3, Босс Кадровик; поддержка работы дисконтно-депозитного сервера (карты на питание со скидками) на базе программных продуктов 1С Комбинат Питания и Рестарт; обновление типовых и не типовых конфигураций; экспорт/импорт баз данных; выявление и оперативное исправление ошибок в процессе работы конфигураций 1С; автоматизация бизнес процессов с помощью 1С; администрирование 1 Microsoft SQL Server; техническая поддержка и консультирование пользователей. Требования: высшее техническое образование; от 3-х лет опыта программирования и внедрения; наличие сертификатов 1С обязательно; опыт работы в общественном питании и/или торговле обязательно; желательно знание бухгалтерского учета; самоорганизованность и умение работе в команде. Условия: оформление по ТК РФ; испытательный срок - 3 месяца; график работы: ненормированный рабочий день; компенсация расходов на проживание; компенсация расходов на переезд к месту работы; заработная плата обсуждается с успешным кандидатом; локация - Республика Саха (Якутия), г. Мирный.", высшее техническое образование; от 3-х лет опыта программирования и внедрения; наличие сертификатов 1С обязательно; опыт работы в общественном питании и/или торговле обязательно; желательно знание бухгалтерского учета; самоорганизованность и умение работе в команде. ," разработка, внедрение и поддержка дополнительного функционала в существующих конфигурациях программных продуктов: 1С Бухгалтерия 8.3, 1С Комбинат питания, Рестарт, 1С ЗУП 8.3, Босс Кадровик; поддержка работы дисконтно-депозитного сервера (карты на питание со скидками) на базе программных продуктов 1С Комбинат Питания и Рестарт; обновление типовых и не типовых конфигураций; экспорт/импорт баз данных; выявление и оперативное исправление ошибок в процессе работы конфигураций 1С; автоматизация бизнес процессов с помощью 1С; администрирование 1 Microsoft SQL Server; техническая поддержка и консультирование пользователей. "," оформление по ТК РФ; испытательный срок - 3 месяца; график работы: ненормированный рабочий день; компенсация расходов на проживание; компенсация расходов на переезд к месту работы; заработная плата обсуждается с успешным кандидатом; локация - Республика Саха (Якутия), г. Мирный.",
