,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
134,134,senior middle android разработчик,Новосибирск,,,Тинькофф,2019-09-27T05:38:26+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы пишем финансовые приложения для мобильных устройств и постоянно осваиваем новые технологии. Наши приложения уже обслуживают сотни тысяч клиентов каждый день. Мы активно расширяем нашу команду и ищем разработчика мобильных приложений. Ваши приложения будут оригинальны, технологичны и востребованы! Обязанности: Разработка приложений, относящихся к сферам банковского ПО, социальным сетям; Развитие и документирование библиотеки компонентов мобильных приложений; Эффективное решение нестандартных задач. Требования: Уверенное знание Java Core, Android SDK, RxJava; Умение работать с системой контроля версий git - console, IDE, web (Stash); Английский язык на уровне понимания технической литературы; Опыт разработки приложений, использующих сетевое взаимодействие; Понимание интеграции клиентского приложения в существующую систему; Знание ООП, паттернов проектирования ПО; Умение работать в команде. Существенный плюс: Опыт разработки приложений на Kotlin; Наличие завершённых проектов в магазинах приложений; Понимание в разработке пользовательского интерфейса; Опыт code-review (контроль качества кода); Опыт разработки серверных приложений (Java, Scala, Python); Опыт работы с БД (Oracle, SQLite); Опыт разработки bash/Unix shell-скриптов; Понимание проектного подхода. От нас: Добровольное медицинское страхование (ДМС); Белая заработная плата, достойная твоего профессионального уровня; Ты можешь выбрать для себя подходящее месторасположение офиса: в городе на Советской 5 или в Академгородке; Компенсация на выбор: обедов, такси, парковочного места; Компенсация 50% на спорт; Скидка 30% на КАСКО в СК Тинькофф; Софинансирование обучения (оплата конференций, курсов).",," Разработка приложений, относящихся к сферам банковского ПО, социальным сетям; Развитие и документирование библиотеки компонентов мобильных приложений; Эффективное решение нестандартных задач. ",,
