,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
739,739,программист 1с упп,Челябинск,,,Самохвалова Ксения Валерьевна,2019-10-04T14:45:37+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,Обязанности: Поддержка действующих систем на платформе 1С:УПП Выполнение технических задач Выявление и исправление ошибок в действующих системах Интеграция с корпоративным веб-сайтом Требования: Опыт работы программистом 1С в крупных торговых компаниях/группах компаний более 5 лет Опыт разработки и внедрения основных решений 1С Опыт администрирования 1С Знание типовой конфигураций 1С:УПП Опыт работы с торговым оборудованием Наличие сертификатов 1С Условия: Официальное трудоустройство по совместительству на постоянной основе Своевременная выплата заработной платы (уровень зарплаты обсуждается на собеседовании), Опыт работы программистом 1С в крупных торговых компаниях/группах компаний более 5 лет Опыт разработки и внедрения основных решений 1С Опыт администрирования 1С Знание типовой конфигураций 1С:УПП Опыт работы с торговым оборудованием Наличие сертификатов 1С , Поддержка действующих систем на платформе 1С:УПП Выполнение технических задач Выявление и исправление ошибок в действующих системах Интеграция с корпоративным веб-сайтом , Официальное трудоустройство по совместительству на постоянной основе Своевременная выплата заработной платы (уровень зарплаты обсуждается на собеседовании),1С программирование|HTML|CSS|1С: Управление Производственным Предприятием
