,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
7,7,веб дизайнер,Новосибирск,,,Drom,2019-10-09T07:52:14+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Drom — это автомобильный интернет-портал федерального уровня. Ежедневно сайт посещает более 3 миллионов пользователей. Нам 20 лет, и мы продолжаем активно расти. В связи с расширением штата ищем Веб-дизайнера с опытом (или небольшим опытом), ориентированный на разработку интерфейсов и графических элементов. Работа только на полный рабочий день в офисе компании. Задачи: - проектировать экраны, с которыми взаимодействуют пользователи, для веба и мобильной разработки; - выявлять проблемы в интерфейсах сайта и предлагать решения; - вместе с аналитиком проводить А/Б-тестирования дизайна и оценивать результаты. Что мы хотим видеть в кандидате : Требования: - хорошие навыки работы с графикой; - портфолио; - Figma, Sketch, Photoshop (старые макеты поднимать); - понимание, что такое вёрстка (HTML, CSS, JS) и как это работает; - коммуникабельность (обсуждать задачи с другими дизайнерами, менеджерами продуктов, программистами и аналитиками, уметь аргументировано объяснить, почему это выглядит так, а не иначе); - любить своё дело, хотеть профессионально развиваться, интересоваться диджитал-миром; - отдельным плюсом будет понимание основ веб-аналитики: посещаемость, конверсия, CTR, ретеншен и другие умные слова. В нашей компании ты получишь: - возможность внести свой вклад в создание и развитие популярных продуктов с огромной аудиторией при поддержке сильной и дружной команды; - множество сложных и любопытных задач; - возможность работать с классными специалистами (и просто интересными людьми) с многолетним опытом. Кто мы? Мы работаем над интересными и уникальными проектами. Используем Scrum и Kanban. Постоянно учимся новому, обмениваемся опытом, помогаем друг другу в реализации задач. Мы работаем в БЦ Новая высота (10 минут до метро). У нас есть уютная офисная кухня, на которой всегда есть кофе и полный холодильник; турники, спортивная стенка, кресло-мешки и многое другое. Мы носим кроксы, шорты и прочий нерегламентированный &quot;дресс-код&quot;. Мы ездим на конференции, смотрим в офисе вебинары на большом мониторе, покупаем всю нужную литературу. Тебя ждет: Полностью официальная зарплата, оформление по ТК РФ с первого дня работы, гибкий график и плавающее начало дня (с 8 до 10 утра). Уровень дохода, достойный твоей квалификации, определится по результатам собеседования и будет периодически расти. Напиши нам о себе. Будем рады пообщаться!",,,,Adobe Photoshop|CSS|HTML|Adobe Illustrator
