,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
591,591,программист в техническую поддержку 1с битрикс,Челябинск,25000.0,,Аспро,2019-10-20T14:03:36+0300,Нет опыта,Полный день,Полная занятость,"Компания Аспро приглашает программиста-стажера на должность сотрудника технической поддержки 1С-Битрикс в Челябинске. Мы специализируемся на разработке и поддержке тиражных решений для 1С-Битрикс и являемся лучшим автором решений 1С-Битрикс: Маркетплейс в 2014-2018 гг., лидером продаж 1С-Битрикс в России за 2015-2018 гг. Ищем человека, который будет понимать проблемы пользователей и сумеет разговаривать с ними на одном языке. То есть, объяснять сложное просто и по-человечески, быть на их стороне в сложных ситуациях и не превращать работу поддержки в конвейер из ответов-отписок. Мы не ждем от вас супер-навыков именно в программировании. Однако важно, чтобы вы обладали базовыми знаниями и были готовы много и интенсивно учиться. Эта вакансия - отличный старт для тех, кто хочет вырасти до веб-разработчика топовых решений на 1С-Битрикс. Эта работа даст вам возможность: карьерного роста от программиста-стажера до веб-разработчика под 1С-Битрикс; получить бесценный опыт работы в команде профессионалов; познакомиться с передовыми технологиями разработки под 1С-Битрикс. Обязательные требования: знание PHP, HTML, CSS, jQuery; понимание принципов работы CMS (Content Management System); желание постоянно обучаться и углублять свои знания; стрессоустойчивость, позитивный настрой и умение работать в команде. Приветствуются знания и опыт: знание CMS 1С-Битрикс и опыт разработки сайтов на 1С-Битрикс; умение разбираться в &quot;чужом&quot; коде, структурировать и комментировать собственный код. Обязанности: консультирование клиентов по электронной почте; администрирование сайтов на 1С-Битрикс; диагностика ошибок в программном коде сайта; технически несложные модификации кода под нужды клиента; работа с обращениями в тикетной системе; ведение внутренней базы знаний. Условия: официальное трудоустройство, соц. пакет по ТК РФ (оплачиваемый отпуск, больничный и т.п.); график работы пн-пт 09:30-18:00; комфортный офис на Северо-Западе; кофе, чай за счет компании; профессиональный и личностный рост; уровень заработной платы обсуждается по результатам собеседования и зависит от ваших знаний и опыта работы.",,," официальное трудоустройство, соц. пакет по ТК РФ (оплачиваемый отпуск, больничный и т.п.); график работы пн-пт 09:30-18:00; комфортный офис на Северо-Западе; кофе, чай за счет компании; профессиональный и личностный рост; уровень заработной платы обсуждается по результатам собеседования и зависит от ваших знаний и опыта работы.",1С-Битрикс|PHP|HTML|CSS|CSS3|HTML5|jQuery|JavaScript
