,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1193,1193,инженер по автоматизированному тестированию (senior),Самара,90000.0,,Максилект,2019-10-17T16:11:42+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Приглашаем инженера по автоматизированному тестированию (Senior) пополнить нашу команду. Предстоит развивать продукт одного из лидеров в области создания ПО для Телеком рынка. Это долгосрочная перспектива на полный рабочий день для профессионалов из России. Задачи: Создание планов тестирования. Обучение сотрудников (knowledge sharing). Разработка автоматизированных тестов, проверяющих бизнес-логику систем. Анализ и улучшение работы тестового фреймворка. Работа с системой непрерывной интеграции. Планируемый технологический стек: Стек разработки — Kotlin, Angular 5. Стек тестирования — Java, Rest-assured. Обязательные требования: Знания техник тест-дизайна, умение их применять на практике. Опыт тестирования в коммерческих проектах не менее 5 лет. Опыт автоматизации тестирования не менее 3 лет. Опыт тестирования REST API. Знание Java. Знание Junit, TestNG. Опыт работы с CI/CD системами (Jenkins, Teamcity, etc.). Опыт работы с базами данных. Владение английским на уровне чтения и написания. Умение и готовность работать автономно в составе распределенной команды. Проактивность. Желание изучать новые технологии. Желательно: Понимание основных паттернов проектирования. Опыт управления командой. Опыт проведения нагрузочного тестирования. Опыт написания тестового фреймворка с нуля. Условия: Ежемесячная оплата труда (оклад). Оплачиваемый отпуск (28 календарных дней), праздничные дни. Участие в HR-программах. Удаленный формат работы. Готовы предоставить отпуск в первые месяцы сотрудничества. Почему Maxilect? Мы ориентируемся на долгосрочное взаимовыгодное сотрудничество. Для нас личностные характеристики и базовая подготовка важнее, чем знание определенных технологий. Даем возможность переучиваться, если нет проекта под навыки специалиста. Мы работаем на 100% удаленно. Этим мы даем возможность сделать «виртуальную эмиграцию», когда работать можно в команде из разных городов на заказчика из любой точки мира. Мы поощряем профессиональный рост наших сотрудников, давая возможность посещать конференции. В нашей команде работают профессионалы своего дела и у них есть чему поучиться. Мы предоставляем нашим сотрудникам все условия для комфортной работы: компенсируем расходы на организацию рабочего места. Заботимся о здоровье наших сотрудников: компенсируем расходы на спорт. Мы не смотрим на содержимое вашего экрана, не требуем установить ПО, делающее фото и следящее за процессами на вашем компьютере. Вместо скриншотов с экрана мы смотрим на результат. Мы используем только передовые технологии, инструменты и методологии разработки ПО. Не проводим дискриминацию между специалистами из мегаполисов и регионов. Для нас важен качественный и предсказуемый результат. Это и только это определяет уровень дохода специалиста и перспективы сотрудничества, а никак не то, где он(она) живет.",,," Ежемесячная оплата труда (оклад). Оплачиваемый отпуск (28 календарных дней), праздничные дни. Участие в HR-программах. Удаленный формат работы. Готовы предоставить отпуск в первые месяцы сотрудничества. Почему Maxilect? Мы ориентируемся на долгосрочное взаимовыгодное сотрудничество. Для нас личностные характеристики и базовая подготовка важнее, чем знание определенных технологий. Даем возможность переучиваться, если нет проекта под навыки специалиста. Мы работаем на 100% удаленно. Этим мы даем возможность сделать «виртуальную эмиграцию», когда работать можно в команде из разных городов на заказчика из любой точки мира. Мы поощряем профессиональный рост наших сотрудников, давая возможность посещать конференции. В нашей команде работают профессионалы своего дела и у них есть чему поучиться. Мы предоставляем нашим сотрудникам все условия для комфортной работы: компенсируем расходы на организацию рабочего места. Заботимся о здоровье наших сотрудников: компенсируем расходы на спорт. Мы не смотрим на содержимое вашего экрана, не требуем установить ПО, делающее фото и следящее за процессами на вашем компьютере. Вместо скриншотов с экрана мы смотрим на результат. Мы используем только передовые технологии, инструменты и методологии разработки ПО. Не проводим дискриминацию между специалистами из мегаполисов и регионов. Для нас важен качественный и предсказуемый результат. Это и только это определяет уровень дохода специалиста и перспективы сотрудничества, а никак не то, где он(она) живет.",QA|Тестирование|Test automation|SQL|REST|Java
