,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
637,637,junior java groovy developer,Челябинск,,,NAUMEN,2019-09-30T08:17:20+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Naumen – один из IT-лидеров в России*. С 2001 года мы разрабатываем и внедряем интеллектуальные системы и сервисы, которые приносят пользу бизнесу и государству в реальной жизни, а не «на бумаге». Нашими ИТ-продуктами пользуются крупнейшие компании России, входящие в топ-500, из разных отраслей: энергетика, финансовый сектор, телекоммуникации, промышленность, ритейл и госструктуры. Мы амбициозны и не останавливаемся на достигнутом: ежегодно оборот Naumen растет на 30%, количество сотрудников увеличивается на 17%, открываются новые офисы компании. * ТОП-10 крупнейших разработчиков ПО по числу инсталляций в РФ (по версии TAdviser), разработчик №1 в России в сегменте аутсорсинговых контакт-центров (по версии iKS-Consulting) и входим в ТОП-10 IT-работодателей России (по версии HeadHunter). Приглашаем на работу Junior Java/Groovy Developer в команду разработки Naumen Service Desk . Программный продукт Naumen Service Desk предназначен для автоматизации процессов управления ИТ и сервисным обслуживанием на предприятиях. С помощью Naumen Service Desk наши клиенты реализуют сервисную модель управления в ИТ-подразделениях и других внутренних службах, а также используют все преимущества сервисного подхода при оказании услуг клиентам компании. Нашими клиентами являются ИнтерРАО ЕС, Минкомсвязь России, Мираторг, Кари, Госуслуги и многие другие. Также Naumen Service Desk - обладатель международного сертификата PinkVERIFY. У нас: развитые системы наставничества, адаптации; возможность профессионального и карьерного роста; современные технологии (Java 8, Spring, Hibernate, HTML5, Comet и др.); удобные инструменты и инфраструктурные процессы (Git, Maven, Scrum, непрерывная - интеграция: Jenkins; автоматизированное тестирование: JUnit, Selenium); интересные задачи: горизонтальное масштабирование, использование HTML5 в GWT, графическое представление объектов и их связей, разработка архитектурных решений, повышение usability web-интерфейса и др.; сотни внедрений в компаниях по всей России и странам СНГ. Выход на мировой рынок. Среди наших клиентов: Газпром, Сбербанк, Транснефть, СКБ-Банк, Тинькофф, LSR, СО ЕЭС, Интер РАО и многие другие; проектная и продуктовая разработка. У Вас: оконченное высшее образование или студент последних курсов технических специальностей; наличие представления о web-технологиях, программировании, Linux, git, БД; возможно, участие в неучебных проектах разработки программного обеспечения; английский язык уровня intermediate; дружелюбие (работа в команде); креативность (поиск новых решений, не бояться сложностей); ответственность (довести дело до конца); клиентоориентированность (желание найти решение, которое удовлетворит и клиента, и нас). Вам в помощь: команда: дружный коллектив разработчиков, тестировщиков и аналитиков; роботы: десятки серверов во главе с сервером непрерывной интеграции для автоматизированного тестирования и проверок кода; обучение за счет средств компании: конференции, семинары, учебные курсы, литература. Что нужно будет делать: написание интеграций с различными системами по различным протоколам; написание различных скриптовых сценариев на Groovy; исправление дефектов и реализация новых фич в Naumen SMP; участие в тех.поддержке крупных клиентов на второй-третьей линии: помощь в реализации требований клиентов и т.д. В Naumen мы создали все условия для продуктивной и интересной работы: индивидуально обсуждаем с каждым кандидатом зарплатные ожидания; лояльный график работы и минимум бюрократии; работа в команде профессионалов в атмосфере взаимопомощи и поддержки; реальная возможность влиять на развитие и качество продукта; возможность профессионального обучения за счет компании; мы поддерживаем развитие ИТ-сообщества и обмен опытом: участвуем во внешних и внутренних конференциях не только в качестве слушателя, но и в качестве спикера, обучаем школьников и студентам программированию, проводим собственные образовательные программы; практикуем индивидуальное планирование карьеры, Performance Review 2 раза в год (80% ключевых сотрудников компании выросли внутри Naumen); заботимся о здоровье наших сотрудников: ДМС сразу после испытательного срока: посещение специалистов в лучших поликлиниках и стоматологиях города, вызов врача на дом, госпитализация, телемедицина; полис выезжающих за рубеж (покрытие весь мир); вакцинация от гриппа; насыщенная корпоративная жизнь компании: яркие корпоративы, поздравления с календарными и профессиональными праздниками. Подарки в честь значимых событий в жизни сотрудников: рождение ребенка, свадьба, подарки детям на Новый год; возможна частичная компенсация занятий спортом; современный и комфортный офис (самый центр города, БЦ Челябинск-СИТИ), кафе на территории бизнес-центра, в офисе оборудована мини-кухня, всегда в наличии разнообразные перекусы.",,,,
