,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
158,158,c++ developer в музыкальный проект,Новосибирск,,,ВСМ Груп,2019-09-20T14:29:35+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Основная задача программиста С++: осуществлять поддержку и разработку ПО для музыкантов (нотный редактор) Muse Score Что вам точно пригодится: Знание C++ на уровне &quot;могу написать Тамагочи за 4 часа&quot; (включая UI на Qt ); Реальный опыт построения архитектуры приложений (знание паттернов проектирования, способность систематизировать бессвязный код); Опыт работы в коммерческих компаниях минимум 3 лет; Понимание, чем lean отличается от swift, scrum от lambda и в целом интересуется, что происходит в мире IT в последнее время; Иметь горящие глаза и быть музыкальным фанатом. Большим плюсом будет: Знание библиотеки QT, шаблонов проектирования, JAVA, Objective C. Опыт в разработке мобильных приложений под IOS и Android. Приветствуется владение нотной грамотой. Мы предлагаем: Вакансия открыта в головном офисе - в г. Калининграде - маленькая Европа в России Отличные финансовые условия: мы готовы договариваться если понравимся друг другу. Работа с командой сильных специалистов, которые выступают с экспертизой на международных конференциях; Личное влияние на многомиллионные музыкальные ресурсы; Атмосферу стартапа с высоким уровнем свободы и доверия; Возможность кратного профессионального роста за короткие сроки; Крутой офис, в котором есть сцена и много гитаристов; Настоящий Рок-н-Ролльный подход к управлению, работе и проектам; Рабочий день с 9.00 до 15.00, пн/сб; Официальное оформление по ТК, отпуск, больничные; Секретный ингредиент хорошего настроения сотрудников.",,,,Qt|C++
