,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
761,761,разработчик. net ,Екатеринбург,69000.0,,"Водоканал, МУП",2019-09-30T10:59:54+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: разработка fullstack; интеграция с внешними и внутренними ресурсами (SOAP, REST); кодинг и рефакторинг (MS VS 2017, TFS); сопровождение проектов в плане исправлений ошибок и доработок (TFS). Требования: знание ASP.Net MVC 5 + MS SQL (опыт от 3 лет); понимание основных принципов и методологии разработки ПО (SOLID, GRASP, GoF, DDD, TDD); владение языками C#, JavaScript, T-SQL; понимание LINQ; умение разбираться в чужом коде; ответственный подход при выполнении задач (задачи выпускаются только после успешного тестирования); образование высшее профильное; выполнение тестового квалификационного задания. Условия: работа в крупной ресурсоснабжающей компании; официальное трудоустройство с 1-го дня (полностью белая заработная плата); стабильная высокая заработная плата и регулярные премии; регулярное обучение и участие в конференциях; полный рабочий день в комфортном офисе в центре города; работа в молодом коллективе; чай, кофе в любое время в обеденной зоне для сотрудников и пионер-лагерь для детей; работаем по Agile."," знание ASP.Net MVC 5 + MS SQL (опыт от 3 лет); понимание основных принципов и методологии разработки ПО (SOLID, GRASP, GoF, DDD, TDD); владение языками C#, JavaScript, T-SQL; понимание LINQ; умение разбираться в чужом коде; ответственный подход при выполнении задач (задачи выпускаются только после успешного тестирования); образование высшее профильное; выполнение тестового квалификационного задания. "," разработка fullstack; интеграция с внешними и внутренними ресурсами (SOAP, REST); кодинг и рефакторинг (MS VS 2017, TFS); сопровождение проектов в плане исправлений ошибок и доработок (TFS). "," работа в крупной ресурсоснабжающей компании; официальное трудоустройство с 1-го дня (полностью белая заработная плата); стабильная высокая заработная плата и регулярные премии; регулярное обучение и участие в конференциях; полный рабочий день в комфортном офисе в центре города; работа в молодом коллективе; чай, кофе в любое время в обеденной зоне для сотрудников и пионер-лагерь для детей; работаем по Agile.",C#|ASP.NET|MS SQL|TFS|MVC
