,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1096,1096,специалист технической поддержки,Самара,25000.0,,Регистратор доменных имен РЕГ.РУ,2019-10-21T12:30:49+0300,Нет опыта,Полный день,Полная занятость,"REG.RU — Российский хостинг-провайдер и регистратор доменов. Мы меняем мир хостинг-услуг с 2006 года. Единая служба поддержки - это команда профессионалов, которая может определить и устранить любую проблему в работе сайта. Наши наставники готовы передать свой технический опыт кандидатам, которым интересна web-сфера. Подробнее о функционале: решение технических проблем пользователей по вопросам доменов, почты и хостинга, заказа и продления услуг локализация и помощь в устранении проблемы участие в проектах компании по улучшению сервиса Что предлагаем по условиям: оформление по ТК РФ со всеми вытекающими внутреннюю платформу для самостоятельного обучения наставников, которые помогут изучить техническую часть достойная, белая заработная плата и ежемесячная премия график работы 5/2 по 8 часов в день корпоративное обучение и внутренние курсы по верстке, программированию и администрированию активная команда профессионалов, именно мы сделали удобнее регистрацию в доменной зоне .ru ну и на наших кухнях можно найти свежий кофе, фрукты, орехи, йогурты и все остальное, что любят IT-специалисты Какие знания нужны, чтобы мы начали твое обучение: общая IT-грамотность понимание принципов работы DNS, почты, интернета грамотный русский язык и умение говорить просто о сложном желание развиваться в области IT-технологий Ты быстрее научишься, если: у тебя был опыт работы с хостингом и размещением сайтов ты закончил технический вуз обладаешь навыками работы в командной строке Linux у тебя есть начальные знания MY SQL",,,,Настройка DNS|Linux|MySQL
