,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
187,187,программист abap (специалист по разработке программ и интерфейсов),Новосибирск,200000.0,,"СНС, Группа Компаний",2019-10-11T16:15:56+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Разработка транзакций и отчетов пользователей на языке ABAP; Разработка интерактивных формуляров, XML формата; Разработка и доработка IDOC, использование ALE и средств RFC, Web service; Performance Tuning. Требования: Опыт ABAP объектно-ориентированного программирования (обязательно); Опыт программирования в модулях MM, SD, FI; Технологии адаптации стандартных программ SAP: user-exit, Badi,OpenFI; Технологии написания отчетов: ALV Grid, ALV Tree; Технологии ввода данных: BAPI, Batch-Input; Знание MM, SD, FI на уровне таблиц для написания отчетов без привлечения консультантов (желательно); SAP BW, SAP Fiori (желательно). Мы предлагаем: гарантированную своевременную заработную плату по результатам собеседования от 200 000 т.р.; оформление в штат компании в соответствии с ТК РФ (отпуск, больничный лист) или работу по договору ГПХ; гибкий график работы; обсуждается компенсация затраты на проживание добровольное медицинское страхование; дополнительную мотивацию: бонусы по итогам годовой оценки Performance Management, премии за стаж работы в компании и пр.; возможность карьерного роста; развитую корпоративную культуру: подарки по случаю рождения детей; корпоративные конкурсы и мероприятия для сотрудников и их детей; благотворительные проекты внутри компании, направленные на оказание помощи сотрудникам и членам их семей, попавшим в сложную жизненную ситуацию и пр.; территориально место работы: Москва, Пресненская набережная, Башня «Империя», ст. м. Деловой центр",," Разработка транзакций и отчетов пользователей на языке ABAP; Разработка интерактивных формуляров, XML формата; Разработка и доработка IDOC, использование ALE и средств RFC, Web service; Performance Tuning. ",,
