,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
173,173,go,Новосибирск,90000.0,195000.0,i20,2019-10-11T10:33:12+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Ищем Golang разработчика для усиления команды нашего продукта – платформы для оцифровки человеческих коммуникаций Protobrain. Платформа построена в соответствии с лучшими практиками современной архитектуры – микросервисы, очереди, docker+k8s и конечно нейронные сети. Успешному кандидату – точно будет интересно. Необходимый опыт: От 2 лет опыта коммерческой разработки веб-проектов Соблюдение высокой культуры разработки (стандарты, CI/CD, code review) Кросс-функциональная командная работа (дизайнеры, аналитики, QA) Проактивность и опыт успешного доведения фич до конечного потребителя Знание английского языка на уровне чтения документации Что нужно уметь: Писать микросервисы на Golang и PHP Строить микросервисную инфраструктуру (очереди, gateway, HA, deployment) Проектировать БД, писать эффективные SQL-запросы, подбирать БД под задачу Проектировать API для веб и мобильных приложений Понимать принципы работы современного фронтенда Проектировать CI/CD пайплайны Что предлагаем: Большая и дружная команда разработчиков, готовых помочь в трудную минуту Официальное трудоустройство Просторная кухня со всем необходимым Бесплатные кофе и вкусняшки Гибкий график работы Регулярные корпоративы и различные мероприятия по интересам внутри команды Турник",Без требований,Без обязанностей,Без условий,Без ключевых навыков,7
328,328,go,Новосибирск,90000.0,195000.0,Roowix,2019-09-18T10:32:53+0300,От 3 до 6 лет,Полный день,Полная занятость,"Привет всем! Мы открываем новую вакансию на проект в области автоматизации печати. Проект существует с 2008 года и используется пользователями по всему миру. В числе пользователей присутствуют очень крупные и известные компании в мире - что непременно придает гордости! Почему это может быть тебе интересно? Это возможность поработать со связкой Golang + Protobuf + GRPC; Разобраться в философии Gokita (https://gokit.io/); Возможность поработать в интернациональной команде и подтянуть английский язык; Это отличный шанс для сильных РНР разработчиков перейти на Golang; Много интересных перспектив; Что нужно будет разрабатывать? Микро-сервисы - которые будут управлять информацией о продуктах и многое другое, что лежит рядом с управлением продуктами; Требования: опыт от 3 лет; опыт работы с реляционными базами данных (PostgreSQL); опыт работы с NoSQL базами данных (MongoDB); опыт проектирования архитектуры API сервисов; опыт работы с legacy-кодом; английский язык на уровне – могу рассказать, что делал и что буду делать; будет плюсом опыт работы с Gokit; будет плюсом опыт работы с Docker; будет плюсом опыт работы с Protobuf; будет плюсом опыт в разработке высоконагруженных систем; будет плюсом опыт работы с PHP; будет плюсом знание Angular or React or Vue и желание делать еще и фронтенд; Что мы предлагаем? Официальное трудоустройство; График гибкий, по согласованию с командой (обязательно находиться в офисе с 12.00 до 18.00); Зарплата по результатам собеседования; Бесплатные занятия по английскому языку в офисе; Дружный коллектив, работа в условиях взаимопомощи между коллегами; Ежегодные выездные корпоративы, проведение митапов и других мероприятий; У нас есть два комфортных оборудованных офиса в Академгородке (Технопарк) и в центре города (бц &quot;10 столиц&quot;). Вы можете выбрать для работы наиболее удобный.",Без требований,Без обязанностей,Без условий,Golang|PHP|MongoDB|PostgreSQL|AngularJS|react.js|vue.js,30
258,258,go,Новосибирск,103333.33333333331,195000.0,Integral,2019-10-09T06:52:07+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Наша компания является одной из первых в России, основным направлением которой является разработка решений на основе блокчейн-технологий: - разработка программной архитектуры децентрализованных приложений/платформ/сервисов; - создание новых и уникальных блокчейн-платформ (в том числе участие в open-source проектах); - разработка полного цикла децентрализованных решений, включая сопутствующие программные продукты, которые входят в экосистему децентрализованного решения (Frontend - мобильные и веб-приложения, Backend - middleware, многоуровневые сервисы, модули интеграции, cross-chain сервисы, etc). Чего мы ждем: Опыт разработки серверных приложений от 3х лет; Опыт коммерческой разработки на Golang не менее 1 года; Опыт разработки на других языках программирования будет являться плюсом; Уверенное знание Linux и Docker; Опыт работы с SQL, NoSQL и Embedded базами; Желание и опыт написания unit и integration тестов; Знание базовых алгоритмов, структур данных и паттернов проектирования; Опыт работы с очередями сообщений; Опыт работы с микросервисами; Опыт работы с git (и понимание как он работает); Умение писать понятный код; Умение работать в команде; Умение не только спокойно воспринимать критику, но и отстаивать свою точку зрения; Всегда быть на острие технологий, следить за трендами разработки и применять их; Что мы предлагаем: Официальное трудоустройство, соблюдение ТК РФ; 100% белая заработная плата; Работа в команде профессионалов; Просторный, новый, современный офис в самом центре Новосибирска (БЦ Айсберг); Чай‚ кофе для поддержания хорошего настроения",Без требований,Без обязанностей,Без условий,Golang|REST|Databases|Network protocols|Microservices|Blockchain|Git,9
851,851,go,Новосибирск,103333.33333333331,195000.0,Pushwoosh,2019-10-14T13:03:07+0300,От 3 до 6 лет,Полный день,Полная занятость,"Мы - Pushwoosh – глобальный хайлоад продукт для разработчиков и владельцев мобильных приложений и сайтов. Мы предоставляем решения для отправки пуш-уведомлений как стартапам, так и компаниям с многомиллионными аудиториями, и обрабатываем более двух миллиардов API-запросов ежедневно. Чтобы обеспечить безотказную работу наших решений, мы используем самые разнообразные технологии и стремимся осваивать новые! В нашем арсенале Golang+PHP, Kafka, Kubernetes, MongoDB, Cassandra и многое другое. Все это стало возможно лишь благодаря уникальной команде . Back-end мы пишем на двух языках - Golang (90%) и PHP (10%). Сейчас мы расширяем команду разработки, поэтому у нас открыты вакансии Middle и Senior Back-end developer. Тебе предстоит окунуться в самый настоящий Highload и BigData, а именно: Создавать распределенные высоконагруженные системы, рассчитанные под десятки тысяч RPS; Работать над системами сбора и аналитики данных, способных обрабатывать терабайты информации; Писать целые новые сервисы, которые станут продуктом в продукте. Мы ждем: Отличное владение Golang (или PHP 7.0+ и желание перейти на Go), умение писать чистый поддерживаемый код; Непреодолимое желание покрывать код unit/интеграционными тестами; Уверенную работу с SQL БД (PostgreSQL/MySQL); Опыт использования систем очередей и in-memory хранилищ; Навыки работы с git, Linux/Unix; Опыт работы с MongoDB, Kubernetes, Kafka станет твоим конкурентным преимуществом! Мы предлагаем: работу в стабильной продуктовой компании; участие в успешном проекте мирового уровня с клиентами из Fortune 1000; команду профессионалов, молодой и дружный коллектив; официальное трудоустройство по ТК РФ; компенсация спорта и обучения английскому языку; ДМС после прохождения испытательного срока; возможность посещать профильные конференции за счет компании; никакой бюрократии с часами, главное - delivery!",Без требований,Без обязанностей,Без условий,PostgreSQL|Golang,4
926,926,go,Новосибирск,103333.33333333331,195000.0,Bitfury,2019-10-10T09:50:34+0300,От 3 до 6 лет,Полный день,Полная занятость,"Job purpose The Bitfury Group develops and delivers both the software and hardware solutions necessary for businesses, governments, organizations, and individuals to securely move an asset across the Blockchain. The expertise of The Bitfury Group ensures a successful, easy, fast, secure and cost-effective connectivity to the Blockchain. We are looking for a Golang Developer to join our R&amp;D team in Novosibirsk. Duties and responsibilities Design, code, test, debug and deliver features and improvements in a continuous manner. Refactor code as necessary. Perform code reviews for best practices. Maintain high code coverage with tests. Collaborate with other team members. Qualifications (the list if preferred experience, if you lack in some areas, please still apply): 1-3+ years of experience in developing backend services and API using Golang. Good understanding of fundamental, creational, structural, behavioral and concurrency design patterns and principles of work with them. Experience with databases: MySQL, PostgreSQL. Understanding the principles of work with NoSQL, newSQL, key-value and Graph storages. Experience in developing service-oriented solutions. Understanding the principles of building high-loaded systems. Understanding the process of integration with external services. Understanding Software Lifecycle, Teamwork and the principles of Agile and Scrum and the practical use of best practices from there. Nice to have: Deep knowledge of two or more programming languages. Experience with Docker, CI. Good communication skills in English. Passion for Bitcoin and Blockchain technologies. Experience with distributed systems, like cryptocurrencies and blockchain technologies.",Без требований,Без обязанностей,Без условий,Golang,8
982,982,go,Новосибирск,103333.33333333331,195000.0,Noveo,2019-10-04T06:39:55+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Ищем Golang-разработчика по всей России (и не только) . Ты будешь заниматься разработкой сложных бэкенд-приложений для open-source проекта. Его целью является объединение информации и событий, поступающих из разных источников, для создания решения мониторинга и администрирования ресурсов. Особенности проекта: микросервисная архитектура, покрытие кода авто-тестами, международная команда. Обязательные требования: - отлично знаешь Golang и имеешь опыт коммерческой разработки на нем; - знаешь Python или другие серверные языки программирования; - работал с MongoDB, Redis, RabbitMQ; - понимаешь как устроена инфраструктура и используешь Docker в своих проектах; - владеешь английским языком на уровне чтения документации и поддержания беседы на технические темы. Где можно работать: В одном из офисов Noveo в России (Новосибирск, Санкт-Петербург) или же удаленно из любой точки мира в своем часовом поясе. Удаленное сотрудничество В Noveo разработана модель успешного компромисса между между стабильностью работы в офисе компании и свободой фриланса – удаленная работа. Что получаешь ты: cтабильную, долгосрочную загрузку (8 часов в день, 40 часов в неделю), гибкий график работы; возможность работать из любой точки планеты в любом часовом поясе и по свободному графику; конкурентную и официальную оплату труда ежемесячно, ее регулярный пересмотр; возможность изучения новых технологий и их применение в проектах, внутреннее обучение; самые разнообразные проекты — от инновационных высокотехнологичных стартапов до мощных высоконагруженных гигантов от крутых европейских заказчиков; участие во внутренних митапах, постоянный обмен опытом с коллегами; четко выстроенные процессы и методология разработки; бесплатное изучение английского языка; отсутствие тотального контроля со стороны компании: мы не делаем скриншоты монитора во время работы, не следим за перемещением мыши по рабочему столу, не выключаем рабочий таймер каждый раз, когда вскипел чайник и ты отправился за кружкой горячего чая. Нам важны качественно и вовремя сделанные задачи, а не то, что происходит в фоне. О компании Noveo 16 лет на рынке; 300+ сотрудников; клиенты: крупные западно-европейские компании с высокими стандартными качества к производству ПО. Присоединяйся к команде удаленных разработчиков Noveo для решения интересных задач!",Без требований,Без обязанностей,Без условий,Golang|Python|MongoDB|Redis|RabbitMQ,14
1058,1058,go,Новосибирск,103333.33333333331,195000.0,Совкомбанк,2019-10-14T07:34:33+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Разработка проектов банка, Участие в разработке архитектурных решений приложений. Решение интересных задач Требования: Опыт работы от 1 года на Golang Опыт работы с gRPC Опыт работы с PostgreSQL Опыт работы с Docker Знание принципов/опыт построения высоконагруженных систем и проектирование API для них Хорошее знание сетевых протоколов и транспорта HTTP Понимание микросервисной архитектуры Написание юнит и блочных тестов Будет плюсом: Golang - Cobra, Viper, go kit. Знание PHP и смежных фреймворков Знание фронтендт vuejs/react Понимание ci/cd Опыт работы с nix системами Использование Swagger в разработке Условия: График работы 5/2; Оформление по ТК РФ, стабильная работа в крупном федеральном банке; Полностью белая заработная плата: Итоговый уровень дохода согласовывается по результату собеседования Корпоративный транспорт с Речного вокзала и пл. Маркса и обратно Расширенный соц. пакет (ДМС, фитнес, английский язык, обучение, ипотечная программа, доступный автомобиль ). Готовность банка к инновациям снизу и поощрение за рациональные предложения."," Опыт работы от 1 года на Golang Опыт работы с gRPC Опыт работы с PostgreSQL Опыт работы с Docker Знание принципов/опыт построения высоконагруженных систем и проектирование API для них Хорошее знание сетевых протоколов и транспорта HTTP Понимание микросервисной архитектуры Написание юнит и блочных тестов Будет плюсом: Golang - Cobra, Viper, go kit. Знание PHP и смежных фреймворков Знание фронтендт vuejs/react Понимание ci/cd Опыт работы с nix системами Использование Swagger в разработке "," Разработка проектов банка, Участие в разработке архитектурных решений приложений. Решение интересных задач "," График работы 5/2; Оформление по ТК РФ, стабильная работа в крупном федеральном банке; Полностью белая заработная плата: Итоговый уровень дохода согласовывается по результату собеседования Корпоративный транспорт с Речного вокзала и пл. Маркса и обратно Расширенный соц. пакет (ДМС, фитнес, английский язык, обучение, ипотечная программа, доступный автомобиль ). Готовность банка к инновациям снизу и поощрение за рациональные предложения.",PostgreSQL|Английский язык|Мобильность|PHP|Docker|Golang|React|vuejs,4
524,524,go,Новосибирск,130000.0,195000.0,Кадровое агентство Алексея Сухорукова,2019-10-01T06:06:08+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Международная компания с головным офисом в Нидерландах и подразделениями в России, Испании и Индии ищет в свою команду опытного разработчика, для создания высоконагруженной системы по покупке и работе с доменными именами. Основная деятельность компании - разработка веб приложений для хостинга и автоматизацией бизнес-процессов на основе технологий машинного обучения. Что предстоит делать: разрабатывать REST / gRPC сервисы на языке Go (Docker, Kubernetes, GKE) разрабатывать бизнес-метрики для сервисов (Prometheus) улучшать производительность сервисов повышать отказоустойчивость системы писать тесты для написанного кода интегрировать разработанные продукты От Вас ожидают: отличное владение языком Go уверенные знания Linux (CentOS) английский, не ниже уровня intermediate, достаточный для общения с иностранными коллегами опыт работы с Docker и Kubernetes опыт командной разработки от 3-х лет широкий кругозор в области современных решений (базы данных, очереди, балансировщики, логирование, мониторинг) понимание сетевых протоколов (HTTP, TCP/IP, UDP) уверенное владение технологиями реляционных СУБД Будет преимуществом: опыт работы с GKE (Google Kubernetes Engine) опыт управления командой разработчиков от 3-4 человек опыт создания REST / gRPC сервисов опыт работы с ElasticSearch, RabbitMQ / Kafka, PostgreSQL, Redis / Aerospike, Prometheus, Jenkins / Gitlab CI / другие CI системы advanced English знание скриптовых языков - PHP / Python Условия работы: работа удаленно или из офиса (центр г. Новосибирск) гибкий график частичная оплата конференций для разработчиков переписка и общение с другими офисами полностью на английском языке ежегодный дополнительный бонус от компании в размере месячной зарплаты неформальная обстановка внутри команды зарплата по результатам собеседования (в USD) своя полноценная кухня совместные обеды с командой по пятницам за счет компании Если вы хотите работать в надежной компании и участвовать в создании востребованного ПО, оставляйте отклик прямо сейчас! Почему стоит обратиться именно к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по подбору сотрудников позволяет решать вопросы любого уровня сложности. ✓Мы умеем находить для компаний самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей не только в Новосибирске, но и в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",Без требований,Без обязанностей,Без условий,PHP|MySQL|PostgreSQL|RabbitMQ,17
