,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
328,328,middle senior golang developer,Новосибирск,90000.0,,Roowix,2019-09-18T10:32:53+0300,От 3 до 6 лет,Полный день,Полная занятость,"Привет всем! Мы открываем новую вакансию на проект в области автоматизации печати. Проект существует с 2008 года и используется пользователями по всему миру. В числе пользователей присутствуют очень крупные и известные компании в мире - что непременно придает гордости! Почему это может быть тебе интересно? Это возможность поработать со связкой Golang + Protobuf + GRPC; Разобраться в философии Gokita (https://gokit.io/); Возможность поработать в интернациональной команде и подтянуть английский язык; Это отличный шанс для сильных РНР разработчиков перейти на Golang; Много интересных перспектив; Что нужно будет разрабатывать? Микро-сервисы - которые будут управлять информацией о продуктах и многое другое, что лежит рядом с управлением продуктами; Требования: опыт от 3 лет; опыт работы с реляционными базами данных (PostgreSQL); опыт работы с NoSQL базами данных (MongoDB); опыт проектирования архитектуры API сервисов; опыт работы с legacy-кодом; английский язык на уровне – могу рассказать, что делал и что буду делать; будет плюсом опыт работы с Gokit; будет плюсом опыт работы с Docker; будет плюсом опыт работы с Protobuf; будет плюсом опыт в разработке высоконагруженных систем; будет плюсом опыт работы с PHP; будет плюсом знание Angular or React or Vue и желание делать еще и фронтенд; Что мы предлагаем? Официальное трудоустройство; График гибкий, по согласованию с командой (обязательно находиться в офисе с 12.00 до 18.00); Зарплата по результатам собеседования; Бесплатные занятия по английскому языку в офисе; Дружный коллектив, работа в условиях взаимопомощи между коллегами; Ежегодные выездные корпоративы, проведение митапов и других мероприятий; У нас есть два комфортных оборудованных офиса в Академгородке (Технопарк) и в центре города (бц &quot;10 столиц&quot;). Вы можете выбрать для работы наиболее удобный.",,,,Golang|PHP|MongoDB|PostgreSQL|AngularJS|react.js|vue.js
