,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
828,828,администратор информационных систем (процессинг),Екатеринбург,,,БАНК НЕЙВА,2019-10-17T16:15:01+0300,Нет опыта,Полный день,Полная занятость,"Банк &quot;Нейва&quot; ООО приглашает на работу администратора информационных систем Требования: желательно знание ОС LInux; образование: высшее (неполное высшее), среднее-специальное; знакомство с SQL, java или другими языками программирования Обязанности: текущее администрирование и сопровождение программно-аппаратных комплексов по обслуживанию банковских карт; техническая поддержка пользователей (сотрудников банка); техническая поддержка пользователей клиентов банка по вопросам работы с банковскими картами и системами удаленного доступа; настройка розничных продуктов и услуг Условия работы: официальное трудоустройство по ТКРФ с 1 дня и полностью &quot;белая&quot; заработная плата; заработная плата выплачивается 2 раза в месяц; соц.пакет, льготное кредитование; дружный коллектив,повышение квалификации; режим работы: 5/2 в 2 смены (08:00-17:00, 13:00-22:00); обучаем:)",,,,
