,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
788,788,software engineer (голосовые технологии),Новосибирск,,,Тинькофф,2019-09-27T05:38:26+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы в Tinkoff.ru занимаемся сервисами распознавания и синтеза речи. Наши модели лежат в основе голосового ассистента “Олега” и голосовых роботов, которые оптимизируют работу нашего колл-центра. Помимо этого планируем предоставлять наши сервисы внешним клиентам. Уже сегодня через нас распознаётся около миллиона звонков в сутки. Для расширения функционала и развития архитектуры мы ищем разработчиков, способных писать эффективный код и доставлять его в продакшн. Наш стек: C++ 14/17, Go, Python, Tensorflow, Tensorflow Serving, K8S. Тебе предстоит: Ускорять инференс моделей распознавания, синтеза и keyword spotting. Ускорять декодирование выхода акустической модели. Писать свои операции для Tensorflow. Писать бекенд сервисов распознавания и синтеза на Go. Запускать эти сервисы в Kubernetes. Мы ждём от тебя: Опыт разработки на C++ 11/14/17. Знание алгоритмов и структур данных. Опыт параллельного и многопоточного программирования. Понимание работы с низкоуровневыми ресурсами (процессы, потоки, память). Понимание основных концепций ООП. Знание основ работы в Linux. Будет плюсом: Знание основ ML/DL. Опыт разработки на Go. Опыт создания сетевого ПО. Знание базовых принципов цифровой обработки сигналов (bit depth, sample rate, спектральный анализ, A-law, mu-law, dithering). Условия: Профессиональное развитие: проводим митапы, тренинги и мастер-классы; огромная tech-библиотека в твоем распоряжении; Бесплатные и вкусные обеды в уютном Tinkoff.Сafe; чай, кофе и фрукты; Заботу о здоровье: полис ДМС и страховку от несчастных случаев для тебя и льготные условия страхования для близких; Компенсации в формате cashbak: обедов и такси; Работу в комфортном офисе с современной техникой в 10 минутах пешком от м. площадь Ленина или в Технопарке Академгородка на выбор; Достойную твоего профессионального уровня зарплату, размер обсудим на собеседовании.",,," Профессиональное развитие: проводим митапы, тренинги и мастер-классы; огромная tech-библиотека в твоем распоряжении; Бесплатные и вкусные обеды в уютном Tinkoff.Сafe; чай, кофе и фрукты; Заботу о здоровье: полис ДМС и страховку от несчастных случаев для тебя и льготные условия страхования для близких; Компенсации в формате cashbak: обедов и такси; Работу в комфортном офисе с современной техникой в 10 минутах пешком от м. площадь Ленина или в Технопарке Академгородка на выбор; Достойную твоего профессионального уровня зарплату, размер обсудим на собеседовании.",Python|C++
