,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
381,381,bitrix программист,Краснодар,50000.0,,Айтисо,2019-10-07T08:17:58+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Обязанности: Доработка и поддержка существующих проектов на 1С-Битрикс и Битрикс24 Разработка компонентов и модулей Требования: Отличные знания PHP, HTML, CSS, JS Условия: Оформление по ТК РФ, оплачиваемый отпуск, оплачиваемый больничный Обучение за счет компании"," Отличные знания PHP, HTML, CSS, JS ", Доработка и поддержка существующих проектов на 1С-Битрикс и Битрикс24 Разработка компонентов и модулей ," Оформление по ТК РФ, оплачиваемый отпуск, оплачиваемый больничный Обучение за счет компании",ООП|CSS|1С-Битрикс|PHP|HTML
