,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
317,317,старший мобильный разработчик android,Новосибирск,120000.0,150000.0,Навигационные системы,2019-10-15T08:35:24+0300,От 3 до 6 лет,Полный день,Полная занятость,"NAVITEL - производитель портативных автонавигаторов и видеорегистраторов, разработчик навигационного программного обеспечения, картографических онлайн-сервисов. Наш основной продукт - Навител Навигатор - это навигационное ПО для мобильных платформ (Android, iOS), автомобильных навигаторов (Linux, Android, QNX) и других устройств. Сервис покрывает страны СНГ, Европы, Азии и Латинской Америки. На протяжении 13 лет мы помогаем в путешествиях более 40 миллионам пользователей. Мы являемся компанией полного цикла: самостоятельно создаем продукт, начиная с производства картографического материала и заканчивая релизами текущих версий для собственной линейки устройств. Помимо Навител Навигатор мы развиваем множество смежных проектов. Например, пишем софт для передачи видеоданных с видеорегистратора на смартфон в реальном времени, с возможностью внесения изменений. Сейчас мы готовы предложить кандидатам задачи в двух командах: Создание нативного GUI Навител Навигатор под Android; Создание мобильных приложений для видеорегистраторов, мультимедийных систем автомобилей и других устройств. Основные технические требования: Уверенные знания Java, Android SDK; Понимание принципов ООП; Понимание принципов многопоточной и асинхронной работы; Технический английский; Опыт коммерческой разработки под Android от трех лет; Широкий кругозор, желание работать в команде и развиваться. Будет плюсом : Знание Kotlin; Знание git, gradle, cmake, bash. Мы предлагаем: Возможность для развития в команде профессионалов; Официальное трудоустройство, полный соц. пакет (оплачиваемый больничный, отпуск); Комфортное рабочее место в новом офисе Наукограда Кольцово, большая парковка, прямой общ. транспорт из Академгородка и от м. Речной вокзал; Гибкий график работы, пятидневная рабочая неделя; Полностью оборудованная кухня в офисе, чай и кофе, комфортная комната отдыха; Насыщенная корпоративная жизнь. А еще мы всегда рады принять в команду разработчиков С++. Порекомендуй те своего друга или знакомого и получите бонус за успешную рекомендацию: 30 000р за рекомендацию Middle- и 50 000р за Senior-разработчика, после прохождения им испытательного срока.",,,,Java|Kotlin|ООП|Android SDK
