,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
737,737,программист в отдел тестирования,Челябинск,30000.0,50000.0,Сервис заказа такси Максим,2019-10-21T14:44:01+0300,От 1 года до 3 лет,Полный день,Полная занятость,"&quot;Максим&quot; ищет программиста в отдел тестирования в Екатеринбурге, Челябинске, Тюмени, Кургане и Набережных Челнах. Кто мы: - IT-компания, предоставляющая облачное решение в сфере такси. К проекту подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, с сотнями городов и десятками стран присутствия. Что у нас есть: Активно меняющийся и развивающийся сервис, находящийся 24/7 под высокой нагрузкой от тысяч операторов и менеджеров, от десятков тысяч клиентов и водителей. Сервис, обслуживающий более миллиона заказов в сутки! Кого мы хотим найти: - человека владеющего одним из современных языков программирования C#, Java, php, Go; - очень желателен опыт работы с sql, Soap, git; - с пониманием что тесты нужны и того какие виды тестирования бывают; - обязательно: быть ответственным, трудолюбивым, писать понятный код и иметь огромное желание развиваться. Что мы предлагаем: - множество интересных задач; - дружелюбный коллектив; - корпоративное обучение; - поездки на it-конференции; - комфортное рабочее место; - компенсацию питания; - бесплатные корпоративные мероприятия (Новый Год, командные выезды и движухи); - уровень заработной платы, который зависит от технических знаний и навыков (+ регулярный пересмотр, если вы растете).",,,,
