,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
318,318,senior android developer,Новосибирск,120000.0,170000.0,Центр Цифровых Коммуникаций,2019-10-14T07:43:35+0300,От 3 до 6 лет,Полный день,Полная занятость,"Cool – team: делаем мобильные приложения для рынка США. Актуальный продукт для тех, кто стремятся установить необходимые контакты и высоко ценит достоверность в общении! Наша команда активно растет и прямо сейчас в ней есть место для Senior Android Developer, который может, умеет, практикует … Java/Kotlin под Android с практическим опытом и навыками разработки архитектуры приложений и проектирования,Android SDK, API 21+, Material Design, Design Patterns; понимает принципы ООП и SOLID, параллельного и многопоточного программирования; разбирается в разработке клиент-серверных приложений; имеет опыт работает с Retrofit2, RXjava2, а также git и git flow; на практике использует в приложениях облачные сервисы. Плюсом будет: опыт писать unit-тесты; опыт работы с записью/воспроизведением/оптимизацией видео/аудио; желание делать качественный коммерческий продукт; внимание к деталям; готовность работать на результат и ответственность; знание технического английского. Работа в нашей команде - это: уникальный опыт создания, запуска и развития продукта на зарубежных рынках; увлекательные задачи, возможность использовать самые современные технологии разработки и исследований; честная зарплата и социальный пакет (отпускные, больничные, все необходимые налоговые отчисления, программа ДМС); широки возможности профессионального развития и обучения.",,,,Android SDK|Java|kotlin|Design Patterns|ООП
595,595,senior ios developer,Новосибирск,120000.0,170000.0,Центр Цифровых Коммуникаций,2019-10-14T07:43:35+0300,От 3 до 6 лет,Полный день,Полная занятость,"Cool – team: делаем мобильные приложения для рынка США. Актуальный продукт для тех, кто стремятся установить необходимые контакты и высоко ценит достоверность в общении! Наша команда активно растет и прямо сейчас в ней есть место для Senior iOS Developer, который может, умеет, практикует … мастерски разрабывть на на Swift / Objective-C, желательно с практическим опытом от 3 х лет и знанием iOS SDK, Human Interface Guidelines; хорошо понимать принципы ООП, SOLID, паттернов проектирования; проектировать архитектуры приложений; разрабатывать клиент-серверных приложений (REST + WebSockets); комфортно работает в команде: постановка и декомпозиция задач, Git flow, code review; знает технический английский. Плюсом будет: опыт написания unit- и UI- тестов; опыт работы с записью/воспроизведением/оптимизацией видео/аудио, VoIP; опыт использования в приложениях облачных сервисов; понимание лучших практик в проектировании клиент-серверного API; знание современных тенденций в UX и UI. Работа в нашей команде - это: уникальный опыт создания, запуска и развития продукта на зарубежных рынках; увлекательные задачи, возможность использовать самые современные технологии разработки и исследований; честная зарплата и социальный пакет (отпускные, больничные, все необходимые налоговые отчисления, программа ДМС); широки возможности профессионального развития и обучения; современное рабочее место (27″ iMac 2017).",,,,iOS|iOS SDK|Human Interface Guidelines|Design Patterns|ООП|Swift
287,287,android разработчик,Новосибирск,120000.0,200000.0,Консалтинговый Центр «Вакансия Плюс»,2019-10-15T07:42:50+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"В крупный стабильный холдинг по продаже лекарственных препаратов, медицинских приборов, товаров для красоты и здоровья, полезных подарков в связи с расширением штата требуется Android-программист (удаленная работа) . Мы захватываем новые регионы, растём и расширяемся. У Вас есть отличная возможность принять участие в реализации непростых и интересных проектов. Внутри компании есть своя дизайн-лаборатория - вы станете неотъемлемой частью дружной команды профессионалов своего дела. Для Вашей работы и профессионального роста у нас созданы благоприятные и комфортные условия: отсутствует жесткая иерархия, налажены дружеские отношения внутри отдела и за его пределами. Мы заботимся о профессиональном развитии и материальном стимулировании своих сотрудников. поддерживаем спортивные мероприятия: участвуем в различных событиях города; предоставляем компенсацию родителям, имеющих детей школьного возраста; гарантируем работу в команде профессионалов и интересные задачи. Нам по пути, если тебе нравится работать в команде профессионалов и создавать общественно полезный продукт, увеличивающий доступность аптечных товаров; разработка для тебя — это не просто передача задачи тестировщику, а доведение дела до конца, с пониманием, как ты улучшил приложение для людей своим трудом; для тебя профессионализм - это осознанно выбранная и следуемая тобой стратегия, ты готов развиваться и делаешь это, а также готов помогать обучаться коллегам там, где ты сильнее. Мы ожидаем от тебя, что ты уже разрабатывал коммерческие приложения под android как минимум год знаешь структуру Android-приложения и его жизненный цикл знаешь специфику различных версий Android знаешь Android SDK уверенное владеешь Java, знание Kotlin будет плюсом понимаешь и следуешь принципам разработки отзывчивых приложений знаешь и следуешь Android design guidelines. Мы гарантируем: Официальное трудоустройство; Работаем полностью в белую: 36 дней отпуска, официальная зарплата со всеми выплатами. Возможность удаленной работы (на полный рабочий день).",,,,Android|Java|kotlin|Android design guidelines|Android SDK
311,311,frontend разработчик,Новосибирск,120000.0,200000.0,МКК Русинтерфинанс,2019-09-24T14:06:17+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Ищем фронт-енд разработчика в проект ekapusta.com. Можно чистый фронт, можно со знанием бэкенда. О нас: Собираем гигабайты данных и строим модели машинного обучения Интегрируемся десятками провайдеров данных, ведущими платежными системами, операторами связи и кредитными бюро Решаем самые амбициозные задачи, как предоставить нашим клиентам наилучший сервис Наши инструменты: PHP 7.3, Symfony, Mariadb, MongoDB, Redis, RabbitMQ Также пишем на ruby, python, go Инфраструктура: мониторинг, docker, puppet Фронт на Angular (NgRx, Nrwl, NgUniversal) Пожелания к кандидату: Front end developer от 3 лет: angular / react / vue Можно без знания бэкенда Мы предлагаем вам: Высокую зарплату и много интересной работы Мощный профессиональный рост в нашей опытной команде Отличный офис в центре города и гибкий график Ждем вашего отклика!",,,,JavaScript|Git|react|angular|front-end|vue
592,592,менеджер проекта (бухгалтерский учет),Новосибирск,130000.0,200000.0,Тензор,2019-09-23T14:35:09+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. На позиции менеджера проекта Вам предстоит принять участие в разработке направления &quot;СБИС Бухгалтерия&quot;. Вам предстоит заниматься: обеспечением конкурентоспособности продукта на рынке; генерацией новых идей и доведение их до продажи клиентам; разработкой &quot;понятийных&quot; ТЗ на реализацию функционала; проектированием интерфейсов и работа с обратной связью от пользователей; постановкой и контролем выполнения задач разработчиками; оперативным управлением планами разработки в контексте &quot;что нам сейчас важнее всего&quot;. Мы ждем от Вас: высшее образование (математика, информатика, информатика в экономике); знание системы налогообложения и бухгалтерского учета; опыт написания технических заданий; понимание налогового законодательства; способность быстро принимать решения и нести за них ответственность. Будет преимуществом: опыт работы с Axure; опыт сопровождения СБИС или 1С на уровне программиста; опыт поддержки бухгалтерских систем; опыт разработки на любом ЯП. Мы предлагаем: ощущение успешности, когда Вашим продуктом пользуются сотни тысяч клиентов; заработную плату в зависимости от квалификации и уровня ответственности; оформление по ТК РФ; ДМС после года работы в компании; премии по итогам работы за месяц; офис в центре (Кавалерийская 1); корпоративные праздники и различные совместные мероприятия, курсы иностранных языков. А еще у нас один из лучших офисов в городе с несколькими собственными кафе (одно из них в летнем саду на крыше), своим спортзалом, столовой и кучей других удобств.",,,,Разработка технических заданий|Проектирование пользовательских интерфейсов|Бухгалтерский учет|Постановка задач разработчикам
141,141,frontend разработчик,Новосибирск,130000.0,195000.0,DEAR Systems LTD,2019-09-20T12:24:48+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Dubai-based company is looking for front-end developer. Please check the list of requirements below and let me know if you are interested in this position. POSITION: Analyst Programmer DIVISION: IT &amp; Information Support DIRECT REPORTS: Department Manager Key Job Elements: Ongoing maintenance and new development of DEAR software projects Experience, Qualifications &amp; Attributes: Full Stack developer specialising on Front-End (Html5, bootstrap, javascript, CSS, angularJS) with 5+ years of experience, Understanding of Git Full exposure to a formal development methodology encompassing all aspects of the systems development life cycle, 00 analysis and design Tertiary qualifications or equivalent preferably majoring in business information systems or computer science. Good communication skills with varied types of people, including team members and management Development project environment from beginning to end is desirable. Key Attributes: Ability and drive to complete all development tasks and documentation within specified timeframes. Strong customer focus showing empathy, understanding and readiness to get the job done to their satisfaction High level of initiative, accountability, attention to detail and ability to follow process Ability to quickly learn existing and new technologies, programming languages, environments and business process through self-study. Ability to work as part of a team and be able to work unsupervised Key Performance Indicators: All development tasks complete within specified timeframe and well documented. Strong customer focus showing empathy, understanding and readiness to get the job done to their satisfaction High level of initiative, accountability, attention to detail and ability to follow process Ability to quickly learn existing and new technologies, programming languages, environments and business process through self-study. Ability to understand existing code and programming logic and provide quality enhancements and amendments.",,,,Web Application Development|AngularJS|JavaScript|HTML5|Bootstrap|CSS3|jQuery|HTML
332,332,c c++ senior developer (drivers),Новосибирск,130000.0,180000.0,Springs Tech,2019-09-16T09:14:44+0300,От 3 до 6 лет,Полный день,Полная занятость,"Мы ищем опытного разработчика С++ для работы над нашим продуктом. Необходимо будет разрабатывать драйвера и модули взаимодействия для графической/сетевой подсистем на операционных системах Linux/Windows/MacOS Требования - Опыт разработки на Linux на уровне модулей/ядра - Опыт написания тестируемого кода и собственно тестов - Опыт использования инструментов для отладки/поиска утечек памяти/профилирования под Linux/Windows - Умение работать с конфигурациями Linux, находить решения для запуска и стабильной работы сетевых и других сервисов в нестандартных сборках Linux - Опыт разработки драйверов под Windows (создание драйвера с нуля, знание процесса подписи и аппрува) - Опыт работы с инструментами для изучения и reverse engineering сетевых протоколов - Опыт работы с большими проектами в git Желательно - Опыт работы с OpenGL, DirectX Условия - Полностью &quot;белая&quot; заработная плата. Указанная зарплатная вилка - после вычета налогов. - Офис в Технопарке Академгородка Мы ведем разработку своего продукта. Продукт находится на рынке уже несколько лет. Решаем интересные сложные задачи широкого спектра направленностей, от уровня системного программирования до UI. В разработке используем передовые практики программирования: код ревью, тесты, Git, JIRA, CI. У нас мало легаси-кода. Офис расположен в месте с отличной инфраструктурой - Академпарке. Офис классического типа, состоит из небольших кабинетов по 3-4 человека в каждом. Не опен спейс. Тихие условия работы, удобные рабочие места. У нас нет ненужной бюрократии, мы готовы обсуждать идеи сотрудников и поощрять их. У каждого есть возможность влиять на судьбу проекта, и воплощать в жизнь свои идеи.",,,,C/C++|Memory Profiling|Performance Profiling|Git|Drivers|Linux|DirectX|Unit Tests|OpenGL|Reverse Engineering
524,524,senior go developer,Новосибирск,130000.0,195000.0,Кадровое агентство Алексея Сухорукова,2019-10-01T06:06:08+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Международная компания с головным офисом в Нидерландах и подразделениями в России, Испании и Индии ищет в свою команду опытного разработчика, для создания высоконагруженной системы по покупке и работе с доменными именами. Основная деятельность компании - разработка веб приложений для хостинга и автоматизацией бизнес-процессов на основе технологий машинного обучения. Что предстоит делать: разрабатывать REST / gRPC сервисы на языке Go (Docker, Kubernetes, GKE) разрабатывать бизнес-метрики для сервисов (Prometheus) улучшать производительность сервисов повышать отказоустойчивость системы писать тесты для написанного кода интегрировать разработанные продукты От Вас ожидают: отличное владение языком Go уверенные знания Linux (CentOS) английский, не ниже уровня intermediate, достаточный для общения с иностранными коллегами опыт работы с Docker и Kubernetes опыт командной разработки от 3-х лет широкий кругозор в области современных решений (базы данных, очереди, балансировщики, логирование, мониторинг) понимание сетевых протоколов (HTTP, TCP/IP, UDP) уверенное владение технологиями реляционных СУБД Будет преимуществом: опыт работы с GKE (Google Kubernetes Engine) опыт управления командой разработчиков от 3-4 человек опыт создания REST / gRPC сервисов опыт работы с ElasticSearch, RabbitMQ / Kafka, PostgreSQL, Redis / Aerospike, Prometheus, Jenkins / Gitlab CI / другие CI системы advanced English знание скриптовых языков - PHP / Python Условия работы: работа удаленно или из офиса (центр г. Новосибирск) гибкий график частичная оплата конференций для разработчиков переписка и общение с другими офисами полностью на английском языке ежегодный дополнительный бонус от компании в размере месячной зарплаты неформальная обстановка внутри команды зарплата по результатам собеседования (в USD) своя полноценная кухня совместные обеды с командой по пятницам за счет компании Если вы хотите работать в надежной компании и участвовать в создании востребованного ПО, оставляйте отклик прямо сейчас! Почему стоит обратиться именно к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по подбору сотрудников позволяет решать вопросы любого уровня сложности. ✓Мы умеем находить для компаний самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей не только в Новосибирске, но и в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",,,,PHP|MySQL|PostgreSQL|RabbitMQ
819,819,java разработчик (senior),Новосибирск,140000.0,170000.0,СДЭК,2019-10-10T08:17:37+0300,От 3 до 6 лет,Полный день,Полная занятость,"Команда разработки стремительно растет, в связи с этим открыты вакансии senior java-разработчика в нашем офисе, расположенном в центре города Новосибирска! Мы разрабатываем высоконагруженную живую систему с микросервисной архитектурой, которая обрабатывает 360 тыс. транзакций в минуту! И все это для того, чтобы ежедневно 300 000 наших клиентов радовались, получая вовремя и в нужном качестве свои важные и ценные посылки - от важных договоров до виз и лекарств! Задачи: ты будешь разрабатывать backend часть приложения, взаимодействовать с аналитиками, QA, DevOps и другими смежными командами разработки; поддерживать и рефакторить текущий функционал, писать новый; также мы проводим кросс-ревью кода внутри команды; мы не спрашиваем знание ООП, Design Patterns, SOLID, DRY и другие аббревиатуры, здравый смысл должен быть у вас в крови, а эти принципы в настольных книгах (шутим, конечно спросим:)) мы не используем ORM, а используем MyBatis и оптимизируем запросы. Если EXPLAIN и ANALYZE для тебя не пустые слова, тогда тебе к нам! Стек технологий: Java 8 (Stream), Jetty (Embedded Servlet Container), Git, Maven, PostgreSQL; Все проекты мы пишем на Spring Framework 4 (Core, MVC, AMQP, Security); Мы внедряем метрики (Prometheus) и денормализуем данные для быстрого поиска (Elastic Search). Если что-то из перечисленного ниже тебе знакомо, это будет плюсом: Java Concurrent; Spring AOP; Highload; Шардирование и партиционирование БД. О проектах и команде: наш продукт - это многомодульная распределенная система. группы модулей объединены для решения задач определенных сфер деятельности (Логистика, Финансы, Клиенты, Заказы, интеграция и т.д.). каждым модулем занимается отдельная микрокоманда из 2-4 человек и вам предстоит присоединиться к одной из них или даже стать техлидом своего модуля и полюбить его всей душой. также тесно взаимодействуют команды backend, frontend, тестирования, системного анализа и тех.поддержки - каждый занимается своей работой! у нас открытые, дружелюбные и крайне веселые ребята, которые помимо работы, всегда рады встречам и вне стен офиса - в баре или в гостях друг у друга, на корпоративах и конференциях :) Мы предлагаем: демократичный и открытый стиль общения, минимум бюрократии, максимум идей! потрясающие, позитивные, отзывчивые и влюбленные в свое дело коллеги; возможность профессионального роста по системе грейдов, обязательно с учетом ваших профессиональных пожеланий; заработную плату - оклад (вилка зависит от грейда) и возможность ежемесячного бонуса корпоративный университет: внутренние тренинги, внешние конференции и семинары, изучение иностранных языков; зажигательные корпоративы, мероприятия, еженедельные фрукты, чай, кофе, сладости и многое другое!",,,,
716,716,lead c++ developer,Новосибирск,150000.0,200000.0,Springs Tech,2019-09-16T09:15:26+0300,Более 6 лет,Полный день,Полная занятость,"В команду, занимающуюся разработкой продукта, требуется опытный разработчик C++. Требования: - Опыт управления небольшой командой. - Опыт проведения code review. - Опыт создания кросс-платформенных надежных решений для Linux/Windows/MacOS. - Опыт работы с Qt - Опыт написания тестируемого кода и собственно тестов. - Опыт разработки на Linux на уровне модулей/ядра. - Опыт работы с Cmake Toolchain, GNU Toolchain, MSVC Toolchain. - Опыт использования инструментов для отладки/поиска утечек памяти/профилирования под Linux/Windows. - Опыт работы с инструментами для изучения сетевого трафика и реконструирования сетевых протоколов. - Опыт работы с бинарными протоколами передачи данных, такими как Google protobuf. - Опыт работы с большими проектами в Git Желательно, но необязательно: - Знание Java или C# - Опыт разработки на OpenGL - Понимание процесса создания драйверов под Linux/Windows или kernel extensions для MacOS Условия - Полностью &quot;белая&quot; заработная плата. Указанная зарплатная вилка - после вычета налогов. - Офис в Технопарке Академгородка Мы ведем разработку своего продукта. Продукт находится на рынке уже несколько лет. Решаем интересные сложные задачи широкого спектра направленностей, от уровня системного программирования до UI. В разработке используем передовые практики программирования: код ревью, тесты, Git, JIRA, CI. У нас мало легаси-кода. Офис расположен в месте с отличной инфраструктурой - Академпарке. Офис классического типа, состоит из небольших кабинетов по 3-4 человека в каждом. Не опен спейс. Тихие условия работы, удобные рабочие места. У нас нет ненужной бюрократии, мы готовы обсуждать идеи сотрудников и поощрять их. У каждого есть возможность влиять на судьбу проекта, и воплощать в жизнь свои идеи.",,,,C#|C++|Qt|Unit Testing|Google Protobuf|Drivers|OpenGL|Windows|Code Review|CMake Toolchain|Memory Profiling|Git|Performance Profiling|Linux|MacOS|MSVC Toolchain|Gnu C++
322,322,"senior full stack developer (латвия, рига)",Новосибирск,154000.0,203000.0,Кадровое агентство Алексея Сухорукова,2019-09-24T14:55:00+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Латвийская финтех-компания, являющаяся лидером на рынке инвестирования в кредиты, ищет в свою IT-команду в Риге опытного Full Stack-разработчика. Этот высокотехнологичный стартап, существующий на рынке с 2015 года, уже успешно собрал 5 млн евро на финансирование, вышел в 2017 году на прибыльные обороты и не собирается останавливаться в своем росте. Основными услугами его являются инвестиции в кредиты, сумма которых составляет более 1 млрд евро, обмен валюты по низкой рыночной цене, а также открытие дебетового банковского счета для своих инвесторов. Сейчас компания представлена в Латвии, Польше, Литве и Германии, но планирует расширение, в том числе и на Латинскую Америку, Юго-Восточную Азию и Африку. Если вы хотите стать частью команды одного из самых ярких финтех-стартапов, который модернизирует финансовые услуги с помощью технологий, то эта вакансия для вас. От вас ожидают: Опыт работы с PHP и Javascript от 5 лет Знание того, как создавать масштабируемые, надежные и отказоустойчивые сервисы, отвечающие требованиям роста компании Опыт работы с Git и Symfony2 Опыт применения автоматического тестирования для проверки кода Способность реагировать на отзывы других людей для постоянного улучшения своей работы Обучение и обеспечение обратной связи с командой и более широким сообществом разработчиков Будет плюсом: Понимание шаблонов проектирования и концепций ORM Обязательно потребуются: Знание английского языка не ниже уровня intermediate Диплом о высшем образовании или профильный опыт не менее 5 лет Компания предлагает: Соразмерную опыту заработную плату Оформление виз и оплата перелета сотруднику и его семье Работу в чистейшем городе Европы с давней историей - Риге А кроме того: Оплачиваемая медицинская страховка Компенсация спортзала Самостоятельное определения вами удобного графика и формата работы: из дома или офиса, с утра или вечера - главное, результат Отпуск больше оговоренного в законодательстве Латвии при выполнении задач и желании Офис с новым ремонтом с полностью укомплектованной кухней со здоровыми напитками и закусками Почему стоит обратиться к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по релокации новоиспеченных сотрудников за границу позволяет решать вопросы любого уровня сложности. ✓Мы сотрудничаем с десятками компаний по всему миру. Мы знаем все о них. Мы знаем все о странах, в которые они ищут своих будущих сотрудников. Мы знаем все тонкости процессов рекрутинга в каждой из них. ✓Мы умеем находить для них самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач",,,,PHP|MySQL|JavaScript|Git
427,427,middle senior ios разработчик,Новосибирск,,170000.0,Кадровое агентство Алексея Сухорукова,2019-10-14T09:09:11+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания, занимающаяся разработкой мобильных продуктов для бизнеса, в т.ч. в сфере финтех, ищет в свою команду Middle и Senior IOS-разработчиков. Клиентами являются представители бизнеса России, Швеции, Германии, Финляндии, Польши и др. В компании стабильно появляются новые интересные проекты, которые чаще всего разрабатываются с нуля, что позволит тебе заниматься проектированием архитектуры и предлагать свои собственные решения. Со своей стороны компания предлагает команде приятную атмосферу и различные бонусы, подробнее о которых читай ниже. Компания ждёт от тебя: · Опыт коммерческой разработки под IOS от 1,5 лет Тебе предстоит: · Разработка мобильных приложений под IOS · Проектирование архитектуры приложений и итеративная работа над UI вместе с пиэмом и дизайнером Компания предлагает: · Разумеется, официальное трудоустройство · Гибкий график – компания ориентирована в первую очередь на результат · Прозрачную систему развития и возможность постоянного роста дохода (каждые полгода проходит пересмотр заработной платы) · ДМС со стоматологией · Корпоративное изучение английского языка в офисе компании · Частичная компенсация занятий фитнесом А ещё: · Участие в различных конференциях, meetup`ах, корпоративное обучение · Демократичную атмосферу и открытый, дружелюбный коллектив, где все на «ты», независимо от должности и возраста · Возможность решать любые вопросы напрямую, без лишней бюрократии · Выезды на природу и приятные поездки вместе с коллегами · Уютный офис в Технопарке (с диванчиками, кухней, гитарой, настолками, балансбордами и батутом) Заинтересовался? Оставляй отклик и мы обязательно с тобой свяжемся! Почему стоит обратиться именно к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по подбору сотрудников позволяет решать вопросы любого уровня сложности. ✓Мы умеем находить для компаний самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей не только в Новосибирске, но и в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",,,,Swift|Objective C|iOS
751,751,"unity developer (кипр, лимассол)",Новосибирск,,175000.0,Кадровое агентство Алексея Сухорукова,2019-09-24T14:48:25+0300,От 3 до 6 лет,Полный день,Полная занятость,"Юная, но уже известная компания, недавно выпустившая на рынок новую игру, получившую более 4 млн скачиваний, ищет опытного Unity-разработчика. Присоединяйся к активной молодой команде в теплой приветливой стране и создавай уникальный качественный продукт. Твоими задачами будут: - интеграция, настройка и оптимизация игрового графического контента и улучшение качества визуальной составляющей игры непосредственно в Unity - разработка, внедрение в работу и поддержка новых технических решений для оптимизации работы с контентом - разработка необходимых технических пайплайнов и контроль качества От тебя ждут: - Опыт работы в Unity (включая работу с шейдерами, оптимизацию, импорт и настройку ассетов) - Отличное знание пайплайна создания 3D-графики для мобильных устройств (от моделирования до интеграции и настройки в Unity) - Понимание особенностей оптимизации игровой графики для различных мобильных устройств Будет плюсом: - выпущенные проекты в портфолио - опыт работы с 3D, VFX, UI - опыт разработки шейдеров - опыт программирования C# - наличие художественного вкуса Тебя ждет: Соразмерная опыту заработная плата — до 2500 евро Рабочий день с 11:00 до 20:00 Один из лучших офисов в новом здании с зоной отдыха, верандой с видом на горы и море А еще ты получишь: Рабочую визу, которую оформляет работодатель Оплату билета на Кипр Компенсацию на первичные расходы в 500 евро Бесплатное проживание в течение 2-х недель в Лимассоле на период поиска квартиры",,,,Unity|3D|C#
340,340,middle senior android разработчик,Новосибирск,,180000.0,Кадровое агентство Алексея Сухорукова,2019-10-14T09:10:37+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания, занимающаяся разработкой мобильных продуктов для бизнеса, в т.ч. в сфере финтех, ищет в свою команду Middle Android-разработчика. Клиентами являются представители бизнеса России, Швеции, Германии, Финляндии, Польши и др. В компании стабильно появляются новые интересные проекты, которые чаще всего разрабатываются с нуля, что позволит тебе заниматься проектированием архитектуры и предлагать свои собственные решения. Со своей стороны компания предлагает команде приятную атмосферу и различные бонусы, подробнее о которых читай ниже. Компания ждёт от тебя: · Опыт разработки под Android на Java от 1,5 лет · Владение Android API (14 и выше) · Знание основных библиотек и стандартных сервисов (GCM, Android Support Lib, Google play services etc.) · Навыки проектирования архитектуры приложений · Понимание ООП и SOLID · Знание основных дизайн-паттернов (MVP, MVVM) Тебе предстоит: · Разработка интересных и востребованных проектов на Java · Проектирование архитектуры приложений · Взаимодействие со смежными командами в разработке ТЗ и пр. · Возможны недлительные командировки Компания предлагает: · Разумеется, официальное трудоустройство · Конечно же гибкий график – компания ориентирована в первую очередь на результат · Прозрачную систему развития и возможность постоянного роста дохода (каждые полгода проходит пересмотр заработной платы) · ДМС со стоматологией · Корпоративное изучение английского языка в офисе компании · Частичная компенсация занятий фитнесом А ещё: · Уютный офис в Технопарке (с диванчиками, кухней, гитарой, настолками, балансбордами и батутом) · Участие в различных конференциях, meetup`ах, корпоративное обучение · Демократичную атмосферу и открытый, дружелюбный коллектив, где все на «ты», независимо от должности и возраста · Помощь в адаптации при входе в должность, менторство · Возможность решать любые вопросы напрямую, без лишней бюрократии · Выезды на природу и приятные поездки вместе с коллегами Заинтересовался? Оставляй отклик и мы обязательно с тобой свяжемся! Почему стоит обратиться именно к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по подбору сотрудников позволяет решать вопросы любого уровня сложности. ✓Мы умеем находить для компаний самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей не только в Новосибирске, но и в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",,,,Java|Android|Android SDK|ООП|Разработка технических заданий
327,327,middle senior php разработчик,Новосибирск,,180000.0,Кадровое агентство Алексея Сухорукова,2019-09-18T05:38:42+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Компания, разрабатывающая собственную маркетинговую платформу, ищет в свою команду ведущего PHP-разработчика. В основе платформы - анализ больших данных о продажах и поведении клиентов в интернете. Ежедневно платформа обрабатывает данные о покупательском поведении более 50 млн человек. Клиентами компании являются федеральные сети розничной торговли. Задачи: Разработка компонентов платформы; Участие в разработке архитектуры; Участие design и code reviews; Участие в исследованиях, работа над прототипами; Участие в оптимизации процессов департамента производства. От вас требуется: Опыт разработки на PHP не менее 2 лет; Опыт участия в проектах разработки нагруженных и отказоустойчивых систем; Опыт практического использования в проектах, серверов очередей (RabbitMQ/Beanstalkd или им подобных), Redis (или аналогов), написания демонов; Опыт работы с Laravel, либо Symfony; Знание шаблонов проектирования и опыт их практического применения; Знание английского на уровне чтения и понимания документации. Компания предлагает: Официальное трудоустройство Заработную плату по результатам собеседования Рабочее место в Технопарке Академгородка Возможность работать по гибкому графику Ждем Ваш отклик и свяжемся с Вами в ближайшее время! Почему стоит обратиться к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по релокации новоиспеченных сотрудников за границу позволяет решать вопросы любого уровня сложности. ✓Мы сотрудничаем с десятками компаний по всему миру. Мы знаем все о них. Мы знаем все о странах, в которые они ищут своих будущих сотрудников. Мы знаем все тонкости процессов рекрутинга в каждой из них. ✓Мы умеем находить для них самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",,,,PHP|MySQL|NoSQL|Redis
