,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
202,202,консультант sap mm sd,Новосибирск,,,АК АЛРОСА,2019-10-02T13:57:56+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: участие в процессе сопровождении систем SAP; выполнение\ курирование процессов обучения, сопровождения, разработки инструкций. Требования: высшее образование или среднее специальное образование; опыт внедрения или сопровождения SAP решений по закрепленному направлению не менее одного года (полной занятости); опыт подготовки операционных инструкций, обучения и поддержки пользователей; практические навыки работы с продуктами поддержки пользователей; значительный опыт использования продуктов MS Office (Excel, Word) (уровень: продвинутый пользователь). стрессоустойчивость, ориентированность на пользователя и работу в команде. Условия: работа в крупнейшей компании-лидере отрасли; социальный пакет и гарантии."," высшее образование или среднее специальное образование; опыт внедрения или сопровождения SAP решений по закрепленному направлению не менее одного года (полной занятости); опыт подготовки операционных инструкций, обучения и поддержки пользователей; практические навыки работы с продуктами поддержки пользователей; значительный опыт использования продуктов MS Office (Excel, Word) (уровень: продвинутый пользователь). стрессоустойчивость, ориентированность на пользователя и работу в команде. "," участие в процессе сопровождении систем SAP; выполнение\ курирование процессов обучения, сопровождения, разработки инструкций. ", работа в крупнейшей компании-лидере отрасли; социальный пакет и гарантии.,
