,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
16,16,frontend разработчик (angular),Новосибирск,,,UGET GROUP s.r.o.,2019-10-11T16:39:34+0300,Нет опыта,Удаленная работа,Полная занятость,"Uget — это облачное решение для оптимизации и автоматизации заказов, платежей и поиска контрагентов на рынке гастрономии. Мы хотим, чтобы поставщики еды и рестораны тратили меньше времени на взаимодействие друг с другом и больше занимались своим бизнесом. Мы — стартап. Это значит, что команда будет небольшой, а спектр задач — обширным. Мы все неистово топим за свой проект и надеемся, что ты тоже вложишь в него частичку своей души. Мы участвовали в куче инвест-тусовок, и инвесторы буквально стоят в очереди, пытаясь занести нам денег. Наша цель-построить глобальный маркетплейс, который изменит всю цепочку поставок продуктов навсегда. Оплата будет официальной и сразу, а для ключевых сотрудников предлагается опционный план. Именно таким мы и хотим видеть тебя. Главный офис (он же единственный ) находится в Праге (Чешская Республика) . То есть скоро ты можешь стать жителем одного из красивейших европейских городов. А до этого момента работа будет удалённой . Вся команда русскоговорящая — бежать учить язык пока не нужно. Сейчас нам нужен умелый фронтендер, способный делать крутые вещи на JS и не смеяться при прослушивании чешской речи. У тебя будет возможность работать и строить свой собственный продукт и принимать самостоятельные решения в рамках разработки. Видеть мгновенный результат, что клиенты выстраиваются в очередь за твоей новой фичей, анализировать и подстраиваться под нужды рынка. Наши формальные хотелки Понимание основных принципов разработки софта Уверенные знания разметки HTML5 + CSS3 Владение Angular, TypeScript git Самостоятельность Найс ту хэв SASS, LESS, Bootstrap Адаптивная верстка Умение разрабатывать WEB-интерфейс с нуля SOLID NgRx Фронтенд написан на Angular 7, бэкенд — на C#. Работаем по Agile, CI/CD, спринты, митинги, вот это всё.",,,,Angular|JavaScript|CSS3|HTML5|Bootstrap|Git
832,832,frontend разработчик (angular),Екатеринбург,,,Экстрим про,2019-10-14T09:24:00+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Группа компаний Экстрим – один из лидирующих разработчиков ПО для государственных заказчиков, крупный уральский интегратор, 25 лет стабильно на рынке. Приглашаем в свою команду Frontend разработчика. Задача – разработка пользовательского интерфейса для крупной информационной системы федерального уровня Для этого тебе понадобятся: опыт использования Angular 2+; знание HTML, CSS, JavaScript, TypeScript; опыт работы с REST-сервисами; опыт кросс-браузерной верстки (IE 10+, Chrome, Firefox, …); умение работать самостоятельно и в команде; технический английский. Будет плюсом: опыт использования webpack, Node.js, npm; опыт использования jasmine, mocha; опыт использования LESS/SCSS; знание Java/.NET; знание ОС Linux, Docker; интерес к изучению новых языков программирования, фреймворков, технологий разработки. Мы используем: клиентская часть: Angular 7, Bootstrap, Material, karma, jasmine; серверная часть: Java или .NET стек в зависимости от проекта (Java, EJB/Spring, JPA (Hibernate), .NET Core, EF Core, Redis, PostgreSQL); инструментарий: Intellij IDEA, VS Code, Jira, GIT/Gitlab, TeamCity, Confluence; Мы готовы предложить: Комфорт: комфортный офис в центре, с шикарным видом на город, или удаленная работа; гибкий график: учитываем потребности сотрудника с учетом спринтов и командной работы; расширенные соц. пакет: добровольное медицинское страхование со стоматологией, ежегодная вакцинация; а также компенсация занятий спортом; персональное предложение по зарплате в зависимости от уровня твоих навыков; кухня, свежесваренный кофе, чай + фрукты, йогурты, печенье и ПП-перекусы - это все есть. Витамины в сезон простуд:). Возможности: мы предлагаем работу в командах высококлассных профессионалов с многолетним опытом, среди них тренеры Microsoft (MCT) и ведущие разработчики (MCPD); возможность профессионального развития, обмен опытом между сотрудниками внутри компании, организация митапов и встреч; наличие собственной корпоративной библиотеки; Атмосфера: отзывчивая сплоченная команда; мы ценим обратную связь, для нас важно мнение каждого сотрудника; у нас насыщенная корпоративная жизнь, организованы активности по интересам: можно сменить рабочую обстановку и поиграть в настолки или покер, написать картину маслом, сходить в поход с коллегами или поучаствовать в благотворительном проекте, либо стать частью корпоративной спортивной команды. Перспектива: мы ценим готовность каждого сотрудников брать на себя ответственность и поддерживаем в стремлении расти.",,,,HTML|CSS|JavaScript|AngularJS|REST
839,839,frontend разработчик (angular),Екатеринбург,,,Экстрим про,2019-10-16T12:31:50+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Группа компаний Экстрим – один из лидирующих разработчиков ПО для государственных заказчиков, крупный уральский интегратор, 25 лет стабильно на рынке. Приглашаем в свою команду Frontend разработчика на удаленное сотрудничество, в интересные и социально-важные проекты уровня города, региона, страны. Задача – разработка пользовательского интерфейса для крупной информационной системы федерального уровня Для этого тебе понадобятся: опыт использования Angular 2+; знание HTML, CSS, JavaScript, TypeScript; опыт работы с REST-сервисами; опыт кросс-браузерной верстки (IE 10+, Chrome, Firefox, …); умение работать самостоятельно и в команде; технический английский. Будет плюсом: опыт использования webpack, Node.js, npm; опыт использования jasmine, mocha; опыт использования LESS/SCSS; знание Java/.NET; знание ОС Linux, Docker; интерес к изучению новых языков программирования, фреймворков, технологий разработки. Мы используем: клиентская часть: Angular 7, Bootstrap, Material, karma, jasmine; серверная часть: Java или .NET стек в зависимости от проекта (Java, EJB/Spring, JPA (Hibernate), .NET Core, EF Core, Redis, PostgreSQL); инструментарий: Intellij IDEA, VS Code, Jira, GIT/Gitlab, TeamCity, Confluence; Мы готовы предложить: Комфорт: расширенный соц. пакет: добровольное медицинское страхование со стоматологией, ежегодная вакцинация, а также компенсация занятий спортом; гибкий рабочий график, пятидневная рабочая неделя, 8-часовой рабочий день; персональное предложение по зарплате в зависимости от уровня твоих навыков; комфортный офис (Екатеринбург/Севастополь) или удаленная работа; Возможности: - мы предлагаем работу в командах высококлассных профессионалов с многолетним опытом, среди них тренеры Microsoft (MCT) и ведущие разработчики (MCPD); - возможность профессионального развития, обмен опытом между сотрудниками внутри компании; наличие собственной корпоративной библиотеки; Атмосфера: отзывчивая сплоченная команда; мы ценим обратную связь; для нас важно мнение каждого сотрудника; у нас насыщенная корпоративная жизнь, организованы активности по интересам; Перспектива: - мы ценим готовность каждого сотрудников брать на себя ответственность и поддерживаем в стремлении расти.",,,,JavaScript|AngularJS|HTML|CSS|REST
