,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
50,50,middle web разработчик (php),Новосибирск,45000.0,70000.0,Мир Хобби,2019-10-18T17:13:53+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"В связи с увеличением объёмов работ и появлением новых интересных проектов компании-партнеру &quot;РУК УАН ГЕЙМС&quot; требуются удалённые веб-разработчики. Возможен быстрый карьерный рост до ведущего разработчика и лида группы. Вам предстоит: Работать над сайтами крупных интернет-магазинов Поддерживать текущий функционал сайтов и разрабатывать новый Наши требования: Уверенные навыки ООП и опыт их применения в разработке на PHP Опыт клиентской разработки (HTML, CSS, JavaScript) Опыт работы с базами данных (MySQL, MariaDB), знание языка SQL Понимание принципов работы с REST API, JSON, AJAX Умение работать с системами контроля версий (Git) Самоорганизованность, ответственность Плюсом будут: Навыки работы с Twig, Redis, Solr, Docker Базовые навыки администрирования Linux Навыки работы с фреймворками Yii и Backbone.js Условия: Фиксированный оклад (по результатам собеседования), оформление по ТК РФ: только белая зарплата без задержек, своевременный отпуск Удалённая работа в команде, большая часть которой находится в Саранске, full-time (5/2) Удобный график: нам не важно, где вы работаете, если вы делаете задачи в срок и находитесь на связи во время командной работы (с 9 до 18 либо с 10 до 19) Интересные проекты, понятные задачи, налаженные процессы разработки Реальная возможность финансового и карьерного роста",,," Фиксированный оклад (по результатам собеседования), оформление по ТК РФ: только белая зарплата без задержек, своевременный отпуск Удалённая работа в команде, большая часть которой находится в Саранске, full-time (5/2) Удобный график: нам не важно, где вы работаете, если вы делаете задачи в срок и находитесь на связи во время командной работы (с 9 до 18 либо с 10 до 19) Интересные проекты, понятные задачи, налаженные процессы разработки Реальная возможность финансового и карьерного роста",PHP|Git|MySQL|CSS|HTML|ООП|Ajax|JavaScript
