,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
977,977,"бэк энд разработчик (node.js,senior)",Екатеринбург,80000.0,140000.0,КАРИ,2019-10-01T09:05:37+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Ищем разработчиков Senior уровней для расширения команды в проектах нашей компании. Обязанности: Разработка бэкэнда на Node.js Разработка новых и совершенствование существующих микросервисов Разработка структуры базы данных и новых элементов Анализ запросов к базе данных и повышение их производительности Разработка API сервисов Требования: Опыт разработки на Node.js от 2 лет Опыт работы с npm Опыт работы с MongoDB Хорошее знание JavaScript (ES6+) Использование Git в качестве системы контроля версий Писать красивый, поддерживаемый и масштабируемый код Следовать архитектурным паттернам и методологиям, совместно выбранным командой Владеете Английским языком на уровне от Intermediate (чтение и понимание технической документации) Желательно: Контейнеризация (docker) Опыт написания тестов: Jest, Mocha, Cucumber Опыт создания сложных и высоконагруженных систем Условия: Трудоустройство с соц.пакетом, согласно ТК РФ. Полностью белая зарплата, выплачиваемая по принципу аванс/расчет, вовремя из без задержек Работа в офисе, в центре города, недалеко от метро Чай-кофе в офисе Оплачиваемое питание (с вычетом 13% НДФЛ) Скидки сотрудникам, до 30% в магазинах компании (с вычетом 13% НДФЛ) Премии по итогам работы."," Опыт разработки на Node.js от 2 лет Опыт работы с npm Опыт работы с MongoDB Хорошее знание JavaScript (ES6+) Использование Git в качестве системы контроля версий Писать красивый, поддерживаемый и масштабируемый код Следовать архитектурным паттернам и методологиям, совместно выбранным командой Владеете Английским языком на уровне от Intermediate (чтение и понимание технической документации) Желательно: Контейнеризация (docker) Опыт написания тестов: Jest, Mocha, Cucumber Опыт создания сложных и высоконагруженных систем ", Разработка бэкэнда на Node.js Разработка новых и совершенствование существующих микросервисов Разработка структуры базы данных и новых элементов Анализ запросов к базе данных и повышение их производительности Разработка API сервисов ," Трудоустройство с соц.пакетом, согласно ТК РФ. Полностью белая зарплата, выплачиваемая по принципу аванс/расчет, вовремя из без задержек Работа в офисе, в центре города, недалеко от метро Чай-кофе в офисе Оплачиваемое питание (с вычетом 13% НДФЛ) Скидки сотрудникам, до 30% в магазинах компании (с вычетом 13% НДФЛ) Премии по итогам работы.",JavaScript|Node.js|MongoDB|REST|Git|MS SQL|TypeScript
